"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54"
3.37503042584798,0.0192662979887999,0.358623732771183,0.245011954905181,0.0489769173783046,0.0828060484231159,0.41619180251694,0.0577967400734783,0.00146246023514834,1.18353962824274,0.259992657338941,0.0850339737341758,2.20156805552766,0.506097894499818,0.445498022026884,0.00782455096967526,0.075171384264411,0.038997804342106,1.44438070957992,0.558067739796196,1.87459336110448,0.0151129927317738,0.287537413185173,43.2102923308141,0.3227352146103,20.764076405765,3.01997669600185,4.82437503648126,7.15000175095892,0.0969463540752294,0.580754489710998,4.02635526338652,0.0831375641303081,1.70051910185003,0.0271218712759655,0.323649546364679,1.6381452214759e-06,0.00773751381066058,8.17794867610562e-05,0.0112206578768525,0.0574519951953938,0.000186925179698964,0.00835222983532039,0.00882010376057821,0.00158548619312021,0.00754738858151972,0.000202413175971971,1.89050499699449e-05,0.00271807477840026,0.0187685934287014,0.000766129885074257,0.156015972707502,0,0
0.0238562110222207,8.11205202131356,3.60098109143213,1.2365374789149,1.19522090854438,0.481877644143966,0.0155044916810709,0.0451874553997406,0.0435323925782653,0.0957505412975451,0.499108690365507,0.610708058336336,0.284487476193418,0.00471457833686764,0.000814919931484305,0.432566839384183,1.04480207317363,1.12936096847119,0.260901167285434,0.302783299427094,0.795430188610025,0.613255768845363,0.305238811618128,1.58126733487469,17.8486734740253,10.577506544364,0.810615935560154,0.343120082650067,7.55065070421193,2.03468760312862,2.35512032149565,0.200336109223293,0.00411524282941439,0.22836248345725,0.100064722516874,0.1246999974062,0.00344132730667503,0.0444312028038277,0.00643078081649505,0.00566224311212531,1.2681949350061,11.856375879212,21.8959659549904,0.0004110212725803,0.000493763762289107,0.00777553252913358,0.00910815316662389,0.00116671255579613,0.000134596710514621,6.87867491352879e-05,0.00644547795645422,3.00926553810505e-34,6.90694149469718e-30,2.65898702946963e-28
4.10935619244927,0.0423799264923297,0.0686239045642765,0.000166142242765861,0.00553099393917885,0.00166293173795245,0.000277677202733347,0.00379802419013793,0.013166890655276,0.0535462802234946,0.00159164752508113,0.0168063765070534,0.011961198666022,0.125979381272605,0.0072010187160275,0.00467310598161377,0.113838032591544,0.0136885937544084,0.0352777149510642,0.00196305759214113,0.0748218564887753,0.0248458237279899,0.200813541976058,0.00058804287918197,0.206255295537467,0.149262949395061,0.217481236263045,0.123150989393339,0.205962709185845,0.000325924562006304,0.0562680585026882,0.988395813900611,0.00267487932499991,0.1139432678315,0.00500737744030599,0.0171914627500382,0.273692101361773,0.331688982057653,0.000975020285572531,0.0359525115780185,0.153491299568432,1.80205745641192,1.6084743010551,0.0476068886402099,2.69057337615802,24.7197619470593,10.3567862419099,5.36841720729315,0.474056788218351,2.07955446034346,43.0384330976452,9.18929667350797e-27,5.86099535319924e-28,1.46644178393938e-26
0.483576130183112,5.31651931824863,7.65132801733579,0.936308036679358,0.00883734460549353,0.0153343443329348,1.32725084068626,0.180809327733303,0.086615411742886,1.12916825558649,0.840138826053503,0.438885706090803,0.259714041384591,0.0658145666231602,6.30190952105999,0.00238938593756403,1.22904560365179,0.0243968292358459,0.306926554970719,2.46176191177777,0.0442304238326017,0.0202656685975218,0.157076571550859,0.0233661085387341,0.24777312826929,0.133887482659117,0.000792795833121883,0.169007017205277,0.069106171636309,6.58896135684255,5.75897438008762,1.60559540096605,7.32706708871959,6.54963557380233,29.6588906519856,1.04526883546408,0.0316112846902396,0.32674449474185,10.5128205475081,0.0820542335806907,0.459734656596744,0.0450438816475187,0.0417636930076346,0.000375886685596734,1.45365039137424e-06,6.12520157490941e-06,0.00537802478873271,0.00155771808667895,0.0258161215772257,8.12062706101582e-06,0.000455127699428881,1.06359481178785e-29,7.61384879359884e-34,1.20324979913363e-29
1.6486806646224,2.01988351293863e-05,1.07475671796048,0.00143520481129749,0.0366937037617554,0.0536249554344689,3.01606111666404,0.722819915560759,0.173543114288636,11.8155945539165,3.18448350962072,10.5782063861953,8.02708171620637,7.64140290327996,0.531186663529014,0.0183676487536145,34.0412715180777,0.0344595174861042,1.67359623546364,2.72486247796578,1.40803160841547,0.593351990758845,3.58630612005194,5.37858000409397,0.0866448433659392,0.0567713380864025,0.629528257042917,0.00210878558055283,0.00293643688227741,0.00106746143259356,0.350899958188959,0.525286379568502,0.0290909552209007,0.0186420045056163,0.00085208952597483,0.0101736596875906,0.151260118829704,0.0145328019434043,0.00283682751219171,0.0164379530061425,0.0156061557366817,0.00080922335816776,6.69559987240741e-05,0.00411110167462735,0.000174222133400126,0.00026402426451329,0.000209800632941471,0.000346472132060308,0.00165134058202362,0.014121080552056,0.000705326015427779,0.0984459807857087,9.1562657876887e-30,2.82105928048236e-28
0.0148067136270678,2.89689546829454,0.141315083150287,4.46094234689096,2.06998172334262,1.42689999505299,0.501187441695535,1.29507702877081,14.8496314795849,7.8993208612389,0.508520484416139,8.55514235536498,0.0295560387596718,2.96274161574367,4.39919104955692,36.0862785360763,2.79202798211227,2.38960965175224,3.63902028105526,0.000110885108505757,1.60313700611388,0.567924360881558,0.344112869618471,0.0452763650459136,0.007201672803464,0.00173652698441883,0.267908160873178,1.08820699505097e-06,3.56981475264954e-06,0.0331487644544812,0.0782545586860897,0.0196331193639182,0.00415491496468761,0.001918416176191,0.0446781458073374,0.000923410702129829,0.0189583360370979,0.0128084277147633,0.0144278997949541,0.000229753367568781,6.77854394957048e-06,0.000207476269326574,0.000734276392738772,0.0141406860039846,0.000105366640199011,1.76529285157039e-05,2.9711716489927e-06,6.12743734047868e-05,1.76463620635504e-06,2.71140119456937e-05,2.50021702392194e-07,3.77482269099898e-30,1.84305017523324e-31,1.26968842701238e-32
3.60715428671342,0.11104083604432,0.334242475591057,0.010920056016343,0.00965292317342261,0.0114777328015761,0.176361882279699,0.0191357255780004,7.21244016925652e-06,0.670429080421566,0.153872382721011,0.125882108022296,0.000446955659890622,0.0727700217139884,0.232709310311617,0.129034681355057,0.00513048145826137,0.205650904587742,0.0412724802050647,0.0158622626937858,0.929549790494046,0.0737533400646827,0.0686734257484938,2.97856904621715,7.98185645882956,3.03795176146937,10.6550973844099,41.7468634312208,24.6472575343659,0.749604691920578,0.284631834459618,0.0382296192540697,0.00219141019523728,0.019488471878082,0.0790900039084302,0.231529789396644,0.0851019188291725,0.178667756672735,0.0138429528318234,0.00100126949201147,0.234907893256281,0.00786728934818806,0.0154950314302169,4.19462210100758e-05,0.00308832622579138,0.0017483377682002,1.26920809564277e-06,0.000431345368485243,0.000288297063421133,0.000115349598413246,9.22306531059567e-06,9.43705672749745e-31,6.1726336229888e-32,1.9838573998051e-30
4.04236427678576,0.118996940014228,0.184486310398056,0.0301115297469298,0.00472937985114036,0.0911773324773461,0.06199990574817,0.000223680351634056,0.0125286837603134,0.112390121420944,0.0880451324037066,0.0129566182331493,0.00389158679648424,0.045104524948572,0.0836083780227638,0.00324155515647569,0.042852038562823,0.0201602278613207,0.000612814143625758,0.0321146626374852,0.123021548434936,0.00863220583625507,0.0052021507401841,0.27872053388321,0.0519181042570733,0.0804417236481117,0.210374226432499,0.336938280138517,0.0371139370366978,0.024648745338833,0.266720836185951,0.682966035442607,0.0313180376439865,1.70484310372697,0.194668426615518,1.87705398204901,2.26385905773811,5.8480351586177,0.0231038124582443,6.57523035519183,3.93198938983449,0.00675088656225668,0.117001724168854,2.97825235601999,0.364394303561432,13.9427116111588,42.2616289242643,8.539035979579,2.16741085795782,0.0429844123902619,0.0314335937656732,7.0997481469891e-28,3.57066247279638e-28,2.15868992826883e-27
0.0420881075701672,8.68897372172663,0.520512944305755,1.81915635570242,2.54574783591177,2.35097286538012,0.0195976711623907,0.604035731691793,0.0229377819166129,0.0623690447728801,0.220756199324185,1.28131237116228,0.191779944433047,0.000265984297414154,0.0302045990689592,0.00322093040885648,0.315122634822513,3.10937875305323,0.365297277543361,5.10220785626849,1.03465317339931,0.256134557579297,0.0249795224689324,0.288812833386068,1.41722779642748,0.330039401241999,0.360086699351954,0.899726560537291,0.175076445755103,0.00327013762958522,1.36965193110477,1.20348368136347,8.63251354080852,3.69161115983001,10.7415793712699,0.212704542739272,0.337019576266234,0.400898417108228,40.5265403824428,0.402709011156613,0.293221082557541,0.0401863904276127,0.0464139508764402,0.00510907654291675,0.000309981880946804,0.0003074354922211,0.00698368089161274,0.00264193649168069,2.40939105313704e-06,6.72524622194881e-05,9.94505960851287e-05,9.70861284965605e-29,1.48980068299142e-29,4.00929345545708e-30
0.0166209768032433,7.48982488055329,4.10043779493971,0.316923440674818,1.79286028100625,2.61527834537283,1.82637678442392,0.165634482639058,1.28929484879669,1.0836793110544,0.120578368226231,0.141353035063553,0.877180543418267,0.153656559525108,0.0602915069038764,0.0588817094798886,1.5227613082198,0.351885917950263,0.00160466123670125,0.748438845403837,0.391317766521299,0.138672754107064,0.0449197796827194,0.676300325963559,6.60743009256125,3.67386743429095,0.00100214605105635,0.21428388701075,2.34014385587878,0.84285378101725,0.951501598488218,0.12474584454567,0.00382749269940819,0.0683731192626105,0.0199501276561493,0.0456763221387884,0.00031889440145082,0.00976138910815154,0.0591448325632447,0.0914696010898689,3.50125680106165,22.5250135980692,32.8887534538999,0.000965443093767476,0.00328323750166948,0.0123576121903644,0.0169065262165916,0.00183286377673452,0.000253398397664152,6.54749747292154e-06,0.0102458715650625,7.70371977754894e-32,9.09605395929858e-30,1.44658847122639e-28
