"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54"
2.56410879617006,0.226590282813347,0.945908322167867,2.46051933122583,0.0148887725058486,0.232359193048494,0.0529532880733882,3.28803701599934,4.46911628716793,0.739658330139562,0.914131186407546,0.259216657454807,0.11621431094414,4.3105104668076,2.03151700853492,0.187914869761138,4.39819095076763,5.49722755043799,0.225204526972649,1.29356575363292,2.01521035690941,2.21743720719635,1.65927604683497,6.36876606161445,2.67763355512128,0.13753172115195,0.685013725084597,0.224199190955247,2.67764963871318,4.9606733939762,1.0999361027446,1.23274811225605,13.4338820959323,18.5354240517737,0.280644512166161,4.16551557293948,0.112144130042799,0.0899151259581205,0.188844623208851,0.278007968687465,0.0154706114155824,0.0380804287792917,0.0024511463944482,0.0133687924704749,0.00101817648531789,0.0390339716276303,0.0010132443652225,0.00118810981307486,2.24833884781529e-06,0.335415588843032,2.75053216630568e-07,1.08951777065189,1.19515354146188,0
0.160597023199052,3.98266050784823,0.177132668091958,4.1277469709733,15.4980583419006,1.75849445326607,10.183680404652,0.709389083334575,1.64402665783943,0.0333328898750687,0.133876076165044,0.570118462137195,0.161592734336958,0.0876104068954847,0.676505292147541,0.0999742968643991,0.321704730094501,0.144294438901387,0.0149403079813433,0.012241487667681,0.106324642398813,0.0290191755235727,0.0271735571905781,0.113620408585971,0.0625999634799726,0.0311994529720211,0.0856347834430429,0.00636387997658285,0.000691641673763787,0.1432353865091,0.0481326750849452,0.0221590115747936,0.008695232856827,0.319206478554776,0.0166919725779944,0.0867230846951557,0.0358075806692489,0.1214373602335,0.329625029797251,2.7077703411346,0.22060942691922,5.68371398121015,0.0483624656828652,0.00275643041121633,0.000146240870662103,0.00226376122555322,0.00522854440706517,49.1218421294209,0.0670267342262488,0.00417729829504369,0.0437840942266605,7.55041575397572e-28,8.6454995203543e-29,3.50188700867026e-28
4.3342159214063,0.0846672315696358,0.148638883450834,1.0208303690218,2.36975012444712,0.579743011120439,0.433814697075441,0.0100829458449979,0.0253162053453671,0.178153021849144,0.00994585401689828,0.800930422296498,0.000555216686450095,0.00115453541433748,0.202297556136415,0.246527557263608,0.393206258380647,0.150066872660867,0.218410271058414,0.250316390404014,6.46655846744318e-05,0.00775677173674893,0.0399620276739124,0.0947916521567522,0.111199404528733,0.00564801015531058,0.0686190410943021,0.0601522002041622,0.123900949873216,0.43798602504768,0.0236761728769058,0.0268103785776375,0.0127704646444305,0.0636449413105903,0.110150836723614,0.0264271641632614,0.00210758570402036,0.324521082892189,1.69322395205456,3.67475500016977,0.0825276484083883,4.03783455439519,0.0054944697896876,0.0396625518074747,0.406523088993527,15.1100193332513,5.6491029554059,0.168798358749523,0.951109353241837,0.170329707059791,55.0118063062756,4.33334237487128e-28,4.71900984623483e-27,2.19281234672957e-32
2.03456199942735,3.04901176038304,6.38691611086683,3.76510393172578,0.510852488026998,0.113160959793111,0.871925181536927,1.65377686323302,1.85497602386662e-06,0.0978784267573501,0.0266857803811551,0.0364365274059678,0.0675496592153378,0.300057826500723,0.0226037821746206,0.000515335330108297,0.0237217440880652,0.142724599184367,0.00426667003906659,0.0146587849973205,0.028878774512743,0.000311943991038044,0.0299142114166533,1.14159200042976,0.738734803789408,1.59313873954132e-05,0.291259727942721,5.74109711716986,0.62616924910633,0.313948081805225,1.3158161540947,0.0819353355545603,0.72835235189697,4.22209826694725,1.7502462258153,1.34266490949777,0.534898225515926,1.00533540446881,7.73463953779555,2.22304692329045,2.85424533713317,0.124842212723708,9.60525349388729,0.128122006109021,31.3293006740456,0.580876396692972,0.283911858376446,0.0886856511260946,6.02361815577269,0.00458929346345372,0.00318945819794773,3.08148791101958e-31,1.52552910894913e-28,2.27033285774927e-29
0.703412427308825,0.233809409979247,0.253667067282994,0.450662302317173,1.73776477583664,0.727701604726634,6.14123141630435,11.3211056094165,2.09160273121863,1.23637821841279,1.9300872468224,3.17371000856488,4.933216071181e-06,0.659611248296156,4.82757279544163,10.1319349375865,1.23767088390934,2.78762506794222,9.00092254376755,2.80944586914095,31.1000211091554,0.264409214695543,0.422260452143878,1.36383952407282,0.0707972604271359,0.166810284353248,0.501637788706837,0.570243101876993,1.15326620884983,0.00817536280804146,0.0102821102765339,0.0845139179044972,1.63457947216841,0.257986844693496,0.2338664925155,0.000827204243708676,0.0533210501809684,0.000392742868001207,0.00389835858969906,0.0322521822391738,0.0188912358524291,0.0052964912147495,0.00838400231211585,0.000765162081811156,3.55722976224433e-08,4.24194445224627e-05,0.00143678139195751,0.000269965976067639,4.63908028953362e-05,0.067541774718313,9.28806508524617e-05,0.242222999294485,0.265708080426344,1.4236424030768e-29
0.256881183878295,9.75508318653998,1.85999727963676,2.69699631148334,1.67019424140062,0.0201672995436706,1.00249001310256,0.0222809366927985,0.191394856895064,3.00366389168573,0.00555052619563555,0.289804249433852,0.255496341174271,0.0431993483384927,0.104890788425969,0.0202889883246952,0.00121584503241805,0.29654419313564,0.000174555334597494,0.0263150418398551,0.236080697889888,0.154094224376654,0.0811516690330903,0.343342985334412,1.98054363097404,2.49265482591645,3.0197963164161,0.0906087021342775,0.219615477663063,5.71955740927513,0.309426077352768,37.8199833890973,0.040863096834852,6.42438725400465,6.20095347213475,10.4791320782867,0.591047339607844,0.400482638230404,0.000662929951761815,0.255611743099761,0.99983749617645,0.0576789831520468,0.359151131600975,0.185173080154763,0.0127726877311481,3.85132260643248e-06,0.000148261505429475,0.000261359228736824,0.00229549611943266,4.79508322499354e-05,4.6664681370023e-06,3.08148791101958e-31,2.49600520792586e-29,1.54536829029536e-29
1.62521291294405,7.06674619539729e-05,2.48303114079058,7.3193173823681,1.58294888299248,0.464636766085973,0.590726132459962,6.9364362400066,0.11127786158833,1.00872872164704,1.2632576536887,1.69882915682075,0.358614504332946,2.58199242234595,0.675073448789218,0.0158442183632203,0.0658472401833124,2.24937305894748,0.124318150177435,0.313082519845088,1.19357858252984,0.351938746565621,4.8646429774165,2.88181127137139,2.15437187239024,0.109425056234774,3.13657313703454,28.139046638397,17.438847442824,3.33173090545674,2.12888904047956,0.484905056264731,0.0312606422649537,0.018122592473397,0.0623173969102281,1.17021372869173,0.133132753418675,0.572713935899169,0.00107833091623907,0.103738023639414,0.182599339897513,0.000645004418797514,0.0383711513601131,0.000529237253068285,1.78135769411124e-06,4.75898989905901e-06,0.000230046736387918,0.000197080080547695,3.18670386800883e-05,0.000173515505936882,0.000259004343449026,2.49600520792586e-29,3.08148791101958e-31,1.20102564078439e-31
4.61495606957119,0.051556306400089,0.000258773927394322,0.102499853766635,0.0386227690386252,0.0514082983741182,0.770038949229068,0.196887054720858,0.407957792723811,0.364462365181288,6.38128140905542e-05,0.0508736464336468,0.00386806676535938,0.101401151110749,0.376903016357803,0.0117057396627538,0.738267664394596,0.93716117447919,0.215080555025873,0.15115037183354,0.158161529679574,0.298452082575989,0.00841065270380612,0.974046891753538,0.298699894271451,5.96710020761011e-05,0.0986286178100309,0.553437847260282,0.00248268335710387,0.100363982846565,1.79872724853628,0.0897356840824491,0.138006300461358,6.41430632805314,0.0163114126019766,9.7992097422021,2.92014202243973,0.25683136391783,0.000515782609412862,0.0838250065936635,0.0314869662597496,2.20490412161902,4.39665163916016,17.0032836055146,5.74774464369386,0.106603233533945,2.92317890758172,0.0256589068557396,34.3586262634518,0.000582585722570728,0.00580095003778064,1.05456220034868e-27,3.45819980814172e-28,9.16680988243967e-30
0.304330117667239,11.4865839552491,1.08925427981978,2.01902459429274,1.63454145250737,0.00818682682015847,0.93851997773693,0.0232965234893174,0.414340420086407,1.45000619082177,0.019892494029094,0.247207104886975,0.348480391103228,0.149661756424283,0.00413925545690377,0.0091486928597333,0.0323240148770675,0.323918256951706,0.0492700792484205,0.00513036574664007,0.0155468898711883,0.387241663208209,0.0169181158788744,0.423161732351287,0.572899961210397,0.0352140890153041,0.0820147143562459,0.316245025167938,0.135298476701431,0.0496879568954246,0.223479658694428,0.204080604485704,0.0428704748905452,2.45690963040481,4.86801090270539,3.23130246823456,3.32137299468663,3.67439540468182,4.07422294049838,0.830907295380282,2.28894333984245,2.31788223252753,29.8077997164129,1.09751115241109,17.6126584016171,0.136787152262772,0.208181003290071,0.110996241154768,0.887173471941764,0.0129388774040271,9.0661741871309e-05,2.77333911991762e-30,5.20771456962309e-29,4.85779022847903e-31
0.198432998185399,4.76464381252604,0.169593707671116,4.11470327136597,13.583845556377,1.74152122410071,9.15360763786874,0.608175529354992,1.85181699720738,0.137025874586989,0.146529218227729,0.271053359093255,0.415224872667014,0.141479157343744,0.553011362899829,0.0108521982548432,0.140446981828012,0.268305973258344,0.00532939973904704,0.0245356591360109,0.0889524619492335,0.132458021000669,0.0492199042601366,0.0894601121982098,0.0460210661280177,0.00013145291572547,1.74723805842974e-08,0.00368379536976374,0.128165317994142,0.0325059337485851,0.115844024689282,0.0287530597862472,0.00165055145884492,0.0841881057432097,0.110118750970042,0.00185291570590712,0.0365174036705895,0.126779081461345,0.206059954522719,3.38515057973495,0.215527247901062,6.88980761409401,0.00138158181281423,0.015988057598295,0.0211609562810372,3.72534081694245e-05,0.000252814738179363,49.5293526533165,0.261949160750225,0.0121626411899158,0.0847327164376596,3.15544362088405e-28,1.63010710492936e-28,4.24503492447594e-28
