"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40"
7.69233278363598,0.418565595865368,0.0238291224207653,0.0455670896510318,0.0104211579206465,0.365780043583781,0.17084942978994,0.262027961788585,0.0131068553704877,0.724809935601684,0.115962342903348,0.555131555504375,0.000645901287174623,0.0365717444118878,0.336473473563028,0.0531622293266488,0.132082881123408,0.00120396906604892,0.0142415488589298,0.0305496210636243,0.500906902676999,1.28065332187959,1.205514333638,0.0283911755245864,0.000226556839221839,2.81076640259332,3.83279492579593,0.203025911883676,0.142385688293057,6.75350988091118,0.740508140033118,4.01774297932222,0.00115173016405291,0.0036213313020706,54.8848062668585,12.034707338925,0.555971870622734,2.76653191439732e-26,3.16037855569187e-26,0
0.492559170663003,0.106629874239138,17.2052646182131,1.1696004523286,1.79315431312126,4.12976583860332,0.0126953817479268,0.715657978902156,0.377739958250285,1.17597098084794,0.908654617929859,0.245216150546473,0.756688499634381,0.131579360898974,0.227597449795112,0.648689012476192,0.273650649278222,2.54532020864367,16.5849171319568,1.25973718334768,1.1616412314718,0.00727341956999366,0.143422413002458,5.62416957403814,4.6292345402357,0.482793253919167,14.7973002794362,5.007972722437,15.714811231272,1.22491312925006,0.160599015261111,0.0981330031106945,0.043572908579342,0.000318173194389556,0.116315426497057,0.0249596916573626,0.00148115564345209,1.81679639249334e-28,1.88590574116292e-31,1.70175169886056e-28
2.10820342382377,2.74920834782998,4.1955646644507,7.69292302143753,0.339037870633656,0.756052318029458,0.618182268418083,0.100516865652448,0.51276581781127,2.61076556209139,1.04734802771851,0.368136294055757,0.20450511069838,1.14964153764867,0.474972080495249,1.35396762728027,0.465623675710767,1.19437300280922,15.7132504001323,0.894505055564535,6.73826094804648,1.46959348125171,0.0239315746329973,6.28892705850864,10.3338519581166,0.671168683859538,9.298367184423,4.89580001718541,14.7554412223958,0.617701240704159,0.239644909788103,0.0339470823540916,0.0439452002333656,0.0225735859754259,0.0141282845109299,0.00316669691876289,7.89880297649712e-06,5.75980607547454e-28,4.25608406196055e-29,4.28737626982843e-28
0.00862925820705704,1.43816970545983,3.53614349111241,1.42151947806556,7.69359929653154,7.82100468613682,0.00632101943046498,0.839314440660564,3.2829502334197,7.26669171194011,3.04586804876099,0.800100090899295,1.94307181580271,23.3115126939516,0.0391640636785103,0.831954413494833,0.227081507442868,9.53112816814419,7.5922837435337,0.351592887834576,5.41926842978746,4.39771077264995,0.328704085725042,2.65057858616549,5.41638109896108,0.449051582200263,0.241045781680517,0.0410271325482928,0.0200505394602453,0.0118922649939423,0.000972061763448135,0.000948889186801574,0.0260752631083939,0.00412492132612487,0.00297513204596629,0.0010024854406245,9.02184489781271e-05,3.55319968634915e-29,1.5171310128874e-30,2.71831452444381e-29
6.32340404891749,3.04611026652379,0.313240970832024,0.866397955769808,0.00988556498697245,0.160613774626877,0.40260595937179,0.207913396279269,0.033889996203269,0.300334232186606,0.197630482170124,0.06137066182811,0.0626369311123854,0.0240739883548328,0.286791644880465,0.0113868724885877,0.626221185610889,0.0910982562884236,0.00616811054842957,0.226374292013728,1.23365731876506,0.532000006940029,2.04894880109016,0.246895277025114,0.106481560002392,4.67852440555416,0.523149117957695,1.93225699573122,0.0506911276334547,2.74154694440068,3.49899757465966,11.7236642837443,0.218223337340912,0.118044344841434,39.7447080033228,14.9400018850819,2.40406042491518,2.35382842705039e-27,1.2327779027631e-26,1.00497109110897e-29
4.93413179003753,4.03475562373252,0.766162684130639,0.203729503835127,0.559308620069153,0.620874913125522,0.0889381005046481,5.46663913564163,0.0591810357846435,0.037569571498685,0.509384887978286,0.00632548216049446,0.310513329654101,0.157042729379121,0.503787985301201,1.78925362432309,0.482425864421992,0.0599667775006199,0.276996845979586,1.08746939031976,0.128015591283333,0.173168684682222,0.261728302457222,2.27434595515857,1.43222285785819,14.0046081828377,7.70980864429883,1.67544318877895,7.56638335345788,0.105509187926725,3.7490399474847,9.95446794444238,22.6748717698999,6.08184932213326,0.000191861917001036,0.0131468895965737,0.227859532915781,0.00807872657846493,0.000461177883452694,0.00434098303044339
5.23225250672848,4.92286822925045,0.620666874349304,0.000537689111041674,0.194309042294557,0.0253231473208404,1.37682205536591,0.627878426604166,0.216987626270755,0.0136196963796634,0.178727081998898,3.41386984771877,0.960269736373816,0.218940702019178,0.106822846468675,1.55229905108037,0.00398576890699457,3.99376318979601e-07,0.523086919516857,1.17662912172721,0.700185770855495,0.409262071478618,1.02786945697939,0.578912986408813,0.0265380893398148,2.50660293488775,0.798939698825164,0.456642166796226,0.187779157334709,0.00978309200123286,0.906095927606098,0.0511245481857608,0.408907899630721,0.0315409610061829,0.057189181909459,1.76012400646721,18.0236439460308,31.7939718302928,1.81497374528484,17.0840157598167
0.00190811240020872,0.140200851353123,2.00180239272972,0.124520141470106,0.875836692139374,0.757375511320776,20.2573074614576,0.726606584734333,9.0054976158636,1.11646743022128,29.1866095219557,0.476110444513747,21.480432511516,0.10129761451322,0.544836202831674,0.431174115681764,1.29351523905172,0.83907373670354,2.28493138265722,1.49837209490627,0.492329799961736,1.58560921146254,0.646814140875583,0.0748263598944393,0.420184959248197,0.711388942751137,0.137362523338746,2.16585905795276,0.243607614706879,0.00260941395904782,0.347078935113901,0.0061751261477159,0.0214144778730955,1.43131329464603e-05,0.000656112613930927,0.000141715659827061,5.16372866564286e-05,3.13699496359326e-29,4.50371539020379e-31,3.00493219573019e-29
2.26126361263378,0.0642689669284281,0.234943728527968,3.69988337648096,1.43172100641718,1.18975585340063,8.37928625585729e-07,27.8614204861478,2.67525747075898,1.70444192227936,0.993778922768996,0.21912986515141,0.183280274006672,1.17189571392014,1.24628359768972,0.774378791062282,0.169195794522217,0.274242589856842,0.0436055458962595,3.87781334294909,13.1703908881106,0.971818663759179,12.8965179037637,0.785610642038256,0.0102138908246852,6.28670217227245,6.50509692144363,0.0105592138121283,0.522275408646786,0.277664316522116,6.75077911261526,0.427197614904789,1.30191915187086,0.00399204336456509,5.20804113609882e-05,0.00160534447148414,0.001042931840776,4.56793380310761e-29,6.3531275987083e-30,9.60632791401587e-31
0.00244262558257871,1.78897823118268,0.534166050763452,6.32667553248831,8.06366428103634,2.954251730559,19.7376445834444,0.97706920653326,1.10570771351186,3.88902513949823,0.00404673135953332,0.176204849109206,0.972086585567339,0.0111732333310399,0.445414467965923,0.00748065124818263,0.452589054626581,1.01873515336883,1.25248361118379,0.563778364695152,0.491102524951192,1.2973965823207,0.651321228083408,0.329599604025575,0.332539221675447,1.60501378644371,1.01518578432251,27.6380739581948,5.12339244612758,0.486522685600735,10.0833863639699,0.00666461258530647,0.501055793804951,0.14419854930167,0.0108558935128775,4.32410060775038e-05,2.99270177341151e-05,2.49340354589008e-29,1.5253469892444e-28,1.04752533381437e-30
