"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40"
9.32431855698603,0.546825744466955,0.0171274833251897,0.000517885546397596,0.00102562983052162,0.0896464533052165,0.104807424294397,0.0449254819784086,0.0134808005656873,0.142097846796436,0.170128740670489,0.0041122297071491,0.154491931328689,0.373720436346139,0.0366782310239488,0.550073436962982,0.000193518334824913,0.908414037602759,0.462704420771484,0.391699918447873,0.0694336551971809,0.759004629325865,8.48463489838697,1.19164803732396,0.278349375467932,0.684989902672396,0.00848496126966218,3.28313086906263e-05,8.51389110244313,0.261842675352087,0.0140356776087244,1.12143091615712,0.0176821256543119,0.00717631610270172,50.0490941515596,15.1480738674869,0.053204668391091,0,0,0
0.517596534722036,0.153705509699542,15.5894751818225,0.935298664199966,0.443246401536232,0.266926798968828,1.84739318465172,4.11765771987849,0.169495056484891,0.00944369192422558,0.0489826515419834,1.40543832985219,2.46565360503032,2.24771739056455,0.0222072743747353,4.84613084189533,20.5026567706961,1.10266721168698,0.0960535519154273,0.963934735978469,0.229832836771621,0.0681073797133933,0.0350050147254936,6.12856234789367,23.9720247473169,4.52516818626899,5.77618314155932,0.300598360040841,0.0059620140971069,0.940844064613786,0.162556023417343,0.0169042370729058,0.000511834723434998,0.0149562082254301,0.0589269995884649,0.0121389561607446,3.65403860083462e-05,7.67437943855242e-31,8.90261116792999e-30,6.77084746073637e-30
2.48156251786506,3.27555526364738,3.09522991177743,9.99644476898881,0.0001017041162413,0.00556677043776315,0.022182791843654,0.674605898134913,0.550993709719096,0.722492184282301,0.212930497364929,0.940010471192709,0.674197110566458,0.708532544597905,0.00120573717862794,0.797077362770228,4.70635715118273,0.000389442597105086,3.74793103317015,6.57395006188168,4.30512125243381,1.44658938257282,0.0437458399475332,10.0123089471956,1.47538780852462,0.241586763262342,38.67258641396,2.96750942782363,0.18238230797416,1.31722233205084,0.0995098509148925,0.0123120113186559,3.1856034460772e-05,0.0193436120610872,0.0121298491823292,0.00491186062939749,3.55079858203602e-06,3.69982428919196e-31,2.45770812112049e-29,5.11449512408207e-30
0.00858497883869355,0.4008018168837,1.92801923862808,2.82335548298384,0.68109109816003,0.0749778725499425,3.88657324448511,3.94501995849023,0.0208356906181234,36.4854021644465,4.15528305900985,6.14927663020824,0.633561212436233,7.7519505793023,3.06361626312276,12.7442626681445,0.17408764299931,0.586469234866066,2.61438944112806,0.0077752535563965,0.346402789414517,1.67827140921365,0.00539366703228965,0.860085480358317,3.44078778230139,1.48207379368077,3.87939451684941,0.0682614747675531,0.0532473623264587,0.0351569198742009,0.000887687953116331,0.00929927691726389,0.00202491429060611,1.96805003568833e-06,0.00255110318525947,0.000826245388896329,7.75383180620909e-08,2.7012017794905e-30,1.16301912622568e-28,1.30282055968144e-30
7.87681182784794,2.62597758842237,0.128496297984149,0.149598162476062,0.279530645584198,0.0130710347802625,0.108765592486943,0.0189916895550196,1.50062290633862e-06,0.167864444477963,0.207194458674709,0.00758575878121647,0.00967899610496269,0.769205269329166,0.0302984341387323,0.118750750101407,0.0374335987156893,1.0732782174491,0.460985045371352,0.479136043418643,0.160290278227582,0.438608108377588,9.62925820343055,0.533376564388205,0.520364194806049,0.531945408408505,0.0974877743383959,1.62962701984165,6.28166227730674,1.33241601762239,0.770485289765634,0.820869690223714,0.542988096636906,0.0467346024269127,46.0006364821868,15.9828158076804,0.117778828009236,1.95349239872508e-26,1.91772115655381e-28,9.71486426032878e-28
7.62314482431051,3.09896302497614,0.515460059812225,0.15108147495579,0.167806051133108,0.00688575055504469,0.192598238630591,0.0867146911469048,0.00956545804374066,0.106446480938928,0.0634340794826692,0.026509770641632,0.000974058748200347,0.000454830141188419,0.00557271942880031,0.0258275493944579,0.00876194984915361,0.00824952660891764,0.0141050573984636,0.0150309163200025,0.00613386524482997,0.0184768098892008,2.02382475070021,0.233541801429321,0.152243702546435,0.524289300476608,0.374341858793945,1.45592770941214,7.64442376515874,1.71857407126788,1.40517338459139,25.4485159669164,22.4084336282157,24.2885159430719,0.0116205288559666,0.0172626927390699,0.133061127954556,0.000824361810014742,0.000855055578186021,0.00637316283106356
6.443386374159,3.70967429473459,0.933698881236993,0.174750852363316,1.37276989083752,0.799957566258452,0.487810129454929,0.0373360749671876,0.169276525083917,0.227612507935218,0.719740478206255,0.0342352847219237,0.0779791499459348,0.512742841078331,0.0264780799513499,0.394392475287545,0.0066438202974523,0.386705562101753,0.450715245929682,0.438410770043116,0.283626848306035,0.212098669660098,5.35169889946651,0.0456253716222383,0.0880915971671274,0.145836762725438,0.192796257369145,1.04310275856881,0.318719974206468,0.00797885867745726,0.0195331321625014,0.110748171619361,0.0842351576242507,0.0028705812362636,0.00318382183528523,0.150321099924021,23.9357442587581,5.17998831960333,5.37285674057149,40.0466259143016
0.00348319874096379,0.272171265498605,3.18869435163464,0.457365371518679,0.864539988250199,2.12686188719602,1.0210096521509,7.65365313466187,6.44401914059411,2.50280428567117,2.23402418269684,36.4045239093788,6.57690227019831,3.61493002979616,0.543359702631619,0.0660141319361109,12.4389899763165,0.397594026129092,6.16117066007427,0.533397281451783,0.0579705394359423,1.05136250895756,1.72002852529387,0.656849424992378,0.106914612593783,1.65395719157824,0.0718420693998376,0.184405061977163,0.104413901594576,0.263511547197452,0.52466591456517,0.0851101447985558,0.013034578421342,0.000324916081843468,9.45505451471974e-05,5.55744890502696e-06,5.08591634154353e-07,3.92170494191389e-29,2.29233811630691e-29,1.30192864240577e-29
0.295326009880453,0.0947882572609693,0.686541514018453,4.0724447925461,9.97829214858475,12.3438083453675,1.12262040028349,10.4175833108617,6.29519197807147,1.96304555439988,0.52978004882736,0.241413814597829,0.0177779527297932,0.422325232541451,0.0661059230196584,0.0208040980957695,0.621425412511816,0.120829914382405,0.59722254342827,0.639689166624284,0.646099941969337,0.521307340226354,0.480245444662207,1.97263881554831,5.36872041471243,17.8988859602009,0.0786884849761214,10.7454338636511,0.232128922636649,4.61279365987754,4.41480900000271,1.77811690932289,0.695626848702626,0.00297502514151501,0.00421387521411123,0.000285503838093177,1.35712837638634e-05,7.92191033697117e-30,1.04809380288243e-29,1.29567689325036e-29
0.395849639546758,0.0505330485248005,1.2134720374576,0.342410416774246,1.74162582515004,22.1794266947007,9.4728346401908,8.38113825855161,0.0202642108507848,0.130828110256706,1.07351772029583,0.157346774586308,0.795943725480675,0.640509052587909,0.118325431975628,1.01043887032353,0.327158204956754,0.224402459829897,0.837992082624398,0.326018111855208,2.61455604255812,0.220632743717811,8.60388022400916,2.05654616982937,0.52505596146547,9.30120064307561,6.03778893730332,6.76561399001931,2.24323666040005,3.97263106875183,7.0357208213986,0.657253389910376,0.470603992565896,0.0465857844927312,0.00820933983333035,0.000448057102280345,8.57046575612745e-07,5.70738054273389e-29,1.36703711158821e-28,6.87569027208395e-29
