EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Densit(in),nWeakC(in),pWeakC(in),2StepR(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),nWeakC(out),pWeakC(out),2StepR(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),nWeakC(un),pWeakC(un),2StepR(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),OutDeg,Indeg,nOutdeg,nIndeg,Degree,nDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,InClose,OutClose,Between,nBetweenness,Inforcent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,label,defect
17.56093979,0.878047049,0.211292312,0.193792418,20,35,380,9.210526466,2,10,12.07004356,48.3709259,172.5,0.453947365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35,380,9.210526466,2,10,12.07004356,48.3709259,172.5,0.453947365,0,0,0,66,0,4.01E-05,66,0.00401,4.10E-05,0.0058,0,1167819,2558400,0.136921898,0.0625,0,0,-8.31E-15,1,278.085144,0.000625,0.17380321,18.31225204,0.915612638,0.11109516,0.218795583,0,0,32,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,2,0,0,0,0,0,0,0,2,2,0,14,2,2,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.60577679,0.892752111,0.258611113,0.143264443,9,13,72,18.05555534,2,22.22222137,22.88930511,56.1349678,29.5,0.409722209,0,0,4,0,12,0,4,100,1.500938058,77.4193573,6,0.5,0,0,13,16,156,10.2564106,4,30.76922989,23.07692337,54.02635574,70,0.448717952,30,19.23077011,8,14,4.86E-06,8.51E-06,22,0.00134,0.000661,0.0935,8,1197735,2544015,0.133501992,0.062853403,783.0511475,0.030645372,-8.31E-15,7.333333492,311.300293,0.004583334,0.194562688,12.57718182,0.967475533,0.104535311,0.086752012,0,0,36,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,13,0,0,0,0,0,0,0,7,13,0,1.54,3,7,0,6,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.66520119,0.897323191,0.263128698,0.169129446,9,11,72,15.27777767,2,22.22222137,18.26141357,57.36738586,30.5,0.423611104,0,0,4,0,12,0,4,100,1.188242674,70.37036896,6,0.5,0,0,13,14,156,8.974358559,4,30.76922989,18.51156998,55.22388077,71,0.455128193,29.83333397,19.12393188,8,14,4.86E-06,8.51E-06,22,0.00134,0.000123,0.0174,8,1426287,2542418,0.112109274,0.062892884,231.1174927,0.00904498,-8.31E-15,7.666666985,245.1705475,0.004791667,0.153231591,12.46883774,0.959141314,0.120956458,0.127525613,0,0,36,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,12,0,0,0,0,0,0,0,7,12,0,1.67,4,7,0,6,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.358974218,0.471794844,0.976211786,0.564653814,3,2,6,33.33333206,1,33.33333206,6.441525936,83.73983765,2,0.333333343,0,0,2,0,2,0,2,100,1.500938058,96,1,0.5,0,0,5,4,20,20,1,20,7.191995144,77.70270538,8,0.400000006,4,20,3,10,1.82E-06,6.08E-06,13,0.00079,2.88E-05,0.00407,3,1193553,2555202,0.133969754,0.062578224,13.03333378,0.000510071,-8.31E-15,3,248.1513824,0.001875,0.155094609,3.194702625,0.638940513,0.493563741,0.749370039,0,0,29,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,2,0,0,0,0,0,0,0,3,2,0,11.5,4,3,0,2,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.875595093,0.875066161,0.419660449,0.350268304,6,7,30,23.33333397,1,16.66666603,5.503439426,68.75,11.5,0.383333325,0,0,3,0,6,0,3,100,40.90056229,91.98312378,3,0.5,0,0,9,12,72,16.66666603,1,11.11111069,43.71482086,83.31346893,30,0.416666657,6.166666508,8.564814568,37,47,2.25E-05,2.86E-05,84,0.00511,0.00703,0.995,37,1422125,2545614,0.112437375,0.062813923,10.93611145,0.000427994,-8.31E-15,6.333333015,199.4627991,0.003958333,0.124664247,8.436582565,0.937398076,0.199140564,0.226584658,0,5,206,3,0,1,0,21,1,7,0,2,1,19,78,1,19,21,31,0,1,3,19,55,21,19,28,105,36,0.74,23,64,3,42,0,19,1,15,1,0,4,1,5,2.736842105,0,18,3.052631579,2,4,1.157894737,1,1,0.142857143,0,2,1
14.16836739,0.787131548,0.292957187,0.246802479,11,21,110,19.09090996,1,9.090909004,9.631019592,39.5886879,44.5,0.404545456,0,0,7,10,42,23.80952454,2,28.5714283,48.90556717,67.06689453,16,0.380952388,0,0,18,68,306,22.22222137,1,5.555555344,51.21951294,52.6688118,119,0.388888896,21.95000076,7.173202515,50,148,3.04E-05,8.99E-05,198,0.012,0.00485,0.686,50,1385178,2390686,0.115436427,0.06688457,74.08640289,0.0029,-8.31E-15,46.43332672,221.5549164,0.029020829,0.138471827,15.29530811,0.849739313,0.153539881,0.313103616,2,4,138,2,0,1,0,15,1,7,3,2,1,12,53,1,12,15,35,0,1,2,10,29,15,12,28,71,18,0.75,14,46,2,31,0,9,1,41,1,0,11,1,24,8.916666667,0,20,4.75,2,2,1.166666667,1,1,0.285714286,0,0,0
13.34824276,0.889882863,0.313757658,0.334851533,15,19,210,9.047618866,3,20,27.26704216,61.15007019,95.5,0.454761893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,210,9.047618866,3,20,27.26704216,61.15007019,95.5,0.454761893,0,0,0,35,0,2.13E-05,35,0.00213,0.000311,0.044,0,1430853,2558400,0.111751519,0.0625,0,0,-8.31E-15,1,269.1993103,0.000625,0.168249562,13.97353172,0.931568742,0.112347931,0.221570343,1,10,121,7,0,1,0,13,3,20,3,9,3,4,59,1,4,13,21,0,0,7,3,30,13,4,19,50,14,1.18,12,33,7,24,1,1,3,0,1,0,0,1,15,6,0,7,3,1,7,3,1,2,1.333333333,0,0,0
80.43389893,0.957546473,0.074708387,0.238333285,79,262,6162,4.251866341,3,3.797468424,45.71607208,29.69130707,2950,0.478740662,0,0,5,4,20,20,2,40,17.69856071,59.2050209,8,0.400000006,0,0,84,405,6972,5.808949947,2,2.380952358,48.3427124,26.29251671,3283.5,0.470955253,158.1956329,2.269013643,7,473,4.25E-06,0.000287,480,0.0292,0.000783,0.111,7,1558264,2232685,0.102614194,0.071617804,3669.85376,0.143622845,-8.31E-15,68.52617645,315.9333191,0.042828862,0.197458327,81.2819519,0.967642248,0.043342773,0.233785495,0,1,51,1,0,1,0,4,1,4,0,3,1,4,34,1,4,4,11,0,0,1,4,0,4,4,10,12,0,2.83,5,10,1,9,0,4,1,0,1,13,3,2,65,47.5,27,1,1,1,1,1,1,0,0,0,0,0
14.4916048,0.852447331,0.324678928,0.357471228,13,21,156,13.46153831,2,15.38461494,15.94746685,52.9045639,67.5,0.432692319,0,0,4,3,12,25,1,25,41.08818054,91.25,4.5,0.375,0,0,17,42,272,15.44117641,1,5.882352829,48.71794891,64.80865479,115,0.422794104,19.41666603,7.138480186,72,80,4.38E-05,4.86E-05,152,0.00924,0.0158,2.23,72,1423308,2544015,0.112343922,0.062853403,348.1872864,0.013626605,-8.31E-15,7.333333015,232.072876,0.004583333,0.145045549,15.65805149,0.921061814,0.200200468,0.523129106,0,5,303,4,0,1,1,38,1,6,0,1,1,31,65,1,31,38,74,0,14,4,31,112,38,31,72,202,74,0.32,36,146,4,103,0,31,1,88,1,0,8,1,14,2.290322581,0,29,3,1,8,1.35483871,1,1,0.212121212,0,0,0
177.874115,0.971989691,0.047198024,0.322413117,178,1120,31506,3.554878473,2,1.123595476,57.8486557,16.75421143,15193,0.482225597,117.0797043,0.37161082,6,4,30,13.33333302,2,33.33333206,44.59037018,75.52966309,13,0.433333337,2,6.666666508,183,1287,33306,3.864168644,1,0.546448112,70.48155212,17.84922409,16009.5,0.480679154,560.9213867,1.684145212,32,1820,1.94E-05,0.00111,1850,0.112,0.0117,1.65,32,1201827,2395481,0.133047432,0.066750683,4412.833984,0.172700018,-8.31E-15,44.43333054,470.3335876,0.027770832,0.293958485,178.3869781,0.974792242,0.031529374,0.291708529,0,5,355,5,0,2,6,52,2,8,13,3,2,26,134,1,26,47,78,0,5,6,26,94,47,41,67,184,73,0.73,37,140,5,92,0,13,2,91,1,0,6,2,183,20.23076923,2,16,3.961538462,1,6,1.807692308,1,2,0.642857143,0,0,0
46.62220383,0.951473534,0.096292444,0.189940304,49,101,2352,4.294217587,3,6.122448921,29.89368439,36.76922989,1125.5,0.478528917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,101,2352,4.294217587,3,6.122448921,29.89368439,36.76922989,1125.5,0.478528917,0,0,0,186,0,0.000113,186,0.0113,0.0007,0.0989,0,1408538,2558400,0.113521963,0.0625,0,0,-8.31E-15,1,287.2973938,0.000625,0.17956087,47.29148102,0.965132236,0.046546932,0.196165651,0,1,38,1,0,1,0,2,1,4,0,3,1,2,28,1,2,2,6,0,0,1,2,0,2,2,5,7,0,4,3,5,1,4,0,2,1,0,0,17,0,0,43,35,27,1,0.5,0,1,1,1,0,0,0,0,0
50.01273727,0.926161826,0.127952695,0.284285307,40,95,1560,6.089743614,1,2.5,32.08255005,33.18240738,732.5,0.469551295,22.5,1.442307711,15,35,210,16.66666603,4,26.66666603,52.9080658,45.97826004,87.5,0.416666657,16.5,7.857142925,54,297,2862,10.37735844,1,1.851851821,60.03752518,28.880867,1282.5,0.448113203,311.6345215,10.88869762,64,222,3.89E-05,0.000135,285,0.0173,0.00229,0.324,64,1432344,2234106,0.111635193,0.071572252,7284.993652,0.285104424,-8.31E-15,94.03334808,293.2117004,0.058770843,0.183257312,51.20302963,0.948204279,0.061134491,0.24554646,2,11,432,12,1,2,2,57,3,18,0,7,3,16,195,2,16,50,73,0,6,16,13,117,50,24,61,213,73,0.92,24,134,12,94,0,16,4,78,1,0,14,2,16,6.8125,0,9,3.875,0,12,3.25,1,3,1.15,0,2,1
34.97911835,0.81346786,0.164431468,0.330787778,30,58,870,6.666666508,4,13.33333302,31.7698555,39.71852875,406,0.466666669,0,0,13,37,156,23.71794891,1,7.692307472,54.34646606,34.71833801,59.5,0.381410271,0,0,43,271,1806,15.00553703,1,2.325581312,62.22639084,26.30883217,767.5,0.424972326,128.1646881,7.096604824,240,115,0.000146,6.99E-05,355,0.0216,0.00339,0.479,240,1507573,2232592,0.106064513,0.071620792,1644.104614,0.06434343,-8.31E-15,83.45000458,258.6148376,0.052156255,0.161634266,37.06497955,0.861976326,0.092796423,0.423491418,2,9,612,6,12,1,2,82,2,14,26,5,2,38,232,9,38,69,153,0,4,8,24,177,69,51,114,340,123,0.68,40,237,6,163,0,12,2,100,2,5,16,2,15,5,1,14,3.973684211,0,20,2.131578947,1,3,0.612244898,0,0,0
1.64835155,0.549450517,1.168967247,0.212498054,1,0,0,0,1,100,1.375859857,100,0,0,0,0,2,1,2,50,1,50,10.8192625,72.38493347,0.5,0.25,0,0,3,2,6,33.33333206,1,33.33333206,11.63226986,71.26436615,2,0.333333343,1,16.66666603,6,1,3.65E-06,6.08E-07,7,0.000425,3.61E-05,0.0051,6,1432010,2529646,0.111661233,0.063210428,1,3.91E-05,-8.31E-15,9.166666031,169.800766,0.005729166,0.106125481,2.491920948,0.830640256,0.454090714,0.403605431,0,12,77,3,0,2,0,7,2,17,0,4,2,4,32,2,4,7,11,0,1,3,4,19,7,6,12,37,12,0.86,8,24,3,16,1,4,2,33,1,1,3,2,3,1,0,3,1.75,0,3,1.75,1,7,1.75,0,0,0
3.775603056,0.629267216,0.710172355,0.378167152,5,6,20,30,1,20,9.756097794,72.55813599,7,0.349999994,0,0,1,0,0,0,1,100,1.626016259,100,0,0,0,0,6,10,30,33.33333206,1,16.66666603,10.2564106,68.04978943,10,0.333333343,1,3.333333254,3,46,1.82E-06,2.80E-05,49,0.00298,0.000544,0.077,3,1199931,2556801,0.133257657,0.062539086,1,3.91E-05,-8.31E-15,2,249.1180878,0.00125,0.155698806,4.862036705,0.810339451,0.424345553,0.542938352,0,3,76,3,0,1,0,11,1,3,0,0,1,8,24,1,8,10,22,0,3,4,8,13,10,10,16,42,14,0.57,10,30,3,19,0,8,1,66,1,0,1,2,7,2.625,1,3,1.875,1,3,1.25,1,1,0.272727273,0,0,0
23.45958328,0.902291656,0.200481996,0.227444187,22,66,462,14.28571415,2,9.090909004,31.6447773,40.54487228,198,0.428571433,0,0,4,0,12,0,4,100,2.689180851,81.13207245,6,0.5,0,0,26,76,650,11.69230747,4,15.38461494,32.20763016,39.58493423,287,0.441538453,66.41666412,10.21794891,9,83,5.47E-06,5.04E-05,92,0.00559,0.00165,0.234,9,1199197,2550406,0.133339226,0.062695898,838.8614502,0.0328,-8.31E-15,5.5,333.8170776,0.0034375,0.208635673,24.61781311,0.946838975,0.079242617,0.234044462,0,0,35,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,11,0,0,0,0,0,0,0,7,11,0,1.82,4,7,0,6,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.33823395,0.908214986,0.211489826,0.236522466,23,48,506,9.486166,3,13.04347801,39.58724213,42.20000076,229,0.452569157,0,0,6,11,30,36.66666794,1,16.66666603,43.65228271,62.37712097,9.5,0.316666663,0,0,29,128,812,15.76354694,1,3.448275805,58.41150665,35.66246796,342,0.421182275,31.92499924,3.931650162,28,96,1.70E-05,5.83E-05,124,0.00754,0.00236,0.334,28,1197482,2521642,0.133530185,0.063411064,119.2381439,0.00467,-8.31E-15,15.16666603,351.8505554,0.009479166,0.219906598,27.20748711,0.938189209,0.085873313,0.204341918,0,4,117,2,0,1,1,8,1,11,0,6,1,6,66,1,6,8,25,0,0,2,6,17,8,6,22,43,11,1.53,8,33,2,25,0,6,1,66,4,0,5,1,16,7.333333333,2,6,3.333333333,2,2,1.166666667,1,1,0.375,0,0,0
1,1,1,1,1,0,0,0,1,100,1.375859857,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,1.375859857,100,0,0,0,0,0,1,0,6.08E-07,1,6.08E-05,4.27E-07,6.04E-05,0,1156883,2558400,0.138216227,0.0625,0,0,-8.31E-15,1,246.3776855,0.000625,0.153986052,1,1,1,1,0,1,51,1,0,1,0,3,1,6,0,5,1,3,34,1,3,3,10,0,0,1,3,0,3,3,8,11,0,3.09,6,8,1,7,0,3,1,0,0,1,0,0,0,0,0,1,0.666666667,0,1,1,1,0,0,0,0,0
19.17930031,0.913299978,0.251421064,0.289637566,17,40,272,14.70588207,2,11.76470566,29.45590973,44.30855942,116,0.426470578,0,0,4,0,12,0,4,100,4.377736092,87.5,6,0.5,0,0,21,50,420,11.90476227,4,19.04761887,30.51907349,42.694664,185,0.440476179,52.33333206,12.46031761,9,41,5.47E-06,2.49E-05,50,0.00304,0.00112,0.158,9,1199256,2548808,0.13333267,0.062735207,664.5245972,0.026006734,-8.31E-15,6,323.883728,0.00375,0.202427328,19.94940186,0.949971497,0.083770312,0.189743519,0,0,37,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,13,0,0,0,0,0,0,0,8,13,0,1.54,4,8,0,7,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.24580193,0.874809206,0.22775127,0.185703069,1,0,0,0,1,100,12.88305187,100,0,0,0,0,21,57,420,13.5714283,1,4.761904716,57.47341919,39.88715363,181.5,0.432142854,0,0,22,67,462,14.50216484,1,4.545454502,57.97373199,36.93227005,197.5,0.427489191,8.083333015,1.749639273,99,2,6.02E-05,1.22E-06,101,0.00614,0.00109,0.154,99,1432904,2234106,0.111591563,0.071572252,2193.708984,0.085852668,-8.31E-15,96.45000458,228.3466797,0.060281254,0.142716676,20.68695831,0.940316319,0.106945299,0.268627882,3,17,403,17,0,2,0,60,4,24,0,6,4,13,114,1,13,49,78,5,14,24,5,168,49,24,71,266,113,0.43,24,184,17,133,0,13,5,80,2,0,20,1,16,5.230769231,1,23,7,1,419,38,1,5,1.733333333,0,4,1
