"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50"
2.83138805006424,3.65105965803622,0.188724170438065,3.26095629039859,0.00165749475165386,2.33188570333003,2.59024383885098,0.55528266484334,2.71618670585875,3.98452597903811,3.0250623861776,1.98303624181918,0.592040741226069,0.356606065387204,0.549315873890213,1.48509912425416,1.16725976701303,1.10093420809177,2.18255416064564,0.510247421891104,0.305166554735264,2.46790796077292,0.102697462806278,0.286059712809426,0.357851493530007,1.00973402940363,0.0667209034536844,1.16458235194158,1.21564523883372,13.2140100179735,0.373040037155756,0.0670235587268335,0.0170681726000724,0.208557452742108,0.55919933890893,0.961493879452677,0.931415163832833,5.59546568084505,0.36211543043512,0.520531752098228,0.237022099357926,18.867600960084,2.29761709256756,0.756887569932666,0.18773790376771,4.40919229408171,3.67515897395002,3.08720192029129,0.000800079384896992,1.63042836751862
0.0289199241650418,0.983584073393162,1.8085144044714,0.120201264123625,1.29749995740259,0.284881584512166,1.23494890116964,2.92574672850782,2.0531460509961,0.00264355881703849,8.89730166270307,3.95367165244015,6.45961204709358,5.19685090346192,6.15691746303527,10.7572151524145,0.361580048585336,0.198518655313598,6.64678214534508,0.102952435124509,0.402801511154465,0.0497883093244976,1.12970355727052,2.9959471332853,0.443865220786564,13.5223156882562,7.53285012143208,0.0578761600955313,0.450426547999892,0.925014622701479,0.199041554233996,2.36133159589203,0.743757830248776,1.04844747553159,0.0779649397177583,0.349675951110846,0.00219033051206756,0.00307008564711293,0.32903975609354,0.0687668813172406,0.196927371007469,0.807382384159932,0.418498445529155,1.85387917667678,0.484854874677395,0.550260231424433,3.08799207694891,0.423282126312634,0.00409215371381964,0.00746727386244638
1.61252905185149,4.26141622806168,0.0115650053872384,0.973369633988636,1.0471222708501,0.057230989273116,17.5192552999099,1.02506364470691,3.54109743692659,0.0356633943491701,0.81149726188811,0.0591180801413767,0.915168527377448,0.215652270195001,0.246033616310119,0.237938797109984,1.76897166912731,0.109611885155117,0.0415085966486408,1.94455496458485,0.23195923894636,0.230428165287432,0.00455716789517933,1.53134585117712,1.20891528978219,2.38852062540826,0.422976965291703,0.222040272892194,2.64144728674492,2.02117365172588,2.40237661112938,3.15775395394533,0.576996487523633,8.7468266664866,0.426892969727478,0.860625112270188,0.0783268991846214,0.528167969266778,1.16945291274461,0.322169707026854,0.716938098665756,2.7117814826991,4.3138588584644,6.10628984306544,2.26571133029607,10.0819065091299,0.000884594990775846,6.49411548558902,1.59950913574217,0.101682233057795
0.143978723240601,0.320215725332842,0.0502387576459217,0.249431190476984,0.242517127762703,1.47032087733523,10.4107424983566,1.70656676632103,14.6242012704591,0.126940267808166,1.12480029204199,14.5109501202144,2.94763596027438,1.56142716099265,0.446869883845932,0.0482210081842005,0.37878603464037,2.50996487390136,0.0142126457591576,0.0211024559131426,4.55041992600501,1.07539987052036,0.325174374357491,0.279542475255135,5.54720835847985,4.73408407524355,0.985067221675634,0.00355081640147353,2.89260726100223,3.79949413839028,1.62837941030896,0.0217324979625032,0.17612464448566,0.0710395704934501,0.642980494909173,0.129120195433217,0.717117935904059,0.206656913908757,0.106811053890227,0.141863396480233,0.628658227074453,4.56449288638658,0.892416016971849,0.147653637724068,0.590443468670205,2.91690226598588,1.64454886984842,7.17596720081552,0.495179180599201,0.000239974309901912
2.71761657734471,6.90483298650672,1.31147381371144,1.49926795598403,4.81807562405765,0.672187279041131,0.000704985248931793,0.00221206649477994,0.23835375547543,0.356949531177885,0.0296206184971364,0.267726078571382,0.58189351143413,0.0781305731304412,2.48786074162919,2.14469603112775,1.52332525579261,0.360008776941996,9.63824280020643,0.0344342576653888,0.27426797113003,0.49571625292928,0.331209776261924,0.00351236026039279,0.217192594108794,0.00501575866757776,0.0404038064921122,0.00687005041526783,1.78896930905062,0.00122249250858477,0.224833815936062,0.681633083955248,0.568927825851741,0.469100296070392,0.112057433184573,0.122612846018975,1.06261282943197,0.47788087294348,0.190404114892159,0.234096299790831,0.180840975509678,1.07815922922832,11.4225386777098,12.4446818309064,0.980220919177007,23.5402430747868,2.05981950282005,0.974449001141056,4.3424824193974,0.000411359384401672
1.02039298227568,7.91726529894758,0.328493942086498,1.63412058382284,4.10399567513213,0.113055045578992,2.06406279407752,0.414394719192425,0.000710473718013928,4.06520626467405,0.138646431618874,2.82333806186671,1.433662681234,1.14655398196368,0.0393264080916171,0.38264097060627,0.97587834136817,0.0562769959314332,0.434185648907234,0.302720672060189,0.00595772820266558,1.02912418950559,0.583006191916903,2.97235480562138,0.520988239286772,10.7683743723233,3.63516600103707,0.0192016309222584,0.213614205557185,0.0689809730015073,1.55164389616538,1.6914506846998,1.76562155711531,1.55441663449643,1.19217602449628,1.23704097885206,0.750450148044891,0.623407265109171,0.593923269672834,0.0139670443322124,1.07121373684701,0.436592622360165,10.5500617550785,10.7722152376914,6.50070678994663,8.30139755192577,0.0362371294600424,0.0583109059600081,0.389968049002568,1.69750240821504
3.32267116827127,2.66348381088267,0.397788704603159,1.98989459202439,3.94606751630084,0.517039271489467,5.02011944815186,1.26162589150597,0.0209062065735359,2.27615361793283,0.109654446589736,5.65749613754051,1.78336150190271,0.562543525710813,0.928681965934873,2.11517099046599,0.0370157540687942,0.00635690087565823,0.0357902923806086,0.0352021576410957,0.52664438465007,0.190484568679287,0.522214862598547,5.95397592593942,0.916317327255011,0.0850917103687734,0.0734569809685234,1.50115181981636,2.47911449958783,0.500586831774149,0.0116126696121777,0.0612563697963922,1.63143992906782,0.0175566023504324,0.0337614472632547,11.0765897300768,1.27514391712521,3.04867323352681,0.321072286838825,0.126060387629555,0.736326271270375,26.3723414269189,1.87070120157962,0.521312551632018,1.71729612415339,1.7263379789092,1.17481842057597,1.99671136047826,0.820261688493522,0.0246635902167462
3.83626476474336,2.28133068591122,0.369017268870271,0.460608776525824,3.07611268399497,0.0877479524704611,0.400848528756345,2.0350892879084,0.654990205905122,2.79321333347992,2.69737506079611,0.00434508374416428,0.25420830740329,0.365759349283385,1.91315026018333,0.243415316421198,5.50501060175102,0.443174689230454,2.9503891478783,0.000896044876997859,1.01913438753752,1.2207767700606,2.05169339348284,9.37371439045431,0.274350241780687,2.10399066132978,0.00327326168499822,0.112157543696326,0.418969788734598,1.73916677448579,2.57429096840386,9.61046483618611,25.3942009025589,0.24270250451185,6.081463343301,0.0132179526855672,2.72340223647266,0.752060551521693,0.000190807560544805,0.264530402799945,0.00469434823731682,1.97195783679019,0.0165565817565191,0.231690853146007,0.00693523145320494,0.529097301564694,0.0622560712589538,0.128485523928305,0.526733077047942,0.174894105433193
0.000102245330238169,0.00416984913774188,11.6058509743134,1.11494465955362,0.409013276926156,0.470515490191619,0.00784296682139882,1.24909378046914,0.127360054510592,6.56435804541704,0.511676607438971,7.50846197776298,0.344385346645678,0.108139113936336,0.608227691148636,0.00472552664273902,0.076936084775141,0.105895720821979,2.05226636708529,3.4427693567535,8.69090091309274,0.088612736723578,4.410959692247,4.17806245920579,1.21028226063394,2.64878588637062,7.58566937879665e-05,0.000388865741408861,7.93273598851694,0.0443448305310894,1.5112710062608,5.29775732977085,3.98165297507041,0.293076878518809,0.0545915868565158,8.66554210346101,0.985640689735276,0.771241439087617,0.200199486320364,0.122549904097669,0.0259222432667414,0.300806075749637,0.162785995103684,1.40703177978981,0.0984248227521221,1.97997640364166,6.61185039381982,1.57980229253745,0.30389166775985,0.124100300960815
1.29685728107759,0.166054850042097,5.04806988066777,0.255039323315146,0.207966568323439,0.40750932576202,0.610094432503509,0.264686383091943,0.318015653436351,3.24875795988652,0.338009774289071,0.683163973694828,1.38670514283417,0.186519145503588,1.01124569137592,2.29479864172362,36.9726619714913,2.60377650946253,1.91731229030575,0.201243194870579,0.640902722594954,2.30076992947373,2.47121578451471,1.54010817344818,5.04706332491579,1.91147292150356,0.974763627647583,5.93581808822729,1.59775688117131,7.57629473876044e-05,2.93621720856683,0.0531764110175159,0.00105979659601086,4.90955451028959,3.77700697099078,0.268697114374499,0.167937826663979,0.503161115601687,1.08012543081061,0.0776407437941925,0.00139964817610561,0.00103882138834702,0.0205744671269935,0.00130732589682272,0.0156871833286666,0.166091822726742,1.24549773097897,1.85908686864701,1.01707973937936,0.0592240535431067
