"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49"
0.0501557278756798,0.0368367873546716,4.47428854617842,0.0136132552390977,0.0245901702118048,1.43598797096634,9.17878738260429,0.000741510141126368,2.44060635285773,3.09241740379232,1.33846082866297,12.205243481924,0.0226727336063177,1.95502975573575,5.5457478410573,2.65686640607288,0.149686771203802,4.74952434169147,0.0729054273932503,0.283832524786825,7.67183123547439,0.156411477499177,6.33548109803932,0.15454106574748,2.69028160861684,8.15066179497749,0.206564947992909,5.71056437624938,5.97661427954586,0.665292963985246,2.18623680343503,0.9268356362097,0.023714924666904,1.20430193271225,1.69418476256556,0.0218367471260172,0.305519267379744,1.16373944234,0.0056080685048873,0.173594115449575,0.447297109400323,1.56532790712804,0.300170219512651,0.207085273492641,0.92242067655346,1.3185190290075,0.0393708498032363,0.0175882093301535,0.0304089578982755
1.59180310143392,2.60504707958545,0.844583732595553,2.21404445611511,0.103047935646498,0.067161815007992,2.58608809211669,2.93211603987614,0.59782660136811,3.23757203510344,3.94547503140965,0.850262043500657,1.52631759727889,0.00952957316356982,1.12423519898901,0.0101611308488984,6.8488609125801,0.43687230628152,2.51653112032376,9.5836503786693,0.927237453983144,0.663918557765442,1.81001084752155,24.3509614648921,7.00106590497426,0.927310996290373,0.187699412052683,1.87734790702476,3.02519129733865,2.81793739908118,0.27843893068601,0.687389806079799,2.6114151988001,0.207904827024878,0.619021921046045,1.24539188933886,0.14454391782409,0.565532022149862,0.575414127638262,1.40812920059532,0.0440466187548173,1.92878445801448,0.132979552341228,0.321768888793844,0.735061892199966,0.0899293530093415,0.711348298735438,0.127844812439584,0.345186861709675
0.172229877140357,0.672978525947542,1.37684828421314,7.28718519097881,0.000745020121827521,1.41939782671476,0.651571080730088,0.0286119815433404,4.44451935382513,0.64683134342103,0.162141380391654,3.61052385918016,1.72478615298344,0.862409960645666,1.38210534484301,1.94390785746692,18.9814074715227,2.91349396307278,5.86283421027544,11.0933005384927,15.6258183287308,2.99582252310009,0.95391743334122,0.0545523884668128,0.0700283155713468,0.0815390148908583,0.0820441556920105,1.47760030005144,0.180521624632697,1.54585799237649,0.179984003143941,1.75880870216646,0.19249249808299,0.623802959474426,0.171746661887628,1.35810286702741,0.00250214787972597,1.06542101379018,0.963633850171411,0.117732230605293,1.82707154560681,0.882677750882461,0.806039248781919,0.501327585037533,0.231281245744132,0.653524405554143,0.0821496427313093,0.0777533049688508,0.1984170360991
2.44766743607827,5.82397646390374,0.571150136273321,1.45976413600317,6.79624665415761,5.26151903148081,0.228526147027376,1.28291000987011,1.24139780911758,0.710330850691675,0.0137721957853256,0.139196122140375,0.389094299919788,0.00332273497155959,2.80108745124797,0.039656727613557,4.45067580054742,0.363932741653427,0.60023513380076,0.027311257129841,1.31457366888826,0.492088314887306,0.0210486532753585,0.0377374761622184,0.0793220868760886,0.149567500942292,0.7590468985996,0.0407083174731861,0.054097932266076,1.01104876020428,0.0079776490089047,0.243308526502177,0.0628588008845422,0.116107245709685,0.391033977242205,0.000526237538560103,0.17232960976558,0.716738477982237,0.0071724887631804,1.79445619433351,0.0159525859748174,3.29889268171373,0.00732343738192446,6.18169337344698,1.08840320969217,7.10901292169982,1.21629544594537,7.66864989078054,31.2902544966457
0.0121862181473022,0.581352714873627,5.75206209059136,0.144503685235152,0.459053525660419,1.47034467325796,4.32339677909098,4.72519044978387,11.0423021514123,0.0463911474984075,1.63344455266003,7.18234177468778,0.273973642601488,0.700032757283982,2.5870458291901,0.232188760010171,2.07342585814838,0.887266272673048,4.60703691683474,0.0570056558291459,0.803673559385903,1.11329737327057,0.0593249485070949,3.58928550853297,0.317871198161421,0.00362643601416589,10.7773130324787,4.49314475918293,4.48732258755236,2.1906332326164,0.471940423191288,2.24021434067862,0.0231110303611911,0.269747813612971,0.835333054113572,4.5583901948465,0.0034349580372756,0.00691654597095481,0.795472629557905,0.00610907722116755,4.22990751249664,3.52750662819856,2.81782686260757,0.0675549591705882,0.135346927284772,1.21630200155106,0.0228686062545416,0.0223450061237232,2.12363333754841
2.22331174878224,7.85178901844162,0.0173886362081221,0.0296586199753888,0.472997867161658,0.0327564108702746,0.71954545594241,0.267973934226816,1.13804031160669,9.87499311351758,0.940827105691149,0.241998889750572,0.283317771413673,0.652824975058671,0.0764618205688724,2.02279458152266,0.40137059340254,1.51402750510308,1.97465205081379,0.254636935597138,0.81974213236218,4.58147354753889,0.80719239757372,0.453639486978537,4.43637849869563,2.33911263194123,0.332701920362169,0.464799462527256,0.0884098297251002,0.112630219101983,3.72568252039057,1.04608849094885,6.31077520762769,2.22448277387099,0.000255745590345,13.5414811991863,1.43880094906488,4.10145324378103,0.380356794769226,3.97231556972554,13.7584307850764,0.23383517228875,0.050555827852451,1.68317161548333,0.58688246266306,0.689696650275706,0.284726655138164,0.143007187751925,0.400553676053082
1.74879973959354,6.53165023081179,0.699639656970889,2.96967616687633,3.45354407756121,0.0339449854476213,0.397315170991754,0.622665213321123,0.00982046398341794,0.000502066566732937,2.14749713283054,0.173360742826356,0.296311300000201,0.905821517391349,0.250391695863529,0.301120895906658,0.00161476680147426,3.86700836601471,0.33219964717048,0.205410892290631,0.00124148777659577,11.1452972339293,0.949808133906288,1.27458057541226,7.58486424452646,0.332044026263732,0.352085896818549,2.40467045792093,0.0311047519055595,6.62725221883236,10.0613309997338,10.3218612642864,1.36377360381628,2.41611761780395,0.986340659617784,2.35956189053551,3.4147744683368,0.547718184461412,0.0177892292279061,1.08931594045896,3.95628696582261,0.111515886018158,0.859883475098597,3.72048450567712,1.23143157832962,1.24837748462746,0.252932006745415,0.37756117759516,0.0116993052947808
3.07796581751833,1.72577268855348,0.738155677830223,5.3301172954992,2.86085743928459,3.10028384448953,4.00439703938113,0.79026416815282,0.0643133405002458,0.179867770333892,0.356010964671996,1.57093080829758,2.79019706245847,0.34496815857778,3.68349506502662,0.02203085769064,2.4250192158821,0.346269320939196,1.8980332341048,0.0798899803332927,0.0491300004526375,0.0211050261584652,0.0811114068247168,1.28383047315572,0.00745282937410604,0.373310343130544,4.49795965413673,0.535712479804068,2.10391222476037,0.60903286354087,0.634778376343473,1.00819912868901,0.0264090287633455,1.8262885890713,1.19732717093263,0.000166940598835837,0.0314612420812573,0.183615141721339,4.81357167256982,0.684781386644002,0.0313888708801149,0.35964158212771,21.4136343360867,1.60141741908063,17.0322257058844,0.0715742389433503,2.74410724881345,0.324524955337569,1.063489914567
1.61198050444342,0.0232730378607967,0.524099135253118,0.836620079851949,0.492257258412931,0.615539883706507,0.00238637989862651,2.54150952462047,6.13451543717447,1.0504816806058,12.308283305056,1.47852084571881,3.11824551410257,5.68163991575718,1.99576411876387,1.49131706126308,0.152389202291981,3.3162711652812,8.18695507762616,3.04100931071526,3.64642766291122,0.357406967211028,0.161662350899397,0.484759078585514,15.9439661371635,0.742105417952072,10.7954897428396,0.638670313510961,5.54180262530269,0.00114844562798494,1.43544564152963,0.0318955215557961,0.941931043274034,2.01803043385058,0.71837705013193,1.0132672391937,0.0610573264280875,0.0966025504772318,0.0817522741382956,0.0145035103746653,0.00605323798446915,0.00921010403796901,0.0539532241052169,0.0351324791510809,0.373110188958188,0.0793367097219302,0.00776948234985768,0.00830690518278649,0.097767897146455
0.070205120951481,0.498390566798215,8.84455706541812,0.687485108819538,0.1354488008976,2.41567339485248,7.23167045552491,4.09378721233255,3.3145044177157,0.469626835576612,0.00251713623431232,0.214509702758098,0.234493666730281,0.0377220081352438,4.81792438326844,4.67624313428624,1.41378278737918,0.0773943644220898,0.0177277048141708,1.58626032896956,0.416027140771607,1.11036568744558,0.50356529083561,0.355124996450184,0.325954135881532,13.9308387520587,6.11765924313993,0.0706572832196974,10.2809746415129,0.759624214878017,0.910870688379382,0.193340921550942,3.07149938785007,0.0556241160313433,0.502920605719124,0.144081142035237,0.0734917598794349,1.76177026624913,1.25173051566566,1.63509903549452,0.432877483323723,5.51565470534406,0.496116068056047,3.58597476821883,0.784743209507779,2.10012146219769,0.00468774287611674,0.0892665662139082,2.67941397332851
