"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50"
0.00489313158080045,0.748448143817775,1.87740955352805,5.7343970904117,0.00986616063187642,0.335841620516182,0.278660236804466,3.9885751552761,0.180498489030074,0.21449617276132,6.74089214604174,2.36986718447067,0.0474188254724596,10.8207856943847,3.43237981201108,1.57555976129572,0.476700585893592,1.95631594692269,3.58302136312796,10.7554913593318,4.51985381692795,3.23051792380091,1.36611881969181,0.0367577576485258,6.61999068464427,0.362947783129001,0.162006159240465,8.2185368826962,3.23588266262242,2.69459212726119,0.249888115772724,0.0394631756205322,0.0814998825866409,0.0697994956190402,0.0051865394712326,0.0993389966660621,0.681346099886018,0.000369085712451096,0.988181651897114,3.00851857153051,0.352794898100178,0.0283847633066303,0.176395633898003,5.28830494960203,1.92450386838128,0.11292078661133,0.834850687531117,0.242094513118256,0.219372474659116,0.0180627590563001
1.00159812098568,2.66212056715991,0.231194039730568,5.38175819264123,5.90213771788833,5.17722200603526,0.00054957551855015,1.80767380991827,4.58077272091761,2.62872661060543,2.03592129486303,1.68043447469784,0.430978121514756,0.0458593487642174,0.181285743303815,0.0947386740368468,0.0170139145316282,0.118095841882227,0.00598604410926603,0.0106190998145075,0.303038329976711,0.803615922155991,0.477443481873801,0.614216544721326,0.170945088720957,0.0781574217169513,1.02667700703656,1.04709116394544,0.0817615124885037,8.89684941411494,3.34625639530018,0.809896963020688,0.53733888235014,1.48338917149501,4.92521402660038,1.07395376845382,0.0857402227341735,0.0825189125047173,0.38828595272351,6.29173292521327,11.0516097311972,5.8245075853624,6.87511716719839,5.06053886559688,0.00061260486529303,0.338415248294804,0.210897036882702,0.120869681140304,3.93582018986092,0.0628028635350472
0.153661081964895,0.0748277337945398,0.170035398450372,0.623029995503529,2.38621783265711,11.6634961415564,0.288015761705672,0.200586189794263,1.30206601342074,0.0126951493999537,4.26884444769663,14.2090069229186,0.0314923974959328,4.15033185000902,1.37845020374429,4.72034983986326,0.428899912848616,0.0791630683750689,1.60946928958347,3.68580316691051,0.327304149470786,1.19623954520188,0.11521816436825,4.50884372625209,1.31411107028038,17.6749729020516,6.37192645824048,0.0956360917147129,0.926224463887207,1.88256883258496,1.69286830438894,0.579412557617911,0.00679052874855192,0.232461552955326,0.648732700331665,0.0432769063063461,2.69443037906329,2.78927425306579,0.0802006057071544,0.224854742996526,0.137268661723477,0.20394002099265,0.216110221985451,2.8557486771419,0.494907200582533,0.246726305767591,0.613765595803726,0.362317102253262,0.00312583110004674,0.0243000497227388
4.58163181222716,8.57109730192443,0.00291294613372748,0.885338191757559,0.131439522682878,0.827315166989894,0.0106659422562034,0.738642153106678,0.952079224053406,0.270610305766587,0.234610724091118,0.880354381062109,0.388197772495143,0.0913022470370529,0.927942546139227,0.242720183767165,2.59312492812633e-06,0.19896509603463,0.687284456852765,0.0249890484025381,2.13160590777369,2.89540552135651,2.47752364511231,0.539698771732946,0.61173814080422,0.207994633158389,1.66266642649991,0.00228510086796162,1.77255833621137,3.49358588782187e-05,0.460388849487196,0.0198230796147862,0.444231135741192,0.608252462195543,0.0773128104858123,0.0285984071542349,0.60152158021922,0.235402967354961,0.759260261639686,0.120102625086627,0.081917127570417,1.08482758588901,2.74365653822921,0.0483181705831686,10.8282983951204,8.31111080245477,17.3968779662769,15.1357562350853,8.02917507605497,0.035554888475256
4.67495142581152,4.61452301829403,0.0364445855331311,3.11413133776578,0.0805481579526511,1.76311848753962,3.99728149079333,0.950164725075566,0.282263022348967,0.619429618132919,0.803908455408885,0.732633461587906,0.881401230852033,0.0269366336588804,2.07278530756548,0.00696864265235892,0.444733950707399,0.0770538884001984,3.08893608252182,2.74252863124275,0.0406891914710095,0.185604569298277,0.0152046692554175,0.630205274349711,0.0066593001431719,1.37224540452044,0.0237404006281362,0.603573546213853,1.01015951236878,0.306823615470863,0.203646003623772,0.127741184901802,1.79572881614118,4.68338443713889,4.38110344815007,7.02692060085476,2.23575880981834,0.0699768436614198,0.97935502378737,1.52676005242156,1.44143807229186,0.140363681665955,1.54531628661516,0.00161960388913737,0.0225664790145146,0.532649151697651,1.25626650689113,0.642196694489813,34.1066396548007,2.07492101058
0.981309329817364,5.37842960537153,0.362935251727824,0.615124197240889,1.52433754847457,2.27598323519383,2.64181602093801,3.11073597589642,3.82836497756249,0.0456350240851593,1.58512383037985,0.362354811794504,0.0781155388427521,0.602600455575038,0.964604966126626,0.222905567988854,0.695194986542371,0.501197886264227,0.0587870033369156,0.0642564662041887,0.000914954147380473,13.4496628406684,0.347249670316528,0.904863151713153,1.58529892772439,9.23649858499689,5.71784380516832,0.17855404503402,1.91603460261682,3.83966811456548,0.0115064118000614,0.0934095356060349,0.12158402589502,8.56366377413451,3.58919532184471,9.55199086706947,1.39411099471058,7.50921463973537,0.901974880918227,0.242667076466873,1.41334423083463,2.06537099133856,0.0858223990007893,0.973162611613193,0.106225391347266,0.0412901322692114,0.116868625568528,0.05843109574211,0.0833307467143907,0.000434871075767932
5.42220053886584,1.44448199857652,7.37644101483652e-05,0.0905793732070599,3.42940463797181,1.95890143163823,2.2798840996712,4.97520356618652,1.84381201516609,0.670229855352934,0.502996282409714,3.25090226301949,0.00241574210975133,1.03938724568459,0.185406305540302,1.48385621621655,0.193068933293198,1.04090040005646,3.26204523561472,3.73826908580717,0.000628683299681735,0.0810624020011798,0.344653284657352,0.323944034148707,0.668754538948871,2.33261424354044,1.5425380783828,0.313008858600955,0.615922697076024,0.100678983052458,4.0242035717396,1.73336778313834,0.609285641590426,0.0491450485937224,0.601518925337392,1.36359551586363,1.41986696515966,1.9379142556411,2.03873724694325,0.298422694208717,0.33829183372518,3.31168180088316,15.7247690657383,2.51663050318233,0.301935552981546,4.72180141731268,6.70903986390651,1.14890467400283,7.29259125907831,0.720471586466552
1.0311159208068,0.130712588268115,0.31078552237892,5.65744511060437,2.6613271451486,3.4633181372505,1.4592998771211,1.63854222489027,1.67947343822193,3.49899751953391,0.688575686157012,0.339111406151612,1.55862647372437,2.84757656681968,0.533385540487989,8.06462607200191,3.40145984938164,0.671635400912307,0.334109267327035,2.32622321994139,0.977100232570004,0.15167806396474,0.0488474845778746,1.4863736286158,2.28774062199592,5.11291715470381,7.11912155216497,9.0165583318591,8.78190956151047,0.509306509873441,12.6954199930967,3.6096508459108,1.32084790499483,0.0943771030809037,0.000664663413744731,0.498686705890522,0.42871611742763,0.0746570068572661,0.045154213278738,2.28398134309396,0.255431542665832,0.0074982760388564,3.02200611945698e-05,0.314262068651547,0.0350017845394352,0.15408028885649,0.0452967294653895,0.166986656446441,0.111383309242177,0.0699731180219099
0.0161538800065648,0.764314922715878,7.19207496100165,0.00686843852977169,0.193967548764067,0.487396106888762,5.87441003886299,6.30692669745574,1.72311266000003,1.93822155699805,0.900570091759695,4.60775222840473,0.199597416053603,2.28081152877111,0.590425789114438,5.93735630553619,0.568692901297004,0.180734052067347,1.80035334535561,1.30473268495477,0.0199154893945162,0.0134401693797003,0.682703774303563,7.6676441729873,0.95313687718246,2.60149727423244,0.0718825935268754,5.25978086422698,0.00107834681553894,4.84112435313596,5.26405048412603,2.45166430559898,0.99911634930742,0.801942086196187,0.34418920413804,2.22494663019019,3.23645086242519,3.455872713662,2.9538968147928,0.772181291518775,0.00168307130413578,0.899380957699236,4.49815233078162,5.61494755538821,0.729968728659472,0.351122315273817,0.00180762250577462,0.0542845437826881,0.343670770805827,0.0139942921202904
0.454638040376755,1.31677090818368,3.20328471839319,2.13096021438116,0.0352102293686102,1.45596892060653,0.030128691455675,0.354424777008326,1.27150683557879,0.0192378868023612,4.20030534255848,22.0702562295866,5.92617381195842,0.00220184159104413,0.353692415432368,0.0149001448850651,0.397064212445327,0.580953547635379,1.69188483197865,1.5556834372965,0.288096703590197,0.893110540116082,0.821158767493091,9.02636770925166,0.692479866847906,0.534045378659496,1.36424523739593,0.0267529360142554,0.0195959377331171,0.0174269763406288,0.0475683425241831,9.51814551709052,1.10138990093859,5.56545320869873,10.2886421657688,1.12094952400912,0.0181742985102567,0.010120059944236,0.262804714168847,0.113528595882325,3.16242307603671,4.41340162404946,1.65121514926454,1.18291693081873,0.209055878583459,0.0809860000848679,0.308389662703352,0.156890942828568,0.0380607908177915,0.00135652631158765
