"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47"
0.0371202985411655,2.53955136931311,0.60762381052109,0.562592851114301,5.67374195687566,1.5028941990857,0.269952418399598,0.379076586878295,0.555071891005751,1.68384806877697,0.675135597088366,4.98993310273765,12.4755214772567,0.510740897201061,5.83227463512176,0.420958418308732,1.03105505240927,35.4779737544823,0.0142932708930321,2.14065786778619,2.80135793736143,0.10037527230362,2.40478088721764,0.269779940816406,2.9538146037439,2.67599438286876,0.400319701512249,0.798708823237273,0.0435698956622245,0.0619021153585001,0.199701535085582,3.16852367144165,0.39876838931731,0.0710147904310208,0.189191644110136,0.0542026371795802,0.724234205283933,0.0182692185070437,0.181439971000208,0.787524758059138,3.38959423807084,0.109335228546503,0.43635449261187,0.228283878952277,0.0979177879982028,0.0534645099470303,0.0015579595790358
0.959913135896003,2.64046001451594,0.090368616115508,4.44153355734904,18.0634445161279,0.0425454831603201,2.17986950975141,0.00749122225426584,3.74496102580302,1.25868810260016,0.196139947984274,0.112811359189377,0.0691874342493228,0.52121426575533,0.0893218025834402,0.460749697418588,0.10420227468113,0.0377433068358967,0.0325789207795239,0.0176514243885442,0.0344845247051744,0.00335366136671703,0.183571018282298,0.0209855131923243,0.0159797784431906,0.0059724776949507,0.696565817019538,0.0375891434250656,0.0842345012113047,0.206185162400045,0.00322711474236121,0.17156078027959,0.219782389630174,1.16864647118571,1.01539614551879,0.220683006609368,3.38697826711229,2.09878505470643,0.00587293329952238,2.80400656500331,2.92909980903586,2.10070895054924,0.0402573666265678,26.4393284919575,19.3928661735157,0.348131636687455,1.29487162836055
0.0336794903238539,0.168841030303082,1.60698114157385,0.0626083129349264,1.36976895395083,5.26245943748301,4.66186572432003,19.6508812629097,1.14161972946968,0.697977312217913,2.81043806355465,0.0996310700337836,7.27963312106891,7.68358368391488e-05,0.170616335510213,2.90890122957701,2.87889855107582,0.274813439038041,0.579562338582947,0.486027563040252,1.17646352096034,5.94614660223,1.93271102241606,0.15057751086679,6.26612122012781,2.98396809411654,9.74069698936473,0.0389320709278297,2.18771027431244,1.81268148229161,0.224190954729351,3.98590748177619,0.0686192755598303,1.11554464348645,0.45928917222849,1.03494132319885,0.0472345251267822,0.101019701166918,0.466723802521628,0.982200966426362,3.49932110296231,0.0182433363522689,1.62096389455445,1.26983748440128,0.595250333251247,0.117649115764594,0.0117731560734977
2.78355857471813,6.38689638159225,0.00815535190406264,2.97334887247118,0.167642745684394,0.521993171494131,0.00206699342082276,2.74092226371237,1.34234064293187,0.687830080059019,0.282585491515011,0.506260631355856,1.38534330011946,0.229829026885261,1.26878494523349,2.30094417347625,6.88054076188149,1.31898732672462,0.725712733348728,1.14264199473764,0.348808128183215,0.609624931799335,1.12964146585359,4.5400924121325,0.789869337338391,0.00123113487366863,0.384832359419915,0.657278608508133,0.0107795820247113,0.405481681140642,0.927367519330516,1.25017984134471,10.3132931717924,15.6491944846569,5.61837721955638,13.4008668121528,0.562196135678952,1.4034664931468,0.222544459800345,4.83830951312387,0.110206255257343,0.583070852073405,0.00186343815986228,0.186450271380133,0.293383529624272,0.00123760308791726,2.10396729529327
1.40804848567335,6.0960465673692,1.51655063195321,1.46293833968667,0.014047051307644,3.85254658750808,0.891866863542247,0.466719966145253,0.210948749799453,1.50963938650279,0.107283941537435,2.50303718774896,0.00101448957533691,2.00420516911317,1.93991266580409,0.729856510683464,0.000794374914000168,0.0990746143569456,3.0308739520482,0.414507592226501,1.38572570704815,3.09878790318964,10.9817175539116,8.18266771764404,0.0277031054761764,18.0542421183856,1.74547681757365,0.0149236089898338,14.921246072449,0.0604087021571867,0.56465235394024,0.0552236150863542,0.23694049492017,0.158249815156183,1.43494723849043,0.470359037314475,2.6786018589887,0.00670117422884579,0.540431432036961,0.725631366394129,1.51427320311035,0.286459272227882,4.1433771796528,0.163778148934602,0.00291748463325262,0.148027189901253,0.136616700662526
2.89915775286219,0.369808069368554,5.13728972605091,0.158484274790084,0.874910680486853,8.22465319938664,1.1058327090865,2.89227054472096,0.339595793907084,0.236963513781983,7.22656533634204,1.09292110646116,0.00645928680405439,0.0377803617541993,0.287290195831806,0.172616874840678,0.356468669244712,0.000528017851241971,1.15680808346346,0.00315942217533179,1.83157262760149,0.48808041090113,0.044228788763551,0.754087045031155,1.09315574200707,0.721910867610123,3.57256578241643,10.6080059419383,0.963919313732932,2.95542234268324,0.508619999518193,0.575020545396721,0.378828534706051,0.151107936307783,8.37056154505821,0.00381005628856238,0.93507022748357,6.35121635669083,2.10603678623239,2.51190438910109,6.22509477068242e-05,0.0324013506913896,0.0271189773718558,0.479637011942127,0.890067829974514,0.242435187756547,20.8235885326366
0.733744613578729,0.37302640855086,0.0666401515016266,0.0162760233859654,1.30886247693334,1.47869375173368,8.30402356799898,0.460159503563281,6.72022445630786,0.81746396296127,23.0307462407973,5.80286262451759,0.0126574024568917,0.102475401713871,1.30828085255485,0.856375328160642,6.82892290784655,6.53806778496718e-06,0.239188324282694,3.31147245236572,4.94949011355121,0.0491807462341057,1.33412392513334,4.33039642243281,0.241030704834156,1.69447236030649,1.28931617462222,9.26145193856894,4.1803438052367,4.18495014136474,0.109189405545148,0.0573876520809332,0.00062221428839453,0.379256086216379,3.18689426809922,1.79469358192577,0.22025559377017,0.0788704397034787,0.171354299872639,0.0403801476916082,0.126201742116318,0.0508702911401213,0.310618790905866,0.00229591835484755,0.0304393979703865,0.00334481792764264,0.150466030826855
0.0429646294758378,2.42364492199021,2.36911168070655,9.04721556358397,1.64769262408461,0.0540021651825751,0.874511315809614,2.12995086616834,0.927405152867236,1.42332963201956,0.174493146786778,6.89642154245525,0.677004518596094,2.73123542032755,2.99343584613477,0.0214297327098932,0.152195723420274,0.00612620710706152,0.101241278566894,1.4438647114336,2.11742667787527,15.2914343198284,1.34674883496292,11.1613274158713,3.04516439688552,5.9592596720192,1.62294273494906,1.29605983695788,0.508201895976525,0.542937455117376,0.423922578983361,0.232396861351893,4.18827232394711,0.0300402946811344,0.159594591036258,0.00294393868464657,0.501639945207667,0.486185869039964,0.134503999392156,0.457327393798057,8.84932158952341,0.0789018859075081,4.22014657527062,0.760850829519093,0.0933273902959045,0.341616619410417,0.010227394080791
0.571462645323266,0.782722636619868,0.298041967843766,0.407344627129227,2.42116581650906,0.618672672408122,12.0675931264306,14.9573097362538,5.80138005663211,1.37611975935646,6.29831574201422,0.251854867086312,0.163534606108854,0.767327400444296,3.128441486577,0.0225073971364578,2.90224488777534,0.00351487319800902,0.0103011110833418,0.198926360316885,0.586359761353562,0.282926872514157,0.167961299552358,1.4448970659268,7.93394942614996,2.06158161508044,1.79375074241981,0.0313218605308151,0.754428347644173,0.358033300296087,0.232631327907624,0.552081657216804,0.0291375408273293,1.48847410287635,0.0539853805664592,0.370206489227675,5.1152891583884,0.0868244880612402,0.637047883227889,16.737189252381,1.61544903701844,0.259646525803014,0.403096817382982,2.31755612579181,1.63685897260981,0.00019836175310617,0.000334811244926214
1.94702468004073,4.53887858170351,2.08034343466311,5.26986693876578,0.545742306720153,0.00239974028183999,2.60408728226335,0.221707033241336,0.920112206152474,0.0284899036296091,2.00007310122643,0.00061902149388845,2.00357856873078,2.31513351179804,1.50018088907866,0.0415353923513991,2.12882946477919,1.36216250906609,0.0198812764995364,0.186971625345959,8.25996987859839,0.0173740217372082,0.336032525148519,4.16027178641629,3.2304815648997,7.73768036376008,5.13343360149357,0.359526447799792,0.35191336762676,0.00678730961717903,0.0673822248976953,9.44755906056505,0.92923184901339,1.31412874865462,2.09354079030586,0.00110638634991994,2.82770593758116,0.51749033368975,0.313921342495048,10.5988816177927,1.19881208774419,0.0257601347038622,6.58666212043252,3.35190304453526,1.33820538137467,0.0764897849141862,0.00013082002071264
