"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46"
3.03623858591279,5.39237097793686,4.11279967077175,1.24307726316704,0.0270103698149507,0.000609436036427133,0.784443915052463,1.22555537064924,6.8680752161656,3.12846791963371,1.12748683653142,3.42123924105446,0.00790342629284621,0.0638147115476434,0.713007698351296,1.42267257435425,0.318642890083492,0.142436342548957,0.0325929201021945,1.1029846820077,0.163129611618828,0.275442437255805,0.0117783503899954,0.805540015126865,0.0188477904233274,0.134656944480342,2.72552877150342,0.132845250335716,1.32679401430057,0.147676559265856,2.71605673550425,0.485953499004409,3.0401489944926,1.7013404503782,1.16143867173193,7.75157532771463,0.544740633923629,5.45942834317182,1.81866429025627,4.97472740810824,1.84276515786594,1.90470130448139,1.50214352675476,3.80529041565845,21.2700072097052,0.107348238532526
0.00824991184810986,2.10676814435288,3.31298727921439,0.0803780398880526,3.4130434207606,0.0358871872107526,1.47562925492922,7.57646029376686,0.438986244120562,6.04979697605524,1.94434947151764,0.382396970739164,0.00010533165456002,8.91690917993714,7.23460660516694,5.72224904923042,4.00449198764921,0.475627225466949,0.000607681298319985,0.0292790923027402,1.09691630638367,3.07692204859983,1.46253542342371,0.132497975502706,6.24566828357597,0.000222717337662603,8.00599053716883,10.222753284464,0.128231204404698,0.389508218002932,0.0824607457896904,0.033301280504188,0.113413257556301,0.00211731351790763,3.36595800623302,1.14834261820517,0.00781315983031359,0.675907969862566,0.296057003045301,3.29817080779931,0.252746862392367,1.40051803897657,0.833951855970761,2.70096362788261,1.8152126933186,0.00300941314166697
2.12267548143275,3.01406297431383,0.16354929402151,0.0875025176674562,1.87328026121823,5.54760527706035,1.86929882388603,19.9992745578583,0.0201861896742423,0.245495535631226,0.985731850510576,0.0719311411498678,3.54618802914827,0.0340199173472375,0.459684717299701,0.297333950725834,0.301800269682619,1.44029301611038,0.522447860273991,1.2776799588282,0.889128854305735,0.163276809499118,1.42157004560729,0.00217867015746385,0.0782206947934905,0.531474750925077,0.141842530995348,1.0248255944418,2.37350244398814,2.2522018752946,5.50666807486579,0.77954450824392,0.958050158671645,2.18552267493838,2.80845057965378,2.2020234160851,0.26805037287855,3.50860887476348,0.0550294069520548,0.279312623766287,0.639607312126376,0.92143603182395,25.8165268069739,0.585161528879141,0.472658927740148,0.255084807788862
0.125241437462306,1.48253619512111,0.0153374552181985,0.0123039289209286,0.0466741834563875,1.85694380095868,0.658848011800651,19.040297646467,0.405485418547818,0.164103541785034,25.0164353528676,0.576202080504229,1.891760207347,0.0287577021830963,0.408937601595774,0.116466167764443,2.55876619895553,2.09553152837954,0.587591775279939,1.6716815866795,0.579504889250922,3.51732133188992,6.14570731578442,1.005927749789,3.8432164078825,1.65556256337496,1.70500620015966,1.53637923885175,0.254091141242026,0.256838156235277,0.261716247242591,0.139595037800764,0.00900818839785849,0.0152063533299601,0.0405298113158523,1.79950578181192,0.832223434833451,0.662294149379914,1.68898489942675,0.0121489121382636,0.737856220411735,0.249284897714429,9.13733974366841,2.00617311145259,3.0678637368701,0.0808126584502316
1.16701257623348,7.99640992180372,0.0888440547382994,0.796486066936364,4.69233527679982,0.859540049133301,2.3004550332892,2.10271789800504,2.66070485360928,0.0167434914911976,1.81177337845953,4.61209850178969,1.15107664000497,0.011407521666486,2.44929805659683,0.896191277017456,0.22944311600134,0.577214586531672,0.172554940151624,0.286395391818216,0.445598684194589,0.987189662003549,4.32461755147161,2.58628376205036,3.26301138405582,1.21510955874555,5.00462571706255,0.334400898594315,2.74262106363388,0.397748115221093,0.544303597570532,0.151815099821655,0.0250266499117789,2.34762034620357,0.841471821515412,2.19356998248508,3.28251083181752,0.043535544309082,0.945917875775983,0.447115766986003,0.941992757721836,3.84357971799579,21.0270639882186,5.18593091802701,0.809123709820759,1.18951236270863
3.12378731498987,4.56471018568573,4.03093408038194,0.102103261902994,3.85447494095183,0.686728563650131,2.80403674620607,2.25207798393319,1.08741056581325,0.0413551117848968,6.78898925299704,1.69369580672889,0.0408666092630122,0.00722642740899108,0.473095506227147,1.82673241893469,0.075120032151152,0.0271161197505526,0.385522311431345,0.145331032430994,1.29468171872982,3.65179343408332,0.572401914348631,2.23727280429951,0.0631881272203594,0.594756203633071,0.242127027123233,0.144610199671434,1.44883659537713,0.398056258862858,1.08771908999187,0.0199648160545127,0.187695572819607,0.0450270698033243,0.918405010518336,3.19772681302939,0.0744792399890829,0.173347856235105,1.596865154092,0.506887792245524,4.4782478910429,10.3269797571597,2.33605045423366,6.42369117381062,19.7967315998452,4.17114215315607
4.04382426794447,3.58434361970488,0.20180367537143,0.15396485290453,3.19470352315806,0.0685147670030954,0.74548880634624,0.0177496174038631,2.83527473198272,1.71622219595164,0.0785058807531506,0.171278068646037,0.872438340438768,0.00553009508588959,6.02174764803867,1.30937070559823,0.0872872862661844,1.6560238544361,0.628110761512388,1.16195213724878,2.1164133204554,6.13498116663927,1.34523263471999,3.29797922817763,0.231876718713836,0.116501134900012,0.853322101792529,5.23272153790746,5.55895679416576,4.72786011974665,1.04811816993942,30.3528417507139,0.114814948110948,1.70615818949371,1.4612508935973,2.68959751596709e-06,1.54422316032904,0.00542195170217391,3.35783942140454,0.111716682251391,0.0976691241597407,1.5821546526138,0.133936094475856,0.202886165536038,0.0398282820541528,0.0711582310068078
4.45475309561179,1.23407151911762,0.0704106626724657,2.71293672819381,2.14579312696408,0.242313842572917,13.5175277435413,0.275882230912931,0.251529874978373,5.85536514552639,0.00240034925334235,0.620868981738365,0.165845133006978,0.4389066075678,0.350462057397841,0.114732374860299,0.86362073351383,0.0285560188014077,5.5715041882496,1.26777697052114,0.0696015505539402,1.5258520062233,4.13114972408047,0.121497981279218,1.8318951109163,0.0840366643870393,2.73292578775556,0.349766522070423,0.21196841428581,0.0303141892344797,1.13755710963265,0.00403304443863005,0.362901918464861,0.00964067560964064,0.00969162408413428,0.617958652258209,0.608395498421175,0.0693964242099845,1.40719238161814,0.505060408732367,0.0885074928949483,18.569722308195,1.92349830375868,2.63555677646942,0.298830767034924,20.4777912783884
0.0655215412402273,0.138830529816543,12.3876176329115,1.79957148976047,0.133854368193856,0.0926012536258658,0.718349212925644,0.00390588015851731,2.44838379480259,2.02917130396011,3.2097313783197,1.87358716940288,0.0204900977264861,1.09877303436884,0.230001358017274,1.90356456863744,0.508786528372344,5.18297011105064,6.37539546055109,2.92570033833558,2.8798134940466,15.6154652867269,0.230499379151348,1.29208858859258,13.6098528112744,0.0146774615159597,0.226770049009119,1.49697383400454,0.00742156495009816,0.114681223842248,0.373563753604261,2.36419496749909,0.111021935596331,0.0382758574189315,1.06222169634933,1.48746536567935,0.942087485757689,3.63690139504957,0.0182206543460856,4.16970271963037,0.000650261760700011,3.65547988353093,0.276510124491263,0.758024761161603,2.43793051452775,0.0326978783052882
1.15593704262518,0.00474803202911669,2.81736323533086,0.28710000278096,0.906940795711764,0.962647270195919,0.878234457788382,1.44571686372386,4.21874258461894,2.927731836088,0.68999336093392,0.405992707037214,7.98377340124465,19.4743187714781,6.72922782080557,1.12855444219443,5.95042175762547,0.234232468018153,0.165779883141017,3.31692150389062,6.50227292048794,1.68442712439168,2.30507098724581,0.00445929159854962,0.697064349080751,1.89113191041186,1.17820974427762,0.663834658398065,8.44636669835166,3.33650321932238,0.727621436665632,0.387652201137051,1.6509339274778,0.0116053491492114,1.18585263311699,0.0716876507201893,0.889384564831267,0.199993982963311,1.39807566588438,0.00858445563954393,0.0581075602952539,1.17854046671306,0.0988228050868884,0.946125270596668,2.75613265012782,0.0371602387664944
