"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52"
0.500630723493716,2.88925422025316,1.50458393993387,6.50698922412635,0.598770931393837,0.0777322932625683,0.263694257229882,2.91187555805142,5.07468225333306,0.224392990036614,0.087645960942577,0.862768404380204,0.96476593494448,0.879262090473987,8.03200619049183,2.13904531115621,2.88767931808394,0.0159556328970976,10.0809505811587,0.000947303974997524,1.19233609847307,0.297232564899524,0.13881966416518,0.826795200159496,9.69930270901275,0.0391881805507516,0.00805302054224002,1.40922897100947,4.65509451583059,0.0824095297257263,1.301137931887,1.34056219334071,0.26624048736084,0.206176273850598,4.40418760475358,0.29274891525203,0.130966426764375,0.0774315376775243,2.42395506309337,0.734121101850751,0.307394900227302,2.37622910641779,1.02145496069997,1.55119288958085,1.05437384605356,0.0242341772392522,0.0773103613674016,4.9483970744873,0.00448053922924665,3.28761955668007,3.24368197429895,6.07400950390022
0.126004576955439,1.20451575746313,0.00073208055853645,0.381034272938333,1.61220583861362,0.019192581397536,7.50935846843215,6.47311913872154,0.802964343435082,3.07627678088819,0.133270877591207,12.2148491518539,0.00920167869590169,0.138067281154647,0.682561913934904,0.0745739139282599,11.1884299095101,1.43847658647084,0.0658539947185142,2.68212999832362,0.45147954684765,0.60439406369124,18.8306704283349,1.52533263785258,2.33246682498023,0.0905364659048163,5.2693708981927,0.435543346227333,0.0765236666715071,2.42352402459527,1.23858369450838,0.183952748614994,0.0155066636384169,0.147713652269306,2.42784587302436,0.433534384511182,1.76576623725712,0.278710042232994,0.00154033909537914,0.00179851708493733,0.232902327103286,0.0361600606548821,0.833572002986673,1.56460384679505,0.158366925543134,0.842158062734192,4.71554247842433,2.78273891248536,0.297299993711529,0.000848422869534735,0.163544556748527,0.0046492088227876
0.332151297461818,1.80857955239762,2.54058238366062,2.64897578446137,1.26310869545248,0.0688688328979053,3.60867630851933,0.0101282220655955,6.34573274851022,15.3439352732891,2.7618834605359,6.30078667333276,0.147176392353878,0.0586525033585287,0.0943967939805546,0.148000407974329,0.044084361858088,0.0147316437106063,1.47453523572681,0.461149381723448,0.121686307844632,0.0876850359197891,0.391651789225799,0.86581140209114,0.0407263866033915,0.0176079790487558,0.291232966321248,0.423869666788829,0.201795436600132,0.502081016347415,2.22920636838087,0.0265265851304301,2.77703253156087,0.473271558070883,0.060586140218459,2.42194885142481,0.155355288275332,0.355573603593569,0.387800112087659,0.097376125618472,0.0890834220752832,0.000902370405761567,1.09487702280839,4.11028878668943,0.99373478750386,3.17192295389453,9.52445903803906,9.18597757503978,6.88732801423751,0.310274612414606,7.17793327418396,0.0482570382843889
0.0354676968504262,0.244540425851004,0.0185460177661713,0.256475472368286,2.03790786688889e-05,0.080757431505827,3.62404043694494,2.341600688284,2.12526293293497,14.6628129948149,3.39353681646855,16.5860057761495,1.42562240533,1.66706468425204,0.39834980712126,0.0112016538960693,6.73590353264431,0.00382784122738744,4.44747523599809,0.0189363180114851,0.00998587525207572,0.338728235024492,1.65838799710481,9.10681088174572,0.736677261126407,0.377994434713722,12.4878994492091,0.299966751648359,0.880488133946839,0.028911889865403,2.61335599688738,0.00949575649529859,2.53439378059841,0.00125822609453025,0.00783692456626262,0.00704721756391789,0.37408688188971,0.000494169992833288,0.0642376383571709,0.158861106624164,0.886490534277739,0.0294508750983175,0.249079952529972,0.00360540725413828,0.0268508320103479,0.0634291811935472,2.36580889304244,4.45402310395063,0.931039495995766,0.229595277459589,0.978352908974235,0.0079063820087726
1.29770172682377,6.85062237102837,3.78465002521774,5.25811011827693,0.0550584450804399,0.543322625949887,0.0318924484211647,0.0568838142800826,1.29219657366152,0.344238280003968,2.63940100483573,0.264833076154295,4.22466633678737e-06,0.360208733704501,0.00486117522037251,2.97033290540101,3.82150284466454e-06,2.36183410712328,2.15299373140694,0.00568355171163668,1.73082977171449,0.0307756269925616,0.123099110661432,1.54198448963362,2.03550086665315,1.21638961204496,2.07895052502452,0.191775118332095,0.00687647637027303,0.0133707303955308,0.587835010592699,0.00900413251558177,0.55954215473346,0.134604040805059,0.0434843015034065,0.0992599219638501,0.00367700304718077,0.167474349288252,0.127152669345754,0.1031652024658,1.50492870452521,0.0931838703102039,1.53898943120096,0.513191399791999,0.0139853316270758,0.804338592428174,0.917035969737188,4.47890366000401,4.86562640356377,34.4780003939429,8.1721613830508,1.54007098526328
0.334220077889206,5.11896417912272,1.58533830151759,0.960315735201555,0.288064667426973,0.00662179946742765,0.215883759420879,6.99836293379343,6.71382752668246,1.20942583895355,0.0119126853409859,1.34104787334049,0.0295501400477764,1.64857028895794,0.201878118202906,0.616147391087534,3.02238150324755,0.59452397069838,1.41957394822757,2.01918458483053,1.07393340737002,4.84724254395855,2.88511789367997,4.98719430463824,2.11878670645062,0.464214582937466,0.42444223422362,2.13850602241143,0.387113831771149,0.656300953292485,0.730740895557422,0.150638286148807,5.65641648861949,1.23290501025019,10.5425429512544,3.28294125124717,1.66120965335549,0.114107097087359,5.60368480887507,0.737618511604412,0.615820152338575,0.0585625350178362,9.65670742726792,0.486552324863935,0.617395952563037,0.419364198667753,3.16445839273898,0.123674643545344,0.291344216527467,0.213958151090138,0.241609814072449,0.0790994331158259
0.843265485738549,0.861719263416618,1.36672754545122,1.96821982777139,1.76275082359824,0.113731019036405,0.0103177861413227,1.13875632160082,2.09616402200794,0.130468677031211,14.3399022699019,2.36721374403694,4.35339826610147,2.00576604243715,16.1368853246332,1.42620550202407,0.201500636100162,0.757281047056812,0.0162843131777004,0.187445812859059,0.0780712994442951,0.477994010320242,1.5118297154238,0.877607797188333,3.49740839007513,1.01343048597223,1.79610384194438,0.180173994909515,0.59852941202638,1.87479905930514,1.3442509488473,21.0830317641523,0.356166264562768,0.0206686740643852,2.43123979485287,1.04260890786667,1.62358129427301,0.13158801006136,0.387507452934938,1.55535070523468,0.681024934816703,1.21613689027889,0.78733276554516,0.466875729905768,0.17163575387636,0.0495788841160741,0.00342465921462507,0.369584142861064,0.447174882704988,0.0866105924039447,0.420528746324945,1.33414646436962
0.992551691813737,0.270274399594041,1.27810275852891,3.14727216801414,0.00194242071399276,0.531660603683758,0.0112645143277255,7.66980567384162,0.326355873715043,0.200304410542759,13.0605225878081,1.29976970313639,6.54721609019007,0.0019745391022857,2.24434262115276,0.025404456051649,0.3508769773086,0.359900492124735,0.0111494988667692,0.234525999405781,1.96586151502557,2.14037595377946,0.50297115074869,0.274925963198392,1.68790393051687,20.9153026326796,2.32926390511204,16.4605349476207,1.3361962144548,0.04724316610125,0.125593219194543,5.88853925410103,0.134421359739991,0.348251530178032,3.21553084561911,1.99067092668075,0.427724625230585,0.0127688776494381,1.14669934915797,0.0208968016088815,0.00478857050758573,0.179481675203316,0.0720068439733693,0.0342843007638396,0.000429556459518201,0.000535944788254545,0.0076487161998528,0.0727455057796004,0.0199527350832103,0.0419665078956361,0.00102447800083852,0.0282415170244658
0.0548822849757488,0.699382636262234,0.00290625681576685,0.393413492260468,0.134727033188968,11.1263129829101,8.20816142902087,0.0256196993750392,1.56053370558536,10.8404576796235,0.0904406698741792,1.48978976267895,0.242124468817135,0.915642946282705,1.06445422834128,0.625766078492158,3.16448147610972,0.115699743094832,6.48281303556793,0.37138387455673,2.18364506809311,0.234349231420401,1.29819127760867,7.30876348241451,1.69936033937384,0.538584006707565,5.18366162158683,1.17382211769667,0.339269142238184,0.305460118826545,2.43920927942612,0.223062772504093,2.21140075538026,0.105281658369171,0.0218106520586953,3.81380535787897,0.0976288445564193,1.45982315099697,0.0102465222775759,0.0299770242363497,0.057327593457939,0.113098909639347,0.976848104584435,1.9922785571316,0.352123297349454,1.01721036235657,7.87592365870408,6.28584404423752,0.222941126498439,2.29699039576771,0.5213570347781,0.00171100801013333
1.88770088881194,0.0797137593788195,0.837263578587605,1.08416502305468,0.0107099542588673,1.60070361016104,11.6269677697543,0.0386638896263774,1.50758845685486,2.03537911325943,3.10380968467066,2.53870459329281,3.86257117100108,2.52401249398054,1.6467595647105,1.50050876828162,0.162784014872681,3.11771617484971,4.4545773306364,0.325083951323939,0.19019691664392,0.92739451155567,1.23873225900928,1.94082765847419,1.15777921210084,0.0723411592159107,4.50352176335113,2.97972474544737,1.4132639107377,7.41705944141869,2.72914097854459,0.928064585246096,3.54624539707312,0.372494325479853,1.91114194017288,14.5098248140807,0.0130579921152104,0.00809489914348568,0.00346365615264158,2.04413085501505,0.00146654641874094,0.56493277906319,2.43138688201355,1.60241461879439,0.174391798610016,0.382175992527176,1.04492592009753,0.429278128277181,0.959263536224385,0.145283106964731,0.380585650917984,0.0320102277449446
