"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51"
3.08052712223837,2.98598455563432,3.06703630003695,0.730326813704133,0.0624575748785245,1.70966778500452,2.5449757126881,0.297112003172359,1.05899352778221,5.92540703467628,2.29846274173121,0.759815355429616,1.91791265585102,0.711713911810848,0.0337910924629053,0.0758363510827831,9.22025184108036e-07,0.0566018245850353,4.86803491422951,1.47787963561461,0.333112159016252,0.722261543755834,0.0246259663523036,0.0693783362962184,0.315615121601333,0.000510182009209852,0.771831812221901,7.19653340237913,3.14818363227339,0.369375198733935,6.18546357860799,2.09492136701015,4.07696264726593,2.00802066975994,1.17257491945972,1.07213694507949,3.55866032512639,0.0235962498086264,0.4232760385234,0.0358067019796074,2.02834526976563,5.29908778879337,4.61633491262533,7.84896230949279,0.357135157150179,3.22417389669801,6.42058666664647,0.15652148008382,0.63737129632427,1.67487941501457,0.471217175506351
0.0891178216800408,1.47065947561946,0.039108722897915,1.2962729852197,0.897699566437042,0.683942564892449,3.87314104214018,0.573921784849291,2.4613333651526,1.69730818785906,3.56820193445349,7.05131607842661,3.33280160790723,0.813971756180716,4.98815900733832,14.8707977555669,2.25171619946224,5.16815169327618,0.0917778416652921,1.36088153647378,0.131677290158846,1.39219351616229,0.822660108049053,6.59068774797663,9.29173008860605,5.98278194328864,4.33282382778395,1.64899499615904,0.00180585307060237,3.17607521388752,0.397026361055065,0.0283362075300345,0.592141701918489,0.000841107000244726,0.0260735987578496,3.02376488128881e-05,1.1313298090715,0.860962849724919,0.226514992606795,0.268304350161925,0.536599571855976,1.8299592167501,0.431401645220779,0.967186963081012,0.0210305399525783,0.127271502792741,2.46302956754693,0.0656976617822995,0.00433589976747932,0.0516046205738517,0.0186100825595514
1.4513668709016,3.01233370104575,0.623754759019148,0.00332178452239778,1.75375784116418,0.0263996804868623,0.0831533144887159,3.46570978959959,16.9082737161387,2.02564081286288,1.94891177958999,1.56772022002168,0.364627782861694,6.26606196851644e-05,2.8336338672485,1.41753981709423,1.08056517405527,0.346065012131676,0.330999782091605,3.74129690427998,0.284696621613201,0.892792447600003,9.43713547310011e-06,1.0019051413352,3.3497310503675,0.949282210231198,0.275386870416706,0.0167807124695189,6.79919747478147,4.34518342956218,0.00889236303031174,0.0988661825375729,3.06414863312211,4.21282147569322,0.0375676457444093,0.126011363263289,5.64563482336071,0.000655597598091997,0.0681207231131166,0.809314185150741,0.0680288674592714,0.57371075432611,5.80455579866598,1.29932071106714,10.9674040498626,0.0538911418508423,3.21552579202605,2.10098061587323,0.063885329957971,0.379215464431951,0.50134781612879
0.0674576001691082,0.742902726903218,0.43651804230024,0.0113516930893144,0.111176415793131,0.498045217102134,2.95353019014109,3.365640573148,7.00211807184177,8.94968115763752,20.9119153612357,2.6378818556874,0.0262949654891843,1.87894277799052,0.114826161363249,1.56423907322314,0.298819679002007,1.59236896113705,1.63317758771106,0.727916927083403,0.305780422282073,0.433164292674701,1.45715623620017,0.291923276662308,13.0694872362909,1.36602896775394,0.685966503464884,0.20940825685497,1.29961377157944,0.570740994706242,0.437639434398071,2.68424837626498,1.24702134609735,0.107904448649809,0.000328906703393365,0.132620680709203,0.786067998607058,0.00229132945163009,0.136815431120601,0.540067855767919,1.16005071681162,0.270960325011682,1.07826248260822,1.05027909534807,5.41643142081979,0.091539570933676,8.42096576793815,0.229749178680125,0.386828111005166,0.363340917858221,0.242511608697455
2.53506779183033,5.85079963957875,2.42498064097464,0.957182021310205,4.238690962105,0.453613091090664,0.286395773810335,0.179972204848866,0.615742940401847,0.205463094158085,2.11227726607033,0.027530700962623,0.359446696219561,0.0547373397314173,2.13953807460408,2.65711477736516,1.40532403234548,4.24138976991475,3.11835147777074,1.88680522062362,0.0337341211480178,0.0332073807416085,0.864736029582764,0.0609419952205608,0.00893120766027413,0.5369491741548,0.0781924997203371,0.0593655883128258,0.471996177570002,0.511375466654392,0.254147639855305,0.0166685649362619,0.232909819388145,0.534477102035507,0.802111892168677,0.820863756123494,1.99841117665119,0.197604175919373,0.703302485304286,0.27722836708975,0.0245359014995611,0.874896144657849,15.0102832924232,5.86046916671335,8.54862503214524,10.8256674983046,0.568580666510999,2.52103073060953,11.3062378305472,0.0142826606682517,0.197812939966209
0.934920542061806,7.328895366128,2.03021502116035,0.075153592630574,3.52395042164514,0.0804139505212189,0.0682199420016867,0.457454805570996,4.03876242489048,1.31184380494889,4.25435270729166,0.00738617712034387,1.42211374520005,1.12820746554566,0.579439938677453,1.52159573004735,0.0406306948342,0.0673493047899541,0.0424916522775669,1.11093602264147,0.0066416512873922,0.00315959500232895,0.303732873760821,1.80411674586661,8.67626888609788,0.341415573084725,4.9187386054886,0.970413486611169,0.0217488352128649,2.80800284811339,0.246529776498333,4.07204381324792,1.03524046956393,2.67160271475735,1.12882791135625,1.33789493900079,1.81907561685159,0.064886135519166,0.0659960452032178,0.000253440243204028,0.789141937736586,0.230143992067758,12.5006961860978,9.8653781017448,10.0071686062382,0.000396632224961155,0.00860011339546495,3.25455108526437,0.0148802838676391,0.38404989882225,0.624069889787822
3.53351369878476,2.69753945140477,1.35699953882636,1.28384803644462,4.21893031662532,0.267746561053831,0.016119753959044,0.543047795065426,4.26216504712281,0.912188246552335,7.68358215163371,0.0969406386804299,0.42287366659628,0.0452740492080656,0.0128535345084351,0.148227739348804,1.90162073326909,0.0963842620843824,2.1263749982333,0.0450612490916736,0.14534678182683,0.0480616598986055,1.00769532006575,3.83090831410814,0.0178266269614664,0.134378844538767,1.45199591393006,0.234556797330417,3.65967223967625,1.7041660317271,0.0358197320519406,1.07507189232415,0.470279890187846,1.53580382965518,2.22179479263937,0.277039545885996,0.542746647593668,2.71136007186234,0.26792335771664,0.669976913629448,4.62466708108893,0.0335502097506107,2.98489686171947,20.8501797560531,0.87227975011371,0.854548140755272,4.65780869879667,3.32881772973163,4.58482180695155,0.00464479641398853,3.49006849652169
4.18457468624125,2.82152818899292,0.321214209442559,0.0096285365862138,3.25217513625274,0.412297027720715,0.666785773774417,0.0333527398030102,0.0512726441664254,0.409000386884572,0.00231929382371094,0.691644650915671,3.14249479533959,0.0996624660619382,2.55825445392507,0.713470231059685,4.56109169143607,1.03543578778699,4.67264905201165,0.0039670227413993,0.948471950428384,0.122101049219417,3.70738493627396,2.82267443263996,0.0635262857217131,0.738395840045642,0.151584344939525,2.9461514296587,4.21504361388368,1.55379279038291,7.26829458657685,1.17700857721544,0.307257000353385,1.24712879964645,34.7970150987426,0.137945987871739,0.163875595343379,0.205655363815499,0.00625998821909478,0.792152528698712,1.95292441449672,0.320622981164648,1.45298908488181,2.27286862851477,0.0350265197612507,1.43139481143778e-05,0.683824181347637,0.0341091898781463,0.0760627646229805,0.100306958564603,0.0567119881756907
4.10861069333955,0.437398420247283,1.36413220222503,0.584817048918693,1.21969421309026e-06,16.9574355987372,0.0314389390130598,0.6245232523841,0.0715138816746893,0.129098097450884,0.520589668612414,0.978639602431812,0.376469373861198,0.360166128973652,2.14845939672149,0.00099883350255072,2.09324573108352,0.0554172064221386,4.45159284485767,0.589562332170994,0.788205589314887,0.727252190841671,3.5838819105289,1.90953367830966,0.670748237797042,1.66010250688729,3.76798280371855e-07,0.785726160021968,2.21300584894351,1.82360126909237,0.156537805505116,0.291345319801849,0.0473357783538218,0.00320960591440395,0.0143277238168125,0.130046142453538,0.562979620253837,0.113364193397731,0.967241349867768,1.11077021308617,0.339749683545809,0.145825365209946,0.00157630301914608,0.956774039746419,5.30488813903311,6.46317339457346,1.9862730454428,1.0266071303422,1.69714874502407,23.9373886309754,4.69726952977892
0.00481630363126235,0.00819801731780333,0.15961793876956,13.6250103246237,0.240874954841014,0.351601618122484,0.843408942495865,0.0907544041628349,2.04824427120828,0.35532980106368,11.2052762955035,0.4243422330662,0.0536457490931417,0.224267636753844,0.452241991605501,0.00678982695581794,0.00354854374809248,3.7326925767713,1.70588924282201,1.43400222962601,1.25666838110047,1.48155706946945,11.3209147069371,2.80058480960811,3.88256555953274,1.02337459778021,0.749297420261234,0.0892751472665829,3.06074166585877,14.2988688642324,0.3432824858367,1.13555202342553,0.0337054739224392,5.31483436028604,0.152465933016125,0.172487960003522,0.863987598526747,0.0188725068614406,0.616614751859254,0.459754668200081,0.496765432016774,1.9429423176407,0.307767271918878,1.67891059393108,0.580913376371721,0.0309413965764168,8.36706960027108,0.504834947769152,0.0306820919598735,0.012535277094846,0.00067880828253197
