"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52"
0.130615410016106,2.501178966895,4.70381664086493,2.07580303297714,0.113622148807511,0.946980371582748,0.537955177869755,0.0446269444388247,4.44170370950442,0.0283318631399658,0.752165301260067,0.138668321664533,3.21909536917182,12.4098583733324,7.91777297089567,0.153105908483636,0.201968233633531,5.16736163778895,0.0374729873636682,0.000848126976695089,0.978678010180906,3.97737689747816,0.32467279881294,0.672982828400678,2.82125938098551e-06,0.0847362843313796,3.43254794500623,3.41499708421046,1.76188170566976,7.13639043629181,0.183250289447322,1.01804888575737,5.64091765394934,7.73675447628671,0.822364104211293,0.0921429509960471,3.02852703483406,0.5318442503767,1.22077573290449,1.39235235541047,0.794312437480484,1.14367145963289,1.82921065176068,0.835576406153678,0.945986982976965,0.292289589622711,4.62790688236085,0.0261846969506929,0.274268873439397,0.20242963651068,0.035104259825661,0.0188620808025203
5.68509839612346,4.8650862828445,4.57977341894537e-08,4.40913929087234,0.400700819608958,0.0179550268985751,1.98488483392758,0.278936448637033,0.000473229747279184,0.0244657643992105,0.374712428070671,0.999903618810764,1.04850045843863,0.0131946988661959,0.0801564160943766,0.0786219344301538,0.318446234944173,0.0030185782747536,0.186591083951996,0.000392400618370878,0.0842583383497149,0.441851248246083,2.33893012668496,0.894380486855441,0.00951444664847463,0.359162367105112,0.000216582803720493,0.187038525730827,0.202747084960797,0.947751548638852,0.0236197329502179,0.116944598547049,0.650553976414142,0.1280662359295,0.844244310582247,0.160542284619846,0.0599996762074224,0.845093488311779,0.217390293035668,0.101232033529944,0.000844257246113447,0.0989275143585893,0.024657966249907,1.73853480272422,0.38442748490184,0.0746918891425332,0.471737618705171,20.0723333223238,11.3253187571742,0.0274047847934317,32.4931826860133,3.90412353885825
0.0656951781712449,0.183575758850181,0.0487007294013033,0.0393893217535951,1.51123469732734,2.44149404243836,2.02993556383105,15.5276510628913,0.66802475718845,3.3138765991752,0.631056612216058,2.47396538656207,1.49293733599176,7.21955116155942,2.02343644747544,5.29782876078983,6.74763045768011,0.184076802454809,4.77472916001412,0.962360470172155,0.050309266115258,1.60215822732096,0.0396986663283018,2.41273042552647,2.17662661376412,4.72432928729383,0.667979995664285,15.4438768650366,3.59088435380697,0.0574902226185236,2.22319623926833,1.31173223228253,0.323454577566749,0.591934798130734,1.21862414879838,0.0335370411278008,0.52182163602756,0.49979332758484,1.34676975821602,0.163088501394125,0.00161221139549919,0.41649761775746,0.158495384738459,1.7211367760152,0.0502633329236803,0.231729893897921,0.196645950415772,0.309217011725754,0.00996677246314729,0.00285445553275957,0.0465988610277615,0.217795242290448
0.373944649797785,0.175302203156962,3.70123181084039,0.770533802328362,4.31792051205027,3.44540445592533,5.62573922187762,9.06748556732526,1.36765874096235,0.976212983800923,1.54446828916389,2.89524839475914,1.4032736751909,0.0561747130279383,0.09641728379724,0.965795147630114,0.0424949952464201,0.654295510262306,0.304713793068757,1.1898818660715,1.36168452181152,1.05488404291016,3.27575015749884,0.509555361130845,0.721621199823397,1.74804518556214,0.137005959345906,1.90653858658276,5.34326571564682,4.65430826682378,0.000886760293654619,0.486655846923513,3.38286431201047,0.342476567272822,0.0687959938863823,3.03665903038571,0.316408166623489,0.911124972511469,8.09058226462615,8.4755077879155,0.344124088648449,0.699373684048368,8.02822864881229,4.74418752285125,0.0817563574566837,0.262948258101327,0.15323053807584,0.0174737895554161,0.556080469559615,0.0926732368431696,0.214171417976815,0.0069336722020136
0.515864344438201,1.40102812055066,0.110449216078002,0.00810976144929832,1.68066791667738,3.41426180714841,0.21048812079069,20.35016165465,2.3565137760691,0.684307849257895,0.238009724143704,6.33994622329748,0.292310719243856,3.48090251652179,1.29664141937328,0.202493971514082,3.63530352515002,0.066451588584987,1.70234342876632,0.95696134260287,0.952484892523409,1.29053057006165,1.30841605520779,0.403485331234499,0.42114053043159,6.9428940140872,0.124047261208968,1.13226367698669,0.000155690951331132,4.32078292534415,1.18638264607132,0.325663151601849,0.0498259263234831,1.11855907348083,0.979567013683247,0.0235321283083674,2.6364385596658,0.259247748602632,2.94039424845087,6.83289640719151,0.00312581908969369,2.21900187038319,5.23180352693784,9.56460924554467,0.0358023790626939,0.306693132088037,0.0176742879841081,0.0256023162817544,0.0379366042815287,0.0678018694925437,0.0192328147253298,0.278791256403513
3.08025805668648,0.0874363821733412,2.30094748893981,0.484842203201953,0.154945517302544,4.93216951978893,0.737996542030007,3.45175858331637,0.220808501317602,0.00889011235827699,0.372867450208336,0.801032111653194,7.97071537033783,0.770689824335437,0.717671145251755,0.474740907333899,0.0836768359746989,0.885358258400867,4.03851432659098,1.81192389037444,2.4219904455972,5.89400276047075,0.742489387175877,0.233478586035583,3.56479526387762,0.359853371117477,0.400416795414879,1.08526101308158,5.84839379104159,0.218195427945324,0.435751493951566,7.82648683314593,1.04244259147036,0.219757229129132,0.757115736195454,3.18650127310576,7.74838203325904,1.03356929042297,14.2704679947284,2.50231091160029,0.939099845007605,1.48730084683133,1.1210934560494,0.517846699220798,0.298491028945023,0.0336454415057003,0.229122281557154,0.0676122780707882,0.0868487365621657,0.136533429370539,1.89497099882999,0.00852970170603982
1.59959627048517,0.223504524282521,4.00067313625718,0.326538301865379,1.19945719875091,12.1327851706246,2.77964739733103,0.00650369720830036,0.0529081909444778,0.0877464596961041,3.75397450976173,0.0344345615245779,0.478045371977212,0.992887853559503,0.222297962153997,0.563498984076548,2.52355817185983e-06,1.91274698321355,1.56121958842395,0.23775194206914,1.54631206240421,5.05027114638206,2.01627462495605,3.1152491251239,0.912853233132999,0.142207729319496,0.50907535456968,2.45036227519358,0.575827514513515,2.92868213710633,0.203208654510775,2.24395285101712,0.232043542167061,2.7757823326218,0.0391888377598522,0.000306982824330139,0.000219181515058224,0.409152454999615,5.95341440827749,3.98505423850761,0.0162101958940925,0.132461321291123,13.8985118261991,10.4509960147982,0.0132191653235003,3.73780166564053,3.82832089072892,0.00167819550317934,0.177754804140488,0.0584185264655508,0.428726950868548,0.000241128480131381
4.25322041082762,4.27020820050434,0.480647409794768,2.24034337903028,0.697637736794287,4.03718098334471,0.0978777071591313,0.326184785231957,4.28254556352965,0.413496920366762,0.610560309871786,1.03510844078946,0.34420955493381,0.987035057061844,2.39301885297091,2.85318290633112,0.63499876141316,0.00671182605573349,0.0968771377693994,0.0521066542719592,0.0262264022085645,0.0444816052107485,1.07396900246736,0.0242208792553548,0.0333751338060811,0.843385101285372,0.829037339541121,0.616567111305566,0.702522667146254,0.168808963360492,0.113026827401596,0.807010823534315,0.141705600375297,0.167612864177873,2.76435502977895,0.000281091288717148,3.0939956484928,0.191231587336118,0.394823466813939,0.159808424485729,0.0119326442326673,0.0659337420888926,0.0498080209179376,0.0393197449793441,0.0110844794329102,0.0345192729846836,0.169357512593944,7.16838091132704,16.5651532302021,2.9628764432032,0.65291572465903,29.9591201060533
2.01872539543122,0.514608168008544,1.53961391724136,1.66370335052231,6.45094012795053,1.08252191399971,0.469205114586312,0.0451608023293171,0.142586092990421,0.137906675061596,0.193514595537253,3.61601364618387,0.688106222949034,1.06848265823804,4.31660379863252,0.0119940343185201,3.9483848567473,5.83722397271075e-06,2.13353422077048,4.70625389900808,0.00609592262113936,8.4777095689797e-06,7.75602149171601,0.00195436634205286,15.6972369234149,2.41005695044343,0.0953200098541508,0.855149322384614,1.15330887932626,6.21767459195756,1.03165818521902,0.649821814485226,8.39789785054542,0.048493407585415,2.28459542493931,9.76631255448661e-05,8.87185301891383,1.4155574503833,2.48395954159563,2.10202172359713,0.65661476444376,0.0213425840104603,0.16415315069314,0.994948705840215,0.0147984721877262,0.612030695368657,0.556573511553213,0.00910722563407618,0.0348878045419414,0.256575972096088,0.0876883173199515,0.364630452420877
0.00142471657009512,3.33291111310281,3.30975108970274,3.63020888197351,0.899995937286191,4.41397304001142,1.61740282975107,0.481517820393165,0.350697042664286,0.0657196081565559,0.0691586829635656,2.07279528703402,0.666534747804803,0.00326562952156688,0.246923348718531,0.515967962072418,12.7086488672873,3.08157905142174,1.40246165748314,0.360464818478,9.70352454180726,1.30453323398659,0.0762986579507867,3.15786555428785,7.16514608414935,1.43027187327561,1.06450862721731,0.0213717108118228,0.000591129313784936,2.84894468190893,0.0454450992471662,0.237863528262253,3.45322448242675,0.783199644975429,0.477394959976894,0.346607167089797,0.11726341032584,0.10732614840269,7.52117227841992,12.7406948470152,1.71620852492009,0.592381970552874,0.187502335868798,2.0498736618,0.0507760322959756,0.10053129244601,2.32001038005818,0.110030036119295,0.13456232537379,0.620002057872567,0.233947390034404,0.049524199409827
