"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61"
0.134820156832269,2.46817157600008,0.352282796752951,7.71896449787455,8.50563458883,2.54038095146063,1.62917808978286,0.285503259475356,0.00158601132799045,0.0172092530798647,0.0695986545710436,1.49396609748051,0.760035019528451,0.0811334706294233,0.244988075241449,0.19138775114547,0.269473694883864,0.521222250969687,0.37037719713811,0.00232742291763274,0.00205845071034871,0.149806819707175,0.401031874199377,0.415534137925706,0.00128636827937199,5.43743659905413,0.00036924578649502,0.00160246517500347,0.128667318885745,0.238163018189205,0.0134775644598325,2.59731789228832,4.23035366611968,0.249659071002492,0.138027646719344,0.953920113398992,0.016060365920858,3.84135666894314e-05,2.57736588293777,1.17596257283479,0.0758730792635198,3.69354425422529,0.0877004998618105,0.27668845871265,2.60351884832655,0.171426028082759,0.0386813360099345,0.707633503873616,0.147796060743835,0.0014581232217989,0.844589535222172,0.258551968989668,0.17593826470215,1.83299572647511e-05,8.43660639155379,21.0815658646075,1.55946490744364,13.2668069779685,0.185754465466501,2.79868359529771e-06,0
3.53940411065054,0.0730527638304726,0.00827460636151578,1.71232191240814,0.259456211211157,12.176700064773,4.42930089635244,0.728200352602562,0.871034895964983,0.258539399392247,0.019240291636289,0.012910657399075,0.00961034507180695,0.0422718604205928,0.0840433397039834,0.0249610281210217,0.0167188495839937,0.27291827913914,1.28913724529178,0.602314684947121,0.0761942427518792,0.364174651246973,0.87596207413366,0.289109819835335,0.021875999492644,2.87634115344857,0.0113699470030227,0.0340683497817348,0.0734798176814778,0.328635710440703,0.947071885327683,0.411205924618187,2.2387174370953,0.0199470550005913,0.266834806497279,0.441336967104459,0.081503746570001,0.0824304346948826,1.99979559806429,2.54817830583381,0.0828590330709998,3.2163316241922,0.808362679544706,1.52834274582041,4.13207228677124,2.93404344202861,1.80616040588563,0.63937156965201,0.104733040373467,0.0058922821448135,4.76570229250883,0.016502822865791,0.00176563695189095,1.01638614580263,1.13076471066482,2.42219840863776,7.08485582768983,27.8365803091711,0.0484232851001925,5.72963876854449e-06,1.92592994438723e-30
0.0735199324716578,2.7103756261256,0.0923468456977635,1.35862523334558,2.9141525614023,4.80978202059013,0.0922909546831143,5.87461996305734,1.83298630261393,0.366648100050965,0.059209353399588,6.75595995916686,4.12243062649529,1.31315294909521,0.408974220653292,8.06146467488475e-06,0.944682317507656,3.21896930512494,2.00751294218902,0.174025065219757,1.00845788040886e-05,1.86534487939203,0.0475207264290629,0.32556157692934,5.93986998273035,0.188579831725043,0.456391372191729,0.0727771174596608,0.827738514034321,0.214322463560818,0.137116660908136,1.90554925642991,6.13946192674922,3.24638819887815,1.51217887920573,0.105382152073061,4.02422789875422,0.396648284662133,0.746284727344067,1.06305666354934,1.44565852585137,5.60897689085881,0.868118991782136,0.0396706762520248,0.226184799987553,0.0119300970416677,0.661646290158586,0.0369540428764231,0.590409856240417,0.386910602404544,6.2999479189494,0.804376859209201,1.93477068785452e-07,2.06032399530682,0.559644662667331,5.00580003263696,2.27143700036682,4.7749781072715,0.0023426446936885,4.27402790926269e-06,1.8211475768187e-30
0.679247280985643,1.41634053355695,5.65900334121452,2.72985602452462,1.59004305994156,0.129499747990044,0.0334857586704213,1.60594706818856,7.40063495917397,0.920672773841835,3.7801198964838,1.61625038590675,0.40454789486008,2.95627733029078,2.50521575919343,0.0703494387310805,0.309032845401276,0.218082368403766,0.132248752781689,0.0508475978485074,0.0662564124950884,0.00988007462750584,0.560473490400737,0.0115876213119967,0.136308015734952,1.79203448551869,1.3097981189391,3.15153092556614,0.00175610800417386,4.15948193562853,0.00344861912173269,0.629681896188527,0.42481678639538,2.29432978324425,2.07584433170551,0.406018380217597,0.000415820747174628,2.1279812323606,0.0728754671040017,2.13340387254222,0.0852531507695394,0.36929803190521,0.0839255338300206,0.789285835476432,0.1004527055353,0.0227085730519711,0.0222972480269544,0.345806768899348,0.429253266735822,0.0683984713030181,0.130403667950658,0.753038726894681,2.22043268241049,0.161680942312296,0.756265272765324,0.00106782719920068,1.4254378102176,0.0673909152795932,36.5919763095457,6.40476501134003e-08,3.60506007256097e-29
0.0156992662114876,1.04165248913111,0.0248440475479241,0.841874765153045,7.34606683776676,0.0253707724490203,0.0229689211080605,0.172942830986972,0.525719306616868,1.45556299749063,0.383984971279344,0.0387632074895848,7.22423262318074,0.000778984029705772,0.174227534748009,2.82085292235687,15.5382321900178,3.44695891774697,9.07985621745154,1.04060411035441,0.783109848681853,0.508880141504562,1.5886802900301,11.7288893316292,6.60308431537747,8.8096275726765,0.552165159020874,0.0545479973360498,1.71823335761526,2.36455154838099,0.774371999522386,0.364824537445812,0.351308154731808,0.187043142773167,0.772720183600359,3.16678933013515,0.696068058601597,0.211655450158309,0.374637773973151,0.117694386325697,0.0165225030872032,0.22068971958204,0.117666410149949,1.50461878358363,0.4696335792908,0.323414739038171,0.295343310554767,1.2248585961045,0.913114019693658,0.163370305632038,0.38184329946362,0.403279214133742,0.127355762764491,0.0731682732763971,0.10830838981095,0.410287137981708,0.124841656164862,0.146600859565785,0.0250068488438434,9.86407927304607e-08,2.22343720970881e-30
0.848492269934353,0.982243891541273,1.68057862963112,0.174194227051549,0.895858424670162,0.386676695201733,0.00373040667693726,17.4599225128419,3.57017854335372,0.94740213670997,2.90670246950812,1.54996533733609,0.746854009809854,4.45649863056145,0.822009124177448,0.535237003443878,0.0783913769709369,0.411745504512365,0.856630191281037,1.49206151807427,1.08175273371863,0.164760269175814,1.95252547882525,3.78446483146004,0.501314539989143,1.71723538452155,0.00850026479669607,2.21721578321509,0.0917641821237478,10.6819196944112,0.605077284300436,0.00349934178319228,0.194972216272932,2.90151228664655,1.38683177182213,0.0291378409078763,1.39489474626516,1.03436080318711,1.21830074513255,0.894170803974195,0.958260740647954,0.294300283657679,5.9097837840746,0.223429497206166,0.243686282619601,2.33185943360124,1.627681038406,0.588781925939539,0.00830951451922594,0.0269525067670821,0.0173142178111262,0.145673776086439,0.129804252666384,0.0326325624573529,0.502891939201052,0.00888302244892689,0.493775652362796,0.0960248960961918,13.6903706925728,7.50403436004259e-08,8.30544845062969e-32
0.00640917915226034,2.94306494146528,1.66761769521159,0.089435126130936,1.86669366298061,1.95774112094252,0.000567196453712407,5.48914186218181,0.00288000045108762,0.0245375427155051,0.687610574167527,0.00220468370264548,7.0956002478564,0.172827060025298,5.87358071297766,3.1108899268862,4.10217856639988,2.38979611917081,1.58111599711834,4.63877598451295,0.475399951685931,1.11232332882061,0.185646471004057,0.247341753274634,5.38829129428849e-08,0.430899545074743,1.10394884478105,0.851992163944432,2.39940200385687,10.2724238113084,2.74486366452526,9.38545525949621,0.140343779544931,0.00902876743188066,4.49967965180008,0.236617888542982,2.76640102900043,0.00524549884455655,5.78472936165119e-05,1.97409404170735,1.32338579846264,3.20948164885114,0.00034270534465602,1.41183374621217,3.7965692075858,0.000206859931970471,0.214383375950385,2.01866704142722,1.48631787665622,0.157498218305895,1.05514389910118,1.55474038203099,0.461311146246086,0.078842403669372,0.0110876011540773,0.264107810874671,0.0564328537916039,0.196772688209112,0.159011871826589,2.93080442763076e-05,1.73995183684827e-30
0.556567604527795,2.35669133480054,3.79558275572771,2.27581940213492,0.0502843893490144,1.27620262188554,1.76124936303695,3.417613935349,0.118370752099578,0.0952296646000859,1.03796999908184,0.0256735291542439,2.77533728058824,0.0524701555476487,4.2202147228787,0.63157446774281,7.01123130602167e-06,2.62562641565125,0.995698842924517,1.74621959669352,1.12083276668166,7.0697753020492,0.0213879694622044,0.0568213644146531,4.45206333960636,1.08552605239948,2.04909000829073,6.50929758257141,0.0183869293651989,0.137618590810495,4.99222077733241,0.150960176428907,0.37885417649443,0.624983654628784,4.09562688713427,0.0867935268846963,2.88269401210615,0.0425911127234123,2.94862318797296,1.02670324829492,4.10019843945352,0.52591022233298,2.75543769332714,0.250457435818097,0.204275191640649,0.254378013491653,3.74785837212296,0.000248193997619381,0.744313112787784,8.93758519272213,2.10781824643535,3.39124163126781,0.0329647415372609,1.66647007501575,0.0459701226184508,0.00211375015790495,0.0160490347578111,0.182586216990638,1.46886235953619,7.44333080568603e-06,1.50052361908786e-29
0.120246009920841,5.04808775641885,0.0405005265901288,0.00785750016764815,4.69792012226795,3.99904045069912,1.3769662433603,1.20293994800961,0.509053731615709,0.26418463052003,0.836429192726669,0.174006974251837,0.0304633318926093,0.275786959358052,0.00735436470250304,0.00572533092564639,0.874655542938107,0.308062952864964,0.0849309874126563,0.872266269374683,0.00212450886658343,0.14469964908108,0.00439905162321321,0.116051102692189,2.28208236988018,0.0738940898267811,0.0471581960820224,22.3309233212219,0.00362313901570224,0.602315110291953,8.25882300135715,5.60741977063811,0.0402366728386235,2.66724387577607,0.155247491603242,1.802888162295,1.79900137041111,0.0535611653039874,3.87775871068888,6.80668839877554,0.189229600268907,0.948822700438212,0.000165272362305023,0.710631038382507,3.36787246564771,1.90055556254536,2.16896977530383,1.24304716658149,3.54290845711971,0.273663541896059,7.20069304659947,0.422673441153177,0.00331965835956762,0.0332402311911602,0.188486072894502,0.331728062636256,0.00104493269809151,0.0245498227663228,0.0357809893473659,1.77520703313178e-07,2.03685084990215e-30
1.14916294157557,1.05838134643967,4.09888552748926,1.09223681167811,2.07911675049753,1.04331504426017,2.78996728701507,3.36133522268345,3.16582253790537,0.0683362793902853,9.03743842448111,0.1816743306931,0.0422394786445218,0.0298480475669981,1.64878956848898,0.540134970649426,0.00602298435905213,0.197951426277594,0.13227106161641,1.50831785121137,0.924994803244181,0.00153384623395668,0.212257949606331,0.546292349287497,1.08999098359122,0.015807398591508,0.00283971976312949,1.85639769338146,2.70151140243149,6.05648587164288,1.5629800006366,4.00207587223522,0.874845527781811,0.0779740087462107,0.0767518257139029,0.326922772432313,0.0196110175214446,0.45587005786592,5.4091693657753,0.678550585146125,1.75211769251597,0.338495980902813,0.121357797258415,0.0175583959279178,0.349138551746782,1.72743816031445,5.47411156637429,0.14145159418794,0.0433449072363026,5.90863883435367,4.14698074015396,5.89997667122009,0.541518200236287,4.87349230966817,2.79448853679598,0.0446508724203386,0.415157623762563,1.66607418157119,3.61989641913746,1.96638231389786e-08,1.65746494447825e-31
