"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23"
0.0650172747149185,4.11614833923656,0.0464154093947362,37.8471671913863,0.368422316486557,6.58228713073082,0.761343176588829,3.08294362213932e-06,8.20388879662203e-05,0.000243536374693114,3.31280418520863e-05,0.0427588127497002,49.8229139035308,0.343163752671218,0.00400090583375742,3.35474070327642e-10,8.33554248501625e-11,8.88960525302242e-12,2.45980346445044e-25,1.96387423047285e-27,1.30517523222115e-26,2.24417039555417e-31,5.7499605971553e-31
4.42104592064563,3.54016564166124,8.09930322787186,2.1223813427544,5.69154451424431,1.57945183570787,0.00393286556274377,0.0353390231203777,5.4823101799546e-05,0.0371575734576025,0.0257129014182154,21.7775177187458,0.184425365510324,4.79502281792553,47.6869444248533,1.94289390879204e-09,1.0525930532071e-11,1.46555164065369e-09,2.43251168605874e-23,2.54617243189416e-23,5.90719269493562e-27,1.59427645699707e-29,1.66000942676074e-28
0.0649908432248533,4.11642194437857,0.0464611692258011,37.8419674650047,0.368509313414594,6.59061540310613,0.761226303086693,3.76571568149073e-07,9.11942634145717e-05,2.2073857789174e-06,0.000742083339163845,0.504861951320903,49.3187947811376,0.377182756860865,0.00813220725718113,3.34389221204368e-10,7.91495532475409e-11,8.67362252243837e-12,2.76264894862655e-25,1.19973343469927e-28,1.86033186999175e-26,3.36131907237503e-31,5.41379484880471e-31
4.4219806144524,3.54105710384899,8.10036259122067,2.1217515114306,5.68074291648268,1.57614970209175,0.00389398212311836,0.036480655971526,0.000414470940425651,0.0296985205979885,0.0287046912668499,27.1107784644052,0.00212580900902826,3.56638828364455,43.7794706790357,1.9547778081929e-09,3.24665748545145e-11,1.49124337167488e-09,2.29240400054677e-23,2.20096475150711e-23,2.41623111419037e-26,8.47550356361376e-30,1.59991331802797e-28
4.35318738803607,4.12900006714959,7.91973946891528,0.762624308365393,5.29674286066759,2.21091945145935,4.78445538957515e-05,0.032663699386192,0.000123830044852846,0.011738174000499,0.0268168272549988,26.9215524907666,0.123527132416631,43.3451953614903,4.86612109444379,6.77087327586549e-10,3.78044639827811e-11,3.34042076385357e-10,4.71231048978589e-24,2.158904652951e-25,2.56379123208344e-26,1.11361305669848e-30,2.29250175166676e-29
4.35518856737293,4.13014717570696,7.91975636132341,0.76257246704085,5.28237449350778,2.20544292907734,5.17126220803387e-05,0.0331398282855754,0.000398904444327692,0.000172630446393346,0.0291524488486418,23.5141155037643,0.548196145443749,47.5640250949575,3.65526573611617,6.81633451760516e-10,1.34323619295976e-11,3.46989353830374e-10,4.10322305491826e-24,9.75006201379436e-27,5.30303575410493e-27,1.50695868693704e-33,2.52373567134388e-29
5.11928539813611,1.1569087065238,0.227847196638913,3.55401389910082,36.2886875042701,3.7173096744195,0.0762738407880019,2.56950209061332,0.460939664878504,46.8159281703096,0.000521634874503415,0.00884956345791731,1.74073028605395e-06,0.00390204815768102,2.88671005843235e-05,3.15088813168867e-13,4.56433679553214e-15,6.79442546904708e-14,5.58499258719997e-28,2.06967414136515e-27,1.02844231890045e-31,6.84370075518878e-34,8.1099040370624e-31
5.56181539495919,1.36156704058809,0.408966013543811,3.65454223914281,31.8534745195503,3.63305484765161,0.0687278987144499,0.962214053332808,0.362624676075471,52.1197899422772,0.000627909476983287,0.00789611069379756,4.33968642301183e-06,0.00467337677812054,2.16375283978132e-05,5.07946729956845e-13,7.004610306353e-15,6.11885423789674e-14,5.08354086539271e-28,3.1233122033485e-27,2.29636399780328e-30,8.17795726939276e-34,8.77156102487078e-31
8.47660557935695,0.0819494706226887,7.98927532032959,0.114406612823345,1.49111969908138,0.0691353861163729,0.0414867063554167,6.13851537009578,25.2951354836742,0.301866942603048,0.000318761064841571,0.000139851176509351,5.26670695695098e-07,4.30307901096036e-05,1.25923888628147e-06,1.5562162253729e-14,2.75174009955365e-15,1.68230253742572e-15,0.000108749479227293,49.9822788873322,0.0175929296231438,1.94221754426748e-05,1.13901034557205e-08
1.60734027530701,11.3172797617037,3.54468904095174,1.33630215296075,0.0955085326151077,0.183346326178595,7.00354623626126,0.00342987727962032,1.11204706375544e-05,0.000462780701228992,24.8814227695432,0.0266098270707974,1.37831436796719e-06,4.87067672043434e-05,1.21387320807865e-06,1.39793893955704e-17,6.76489702203746e-13,2.13585350559633e-15,49.9998357004534,0.000105898923434798,5.59882483366224e-05,2.41189512959252e-06,4.80614899560594e-10
8.40429940736027,0.0830208631044887,8.12803553838289,0.113031303403638,1.35908418633619,0.0748628057288453,0.0717303047362806,7.36950599987996,24.2767953501609,0.11928305858251,0.000178271326597658,9.6111877781563e-05,1.06920421975275e-06,7.3100622638715e-05,2.62929212530787e-06,1.18405124848522e-15,1.41273351152003e-15,1.10584757244426e-17,5.31986324827428e-05,0.0175913737549638,49.981707417327,0.000647983394968758,2.68912287963907e-08
1.62321165096256,11.3213893793628,3.52339827925321,1.33417026124793,0.0937204146080337,0.180708661402439,6.82884398731003,0.00314350440566473,0.000912382230350302,0.000197869911965554,25.061515735332,0.0287356618768844,8.45979755123275e-07,4.98421783949553e-05,1.52393734310933e-06,6.44250903148414e-16,6.18103000549063e-13,1.03431304666178e-15,4.79962513990809e-10,1.05084688136814e-08,2.94407066192837e-08,2.47710310772725e-06,49.9999974824678
3.46412869229622,3.22202117365025,3.80004959057431,2.6787086546559,1.5067070601434,35.3160496699187,0.0111007918510844,0.000577284344646053,5.41011077835153e-05,0.000406159103601859,3.22278025415355e-07,0.000194749424566516,1.22202311318792e-06,6.12875833236232e-07,2.72619983974145e-09,49.9934469497542,0.00239819955536878,0.00415476371680266,1.32669740912981e-15,1.37951366223861e-20,3.20305098672983e-17,6.41273382987266e-22,1.85797876069619e-23
