"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23"
8.78718992836994,1.78381883760695,2.71219303649401,9.53305135363891,0.327314299381255,0.139817381400844,1.95591872355789,0.153492035941784,0.133807461765477,0.0325483784107978,0.190792267753868,0.00304537116135983,0.00506854929336221,0.000808965032530794,7.37599236448003,0.161249956451629,2.40828105332835,0.328034553370539,13.8275734226358,0.14000205986036,4.27504421166145e-11,2.03301503667083e-11,50.0000000000012
5.0943993899496,2.68410727373657,0.000212272771907504,22.156795618771,1.02839987465992,0.772080794882847,0.00863945427240408,1.42205032229357,1.44294962208596,2.70020982299415,2.10362499019986,0.0243707770110897,0.0130748809792544,0.00460984723422718,10.5429602199454,0.132604516373209,1.9645704920551,44.8593113644889,2.94937594513839,0.0956525200809638,7.30124872817661e-11,2.77884867267519e-12,2.02176421841994e-27
8.78860189542622,1.78367540785796,2.7138690783734,9.53278455037309,0.325533863117679,0.138950679574436,1.94871441603018,0.152377325770643,0.13160806529431,0.0336986152807048,0.186550259926394,0.00307355685090903,0.00492198565888644,0.000896277202175531,7.96786961043471,0.360008136501534,10.3065376696013,1.21736955323741,53.6999023065965,0.70305674667401,1.32532674968779e-10,8.49938281467059e-11,3.18509523830783e-26
5.09398393444836,2.68351899872445,0.00019528490133558,22.157030955159,1.03132806021128,0.771111316276913,0.00842894299691616,1.42183820810521,1.44413373193106,2.70654739378038,2.1030520407456,0.0242758958005632,0.0128920159715727,0.0054027346929332,10.5145709170089,0.275992402126696,1.73083126082398,45.2926338412985,2.66470128057687,0.0575307843637338,5.30518862635542e-11,2.63181468563665e-12,7.71335243653642e-28
13.5573614345784,0.00146735850738096,1.63833012779677,0.226920897751484,0.0379484786191622,0.702593026977678,1.33889868799424,1.07940131866234,1.05425762616634,0.727603355572852,1.53997318944106,0.00265598064376388,0.0142564836194182,0.00309464547823654,29.4355786111404,0.121089020437816,38.3074929705157,3.66327107199595,5.95400163244078,0.593804081576962,8.11579573349763e-11,2.119623489928e-12,8.08705687367978e-27
13.558580102847,0.00145362402589996,1.63806980903605,0.227937312894251,0.0380823145978363,0.70058764033214,1.33487878658017,1.07812341604392,1.05252198172079,0.727766569936216,1.53291585436122,0.00257356215154928,0.0142164988514319,0.00304329419947957,26.6998961828858,0.00749110164394657,40.0364163920532,3.87718938210135,6.68460707436735,0.78364909931991,4.85218085357311e-11,1.94111476885558e-12,4.42628005026763e-26
4.7882023284326,0.0644487483506273,5.96737086446,0.00381716664464081,9.79846043193278,6.02175024596745,17.5097176233339,2.57700532744087,0.770759712029863,0.575671574541762,1.91961839973066,0.000246531043939363,0.00272030908545066,7.59103808836458e-05,0.00466864534797032,0.00192864461989155,1.17199756368994,0.0194721385127177,0.0811103600572839,48.7209574732989,9.08098236031698e-10,1.89784604201617e-10,1.42640603990619e-24
4.78905036963078,0.0643256571415949,5.96819881176698,0.00371644794732253,9.79620862439994,6.02100317925089,17.5066555627948,2.57684794401831,0.770675369653736,0.577545919239999,1.92294108420342,0.000205988645821643,0.00266621006472868,5.36040585437442e-05,0.00375477918545235,0.00192419519841943,1.17227995406096,0.0194670124968211,0.0776206262393616,48.7248586589037,9.08375336367688e-10,1.90051897324815e-10,1.42839567961313e-24
8.78718992837018,1.78381883760699,2.71219303649409,9.53305135363918,0.327314299381264,0.139817381400845,1.95591872355795,0.15349203594179,0.133807461765476,0.0325483784107967,0.19079226775387,0.0030453711613567,0.00506854929335813,0.000808965032530045,7.37599236447948,0.161249956451376,2.40828105332824,0.328034553370556,13.8275734226346,0.140002059861746,4.30854648811541e-11,2.24383811293975e-11,49.9999999999987
0.845139551950941,9.18582798492685,6.79433430982173,5.55888172792801,0.725465417789413,5.26683706948993,0.127183939572858,0.358609123990183,0.106196195512651,13.519237214708,0.237398004839247,12.3041769745942,44.7201329500156,0.250483554409722,9.32097180289472e-05,1.49786427506899e-06,2.0190023887665e-07,9.620877032813e-07,9.15446277743883e-08,1.73358483295719e-08,1.78302087106616e-15,7.22346205048909e-16,9.72571300107634e-29
0.369036643094092,11.35307407997,8.45169860527364,0.339937902772686,3.01141876380083,2.64065484378583,0.0170077156735408,0.140764352106996,2.83298093541571,2.59620722148127,0.787012368660662,10.6664127871557,2.88135925860321,53.904278436364,0.00812823827249416,1.86885267142602e-05,8.64518150296401e-07,8.18433488509976e-06,8.47653299595691e-08,2.54243395376679e-08,1.9108068822653e-14,8.4846743636109e-15,3.91084149332133e-28
0.654136764981685,10.8299418834661,5.30167990188895,5.46855120083464,0.429244035334885,3.5171409014979,0.431083961648103,0.0633679064928164,0.00332310482189435,19.2722212754858,6.04370822621469,0.187781408322666,47.6228055933034,0.174918614797572,9.41137398088151e-05,2.22748611898954e-07,3.50285611136768e-07,1.19084831597957e-08,4.9642085626289e-07,2.58054798485487e-08,2.42737168743357e-15,3.79513577432913e-17,1.269459419566e-28
0.340577167219217,11.3315062330466,7.95800816107704,0.550413099741625,3.00698604426815,3.1162304810543,0.0573996664637449,0.169684646583263,4.66783390496358,3.66201088995128,0.709473094338193,18.1132234589461,0.978250286988308,45.3299288779,0.00844354996196972,2.08258577859617e-05,1.34833922781988e-06,7.33135346526004e-06,2.24741259495673e-07,7.07204939789624e-07,1.37994139596639e-15,2.15134317057087e-15,4.39124064382442e-29
3.19630756952607,0.181930733717629,1.54755459910568,0.4871803878751,30.7934885585205,2.82489356076762,8.49870962446737,1.48807280661118,0.0843238313279785,0.210762017289956,0.634974514072008,0.0243167370223581,0.0348795674146058,0.000217041284947688,0.0244955932221996,49.3869669925645,0.246476308137453,0.197747083141548,0.116406053723226,0.0202964201726311,4.76685927983254e-12,3.06148467939239e-11,5.69952004022181e-27
3.1982348976104,0.182063725895363,1.54784239581627,0.48653521544711,30.7920680183209,2.8240141674743,8.49183763866292,1.48703048597645,0.0836078822269687,0.209522724040058,0.630283230556036,0.0243878562552413,0.0342049997900695,0.000108712599185054,0.0372287667382903,49.3894474373234,0.24683116396561,0.197448940874557,0.117113614157457,0.0201881262337838,4.69192872221392e-12,3.09024203168995e-11,5.81535028190212e-27
1.06331202435144,12.1389845012433,7.6809722915773,0.0997645990813186,1.15792960237689,0.830316460499081,0.00327810416507461,0.747218392172008,1.07891001244193,3.72967496274736,1.74657580375583,18.3983757944452,1.22041973572808,0.104265099656754,1.92212393305885e-06,8.92585009230364e-08,1.65029950054219e-08,3.26983214574171e-09,8.27629188030933e-08,3.07539250771565e-07,0.808396147158358,49.1916040471425,1.24231062250664e-14
2.13768065856342,10.5586711549394,7.05657787783696,0.717791858827941,0.268207471147989,2.12142867483483,0.815561118595699,0.0281079520031143,0.282490742281726,17.3166400473521,1.89424680445675,6.77990221566426,0.0162334867813091,0.0064259649172422,3.30208079976913e-05,8.93891519792717e-09,3.36959976789471e-07,4.92800293243024e-07,6.38483354087921e-11,3.13041407932573e-09,49.1916039032928,0.808396205802999,7.38633609705888e-16
1.06331203657743,12.1389844762137,7.68097230382983,0.0997646072280908,1.15792954720449,0.830316469113336,0.00327810226041053,0.747218411686871,1.07891004931315,3.72967515307526,1.7465759079428,18.3983757228293,1.22041978784467,0.104265174513534,1.92336237922969e-06,8.25044179404058e-08,1.60301413040571e-08,3.34399103356128e-09,8.89911798948772e-08,3.30772308536833e-07,0.80839633300945,49.1916034723532,1.24231000533184e-14
