"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24"
5.32702714363778,2.14261957388372,0.0794848958100474,21.7525075475712,0.0263715844783066,0.00160606794522083,0.162841546291789,0.22856604466365,0.991457157871468,1.43012326963498,0.000496546761432931,0.106002939868333,0.0123672714486054,0.000109575180796355,1.07135621425511,0.000101246298069345,16.6669200058982,4.13551823496547e-05,1.08784340293472e-08,5.53878557627761e-10,1.65393628308695e-10,1.56682573859378e-09,1.33954889277056e-10,50.0000000000204
7.85186556055598,0.666616686680195,1.63103699353357,6.97641549818034,0.116515048284393,0.00368596498099402,0.0183270562764556,3.23728490942729,3.44649968485303,0.969982483062721,2.57142619082985,0.0554583365558668,2.02727021009181,0.0021406055783384,20.4243701539322,0.00018248638690896,0.000126920968661612,50.0007950427357,1.20689379630759e-07,3.38910559290348e-08,3.34562975938915e-10,1.16928260252679e-08,4.77930168324743e-10,3.65372131310561e-22
5.32702461626104,2.14269154865019,0.0794951775085506,21.7522356392931,0.026389517064777,0.00161230287392668,0.162810716520952,0.228550817036201,0.99163632902435,1.43036669104887,0.000499483299094514,0.105901265700765,0.0124323017276206,0.000111466578956688,1.07198141568323,0.000193489774350104,66.6659005294234,0.000166639473971735,4.33973563996444e-08,2.22440192399722e-09,6.61485623360363e-10,6.24727114180988e-09,5.26230373632469e-10,8.1982874939111e-24
7.85187673309405,0.666597742929768,1.63100364692819,6.97645215522577,0.116494197222116,0.00368876824739732,0.0183273768797242,3.23729796294394,3.44658965190379,0.970007641921233,2.57167364041755,0.055457578843986,2.02706027091532,0.00215188204998261,20.4260645808623,0.000178315887716873,0.000122446571244335,49.9989552404323,1.2022562849897e-07,3.39421033824639e-08,3.39058117670861e-10,1.17604262738595e-08,4.56506393399118e-10,3.64825879665619e-22
9.35342306845811,0.0680886059669492,1.36045124797794,0.814997568998852,0.124776897092303,0.00839178798584824,0.0783957543241612,2.30110966794069,4.09353768007062,1.38786628833066,1.39863704069767,0.0316190631783646,1.06809904510246,0.00905787193539715,27.8993746958465,0.00216960919362699,9.33308011269146e-09,1.74345395669103e-09,4.79648686736553e-05,0.0136946655684082,0.118017342666339,0.0820702153560147,49.7861739073639,2.60805733960063e-16
9.35342307493222,0.0680886070245557,1.36045124183607,0.814997580312884,0.124776894753677,0.0083917874746133,0.0783957503247792,2.3011095536209,4.09353771324926,1.38786626832673,1.39863717928509,0.031619047896173,1.06809912342812,0.00905786231183768,27.8993828045394,0.00216958310455709,1.72505183255952e-08,7.85299666865175e-09,4.79747019445728e-05,0.0136946154191273,0.11801742461315,0.0820704396114301,49.78616544813,2.60805092979919e-16
8.54564008079649,0.154435823781457,1.08729541737169,0.0460980994643387,0.199325100876445,0.0350797492782071,0.148206684631839,5.06158281574136,31.9129575243703,2.50719680729465,0.0237079291643286,0.0662177626542764,0.200466355441633,0.00716952720744107,0.00378584029807513,0.000834718384878127,5.41411871002547e-08,1.26530247072292e-07,49.9994810940748,1.04990627494096e-05,3.67978399523043e-05,0.000416135184526666,5.5056409209875e-05,6.13269265003955e-20
8.54564004392646,0.154435826908502,1.08729554884401,0.046098113634059,0.199325099016417,0.0350797583848535,0.148206669834273,5.06158310911443,31.9129556248007,2.50719775867074,0.023708039965413,0.0662179741126619,0.20046666397829,0.00716966793477683,0.00378571365248423,0.000834145053502193,1.6856824729898e-08,1.13661192133428e-07,49.9994816218266,1.04991706833129e-05,3.67986171056476e-05,0.000416135778704962,5.50562572742416e-05,6.13261704213795e-20
5.32702714363784,2.14261957388373,0.0794848958100488,21.7525075475715,0.0263715844783066,0.00160606794522089,0.162841546291791,0.228566044663652,0.991457157871475,1.430123269635,0.000496546761432953,0.106002939868333,0.0123672714486052,0.000109575180796317,1.07135621425508,0.000101246298068735,16.6669200059385,4.13551828484338e-05,1.08785504567126e-08,5.54785133813531e-10,1.65469856709039e-10,1.56620951606658e-09,1.33203441637443e-10,49.9999999999796
1.25088836154322,8.4424850889904,14.0421263200529,0.641404707639224,1.60977806375111,0.0283163913835324,0.0611941437437607,0.0214759047001914,0.452493008586527,0.944479810000086,4.07824560495252,15.7478627570919,2.89477210919843,49.6901692642587,0.0108938059526502,0.0834146508294398,5.7371484097435e-09,1.58775711470821e-09,4.62334385424433e-13,9.306976995545e-16,2.35501842773411e-14,2.19942309550941e-14,2.16661803371645e-15,1.99882940204783e-30
