"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24"
4.46021442880498,4.49649387215126,3.28592719042643,10.1359776304819,6.61375510275129,0.0872265674012473,0.439098550004226,0.0077727393944235,0.87984428156216,0.411352925006558,0.123182442080592,0.023051546554561,0.0657739779455531,2.28831956892601,0.000274867769029394,8.43808834801803e-05,0.40492319111364,16.1142298233859,0.150218287444783,0.0122756283849139,2.9975031499769e-06,2.43440265841186e-11,2.4425203171336e-12,49.9999999999971
8.499250789827,1.12666384017442,0.427918971167426,8.13570498437627,3.52385322903791,1.85752261507184e-06,0.0383333781591026,0.444774427012934,3.08881547993703,0.103069846590073,0.400681066165806,4.31108640859469,0.629029212978873,19.3301029330084,0.0029363265178299,0.000341519629756042,0.522993149513897,0.620745875972648,48.7832750406914,0.00443233093617932,0.00598933217031723,5.6139231507008e-16,1.54438383062745e-11,2.6025045116186e-25
4.45995959643413,4.49715118792581,3.28672013701749,10.136873734153,6.61129796981675,0.0874050783040645,0.438696475485624,0.00770685887012312,0.878371444012242,0.410083975546805,0.122420013556397,0.0235442289637464,0.0651144075780657,2.33715139887948,0.000941345750565814,0.000112331327830923,1.64617611497897,64.3352771461197,0.604359896844873,0.0506209380853038,1.57202438398635e-05,9.5691219954848e-11,9.51282854829794e-12,1.86277870151078e-25
8.50165561282301,1.1265643246657,0.427968191482859,8.13821940064491,3.51581074270516,1.71687280256692e-06,0.0378500424842208,0.442432329059844,3.07728283220945,0.102576164679306,0.398226721330016,4.31800275622059,0.634998607177883,19.208941094185,0.00567016009084437,0.00130919343295272,0.557992667568247,0.644820903831216,48.84868627908,0.00511761889389901,0.00587264054723927,4.60793596350723e-14,1.48822056360517e-11,2.73694194490068e-25
11.316050541433,0.00360606193199827,1.84179716321446,0.924601139848517,0.290858648204476,0.0162683164849977,0.228514806796882,0.389611558641206,3.60618615504387,0.302641714305534,0.412955038368274,2.95794754323597,0.479033710111092,27.0747013828119,0.00561493776142754,1.7539298793209e-07,48.2885854468759,1.07895630536459,0.719556384388432,0.0337123263777032,0.0288006433226933,9.95991017921525e-12,7.41219636362944e-11,5.91098714811552e-27
11.3171814375158,0.00374551514931355,1.84807524543789,0.920480029774185,0.294429389019821,0.0162515089299974,0.22583110952445,0.387051286974724,3.58751922866123,0.304131989239072,0.412763768911677,2.93286580721229,0.469665743425587,27.4233221468723,0.00602105098035651,0.000997520417166518,48.0206939829561,1.0398959204732,0.728583849659064,0.0312294777764178,0.0292639910057,1.12791656929497e-11,7.23274832334435e-11,3.90000813738415e-27
3.20803113048536,1.23090303504389,6.2022582843241,2.98845391827561,19.355913731623,0.046830175126128,3.79706962757268,1.49006978939702,10.5624469013578,0.103074143796119,0.282497547785668,0.52193973038259,0.209149029279197,0.0025706240440586,4.8986176216917e-08,0.000140576369332202,0.044392322280145,0.024457870462008,0.00426140520403098,49.925522791692,1.73132769928104e-05,1.15548618603578e-09,2.0805699895773e-09,4.6487266921813e-25
3.20875320285919,1.23060409412209,6.20221821800709,2.9859299855638,19.354867174901,0.0468187632925562,3.79818603866856,1.49058740622585,10.5647030503502,0.103029916732291,0.282531662881056,0.520053986225273,0.208677998503327,0.00176887384671232,8.24271923088445e-05,2.36020905688287e-05,0.0478722307905997,0.0245788644754102,0.0042240037204151,49.924473726575,1.47697396847278e-05,1.1554959215615e-09,2.08154464988136e-09,4.65819360082294e-25
4.460214428805,4.49649387215129,3.28592719042646,10.135977630482,6.61375510275134,0.0872265674012472,0.439098550004225,0.00777273939442373,0.879844281562165,0.411352925006562,0.123182442080592,0.0230515465545604,0.0657739779455537,2.28831956892609,0.000274867769029813,8.43808834789794e-05,0.40492319111328,16.1142298233813,0.150218287443961,0.0122756283845915,2.99750315329169e-06,2.43552647989748e-11,2.46853950581608e-12,50.0000000000028
3.18998835265202,6.54283679601123,7.65098711015519,6.82563074417297,0.0818504963401151,1.62685404443034,1.32167541382322,0.0296707135904709,0.211109973231939,0.147482919776862,0.551223728149646,6.28691917021417,15.9634202399553,0.0194307413477674,49.4149243178171,0.135796944899208,1.84839027999127e-06,4.3680265493475e-05,0.000133867721358932,1.8618393929432e-05,2.78661341559029e-07,1.68921691084066e-14,8.45194863982389e-14,1.69027436009823e-29
0.222749795096925,13.2003738395546,8.11032500516034,0.867597052393668,0.660093760754418,1.29295461514931,1.22766104079034,0.512785337986304,0.172006880051335,19.777574375251,3.86213966023533,0.13243791704859,0.127768414305461,0.00305930307205055,0.1173499757673,49.7126935468232,0.000222144637929851,5.38769493186779e-06,0.000133065293380625,6.887276805485e-05,1.01651617010402e-08,2.88137296419289e-13,6.52317663979217e-14,1.23276849810282e-27
3.17382664841991,6.61709648711609,7.60386036116147,6.83080383702912,0.0809087919361857,1.64611396549985,1.28819814588401,0.0305689034208958,0.204731018384465,0.136731458647154,0.590531459263258,6.04894871734774,15.3183106871058,0.00421166736376583,50.3033666407299,0.121619993068966,5.67892557763628e-06,4.40987087294065e-05,0.00010175730263395,1.95166780545795e-05,1.66006280697142e-07,1.42353888283904e-14,1.13784209500418e-13,1.45648452044285e-29
0.216537349811836,13.2502814214973,8.07866877788664,0.884919636575467,0.667458405618554,1.27572255777542,1.19990363749142,0.514282671977937,0.166911910695847,19.4686703405587,3.8045315793905,0.16914343534463,0.137281520225973,0.00036113856475821,0.13949674784501,50.0254476445443,0.000190027440052375,4.12558522028296e-06,0.000117738301280223,6.93309697071688e-05,1.89911327027875e-09,2.90645684285801e-13,5.64040152939508e-14,1.17499059977121e-27
4.95625315308016,0.0121153099749917,0.0373802340272066,9.15557190830943,14.7488886875087,0.0162082732269874,2.73684572466011,3.99471343178287,13.6899360835884,0.00182951270026699,0.539096934569412,0.102432390351541,0.0033589218742683,0.00393790575485121,3.67268852621359e-05,1.48728857539017e-06,0.0302287870813279,0.00133540111217229,0.00282313974378178,7.2499728185257e-05,49.9669334218494,2.68896267880509e-09,6.22130403472705e-08,3.86800731876245e-25
4.95595550404995,0.0121113416268786,0.0373730472425781,9.15499268444446,14.7495702087997,0.0162074686665385,2.73713605111971,3.99518916762866,13.6920807839618,0.00181795504152687,0.539351213587279,0.10251809638522,0.00340603234330789,0.00362619674999524,4.70716664764418e-05,3.50935628647428e-06,0.0307719342251559,0.001372560085042,0.00329341448709595,9.01729307286585e-05,49.9630855206898,2.68920129521367e-09,6.22224756705693e-08,3.86541843558295e-25
0.0826453500257539,0.408003457391645,1.98604973941123,0.0153565872726746,0.786449181988115,3.85666438662107,3.51321118506907,80.4681832539778,8.70126007170659,0.13576224676312,0.0408283486556901,0.00365136125730428,0.0018453413978097,8.24197625859428e-05,6.94701168770554e-06,1.03119776042872e-07,7.20184815067024e-10,2.65855116480396e-13,1.78324517278163e-08,1.46131165401262e-11,5.88043188443109e-13,5.84128552824297e-19,3.74477118743364e-21,3.79242689439689e-31
0.725214628250984,13.4872496307071,7.50711131307965,0.184856327769277,0.0454020534159229,0.536084332427228,0.866279248054764,0.74518530405129,0.0484432980246675,18.2241623672315,7.152931195456,0.173711566686987,0.303088015275445,0.00013316513849738,3.0195567279988e-05,0.000116508189732932,7.51031912309442e-07,5.37024185513058e-09,3.37607637495359e-08,5.79861973584441e-10,2.73313224539011e-09,49.9568724802708,0.0431275769269474,1.99992295370848e-19
4.75345974823233,6.92981853900774,6.51334232784197,2.89087866695164,0.0117328018748391,1.29487736160111,0.310788339722455,0.135174575262651,0.107732448850495,0.0262873618582548,0.104452428162604,7.09867922385067,19.8183855429624,0.00314311683315902,0.00123808985466972,7.47957384945898e-06,4.7658238574626e-07,7.5773406410309e-08,1.04494568161796e-06,3.28245567176814e-09,2.4956502296213e-08,0.0431275704626571,49.9568727515561,1.73557730362895e-17
0.725214632352543,13.4872495989021,7.50711132074233,0.184856333598349,0.0454020530671389,0.536084358811698,0.866279266175016,0.745185306752409,0.048443296898873,18.2241622871992,7.15293138744855,0.173711572831642,0.303088028195068,0.000133157510754917,3.01984376842086e-05,0.000116485643397427,7.34338464269579e-07,7.55892151027684e-09,3.39045217223308e-08,1.75533154564216e-09,1.33319682484255e-09,49.9568723701402,0.0431275664025571,1.99992481557367e-19
4.75345974202667,6.92981854301587,6.51334232453346,2.89087865563365,0.0117328065535702,1.29487737996536,0.310788338901625,0.135174582131061,0.107732441009101,0.0262873555675681,0.104452418118417,7.09867916772762,19.8183862365115,0.00314314398245619,0.00123812837209185,7.48299822573637e-06,4.69278321940296e-07,7.72557309903449e-08,1.0178490995682e-06,2.27592974435749e-08,1.18213221891657e-07,0.0431275712708509,49.9568719763253,1.73557685556098e-17
9.53227331620764,0.296100829703267,0.00865949275966354,4.38101618365641,0.00690256373055636,0.291087467867298,1.84928366532709,0.759615880286665,3.05979474544178,1.84107212670539,0.036292554432905,52.6296086931303,25.3069953905537,0.000207726212018381,2.10875519330985e-07,0.0010568701636592,2.15392131886163e-05,1.04357261571058e-06,9.17675867219895e-06,4.86062364286922e-07,3.73392198142417e-08,6.44499649311654e-17,8.46717991188172e-16,8.13705401503606e-31
0.38460391075432,0.216883931686841,0.43771477963507,0.143593069849689,0.598168118070816,5.439583979412,61.9416795114226,0.702246394045807,21.6396537854621,2.69644326050254,5.7192802671629,0.0794375153536725,0.000479493773218135,0.000142076909381687,6.39388645900947e-05,2.5799115147599e-05,8.53514888631375e-09,9.13480527972416e-08,6.57418834380215e-08,2.18013563704317e-09,1.74125127360202e-10,1.45233103386254e-17,6.3087595100021e-21,7.70371977754893e-32
