"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23"
1.03828344355433,4.41038032157241,0.317088609995357,34.4727127965185,0.545104239385228,0.168639749416948,0.205626682493946,0.953251967333677,5.80766794936862,1.66275457991744,0.212355364477929,0.0203593798909647,0.00110138436521864,2.69474259199438e-05,4.31350178267583e-08,3.81600104514057e-05,0.0513401523792991,43.9196483614904,6.19089459373943,0.0203794845229502,0.00234578900481348,3.85106922293876e-13,8.41002445485296e-13
10.513670249134,0.252568994658223,4.08705466348149,1.67566797685234,0.738253985268872,3.52928701853354,0.0525585888080588,0.223281038071451,0.574114397820156,0.0155568493737144,0.0587023301009293,2.76574003838471,0.917033629032341,0.0231267273985119,0.0023524026230161,0.000188453394244019,24.648195441232,0.12714021189117,0.878073827631617,48.3549289966472,0.562504178791377,6.74866361759793e-11,8.0349372732252e-10
1.03794240709998,4.41110701497366,0.31722175757396,34.4688041773793,0.544602239904811,0.168157508624487,0.205964223634074,0.954842748634418,5.81343285737302,1.66121047768795,0.212086916839349,0.0209107046390345,0.00126875946434715,0.00010583500608649,4.06434788011222e-08,0.00012832467010945,0.382751038470261,44.2469782568989,5.5253129069358,0.0238183333583018,0.00335347018588958,9.32331030925671e-13,1.8473727907326e-12
10.5115799314755,0.252499454167177,4.08700516712986,1.67677982304672,0.739302313739541,3.5371352833282,0.0527540239477482,0.224108587737511,0.575880582382925,0.0155419648713967,0.0587658695071443,2.76778755563647,0.925311315667123,0.026183018307035,0.00188358652678156,0.000726510021781083,23.1954559795444,0.00594146950422447,0.399795882806772,50.2076121534691,0.73794952662304,1.86910213777153e-11,5.40925875432438e-10
10.7428410491239,0.453782884101835,3.77683285133886,0.608615555551546,0.830305742186385,3.34359878836921,0.0720558468253461,0.309765935651564,0.924373900568739,0.0518834787085686,0.0854628177756345,2.68170639136048,0.913031941414094,0.0468163381299583,0.000121511520013509,0.00116184484818801,36.9517135544408,5.10810100862177,32.774843997977,0.00416053023285491,0.318824031056335,1.83821832900728e-11,1.78537610998667e-10
10.748406810833,0.454150288203092,3.77542117425962,0.605005878422238,0.827375454294362,3.32534650036997,0.0717237390460295,0.308376591548226,0.921578866520135,0.0523248302220671,0.0850142974873366,2.67170404492215,0.897233527196085,0.01200541731506,0.00065133212523148,3.09310492204611e-07,14.657054698222,6.47576829901947,53.6134228426785,0.0405018666772266,0.456933230917056,6.72686717854056e-11,3.43435160278045e-10
6.34700600744379,0.221225605584846,0.902280809260785,1.82405607697084,15.0857054637726,19.1881859679274,0.00112562289166996,0.204117355550189,6.36173777295846,0.165413178719338,0.0528215706468681,1.80228673758173,0.465931146575796,45.1142278893985,1.49848156527282,0.711760258053121,0.0533753618366011,2.75686583606093e-05,0.000194415182659543,3.94823001794065e-05,1.43413337328719e-07,2.65886151594599e-14,1.93268287028955e-13
7.06496431279698,0.19421020692662,0.687159808444535,1.90232672042225,13.7694874799543,17.0885168055234,8.93613855943718e-05,0.223679733516869,5.95060526979715,0.132256345046109,0.0158066585649899,0.304493075436324,0.370805991610126,49.619329221055,1.80785845563861,0.811191980212251,0.0569981375358536,2.10126546909795e-05,0.000133074526441761,6.6246591764166e-05,1.02359777703363e-07,2.7406554788892e-14,2.29998486166961e-13
2.92935723209228,3.89610683805989,15.909108575476,0.169363209842986,0.680798761668141,3.62090508979156,4.6389766403117e-05,0.0114980166418327,0.793232240454848,0.00572572833741538,0.380583055001206,6.14057306025896,14.595239519777,1.13354405849976,49.0858350300517,0.647205908128703,1.82973214197946e-05,9.52456950317413e-05,0.00075823443003546,5.07619853040293e-06,4.32506286025647e-07,8.43397640990198e-15,5.39483557005199e-15
0.00144535592515864,14.9123735518766,3.40200887783079,1.86806719318942,2.03773736344145,2.22620972687667,1.60505858297406,2.84957036370888,0.117036539931442,13.6205926649481,5.76965094997537,3.85047675007055e-05,0.00201819044168205,1.01894916177901,0.40870311895789,50.1603430857866,1.20770194162077e-05,0.000144954539373337,1.11953751166294e-05,2.85123992406626e-05,2.82561820845787e-08,7.80332107218942e-16,5.86007224312819e-17
