"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63"
5.59234876643787,0.420031212195531,0.0293676046059372,0.190467796762508,0.412774749849065,0.00177348160482596,0.309142624143673,0.0169043835796165,0.0499084979252196,0.00209097415530874,0.00296259865438694,0.13617438605126,0.197910850424399,0.204198482170309,0.0532632707701845,0.00716353223311229,0.0603932019097637,0.000851223526100058,0.0022216234161355,0.0954983460299577,0.0524612445709688,0.191481799871331,0.0815031674512068,0.147259738802124,0.641442262108481,0.28122058975843,6.08490325857,0.015409085097543,1.14892998474479,0.00395407972245269,1.74045753022491,1.59166353980458,0.344568741829758,0.19393355225478,1.29237473281004,0.0626290915720175,0.106453454285231,2.26156114246226,0.143931699690012,0.0408554972229789,0.00287038357709921,0.061196127519365,0.740394112210933,0.196060908487352,0.0103810895730988,0.0895131279272628,1.37716009014636e-05,3.59545667012649,18.3363549840912,14.2839990089858,38.426210687577,0.0420394135039042,0.000330409790218097,0.00243522415404018,0.000110283877874587,0.000186792117060794,5.20558139104379e-06,1.07331915400204e-13,2.4635612766368e-16,0,0,0,0
0.778802027007014,0.052139520302771,0.981487848591383,2.17863863260102,1.94524963770308,11.6628257956273,1.20639212239963,0.0522878037084676,0.400732799001257,0.0141974955984116,1.5748992420864,0.250262797484607,1.1165675859049,2.94189195478559,0.0641079544660248,0.00437637813341357,0.413083428733689,0.0269665792799812,4.61799158987609,0.231366823057005,0.862224006294981,2.95854940902121,0.885977166687332,0.0517834530838748,0.00913381606606476,0.51483746452036,0.0965594401796015,13.1264779746164,0.230813072149017,0.0386022179084813,0.457819952984991,0.000109336528828531,35.6502607899575,3.63682640391571,1.21661273210567,2.72244396283187,4.05506194468749,1.20111576057419,0.0302519378430531,1.32472731395249,0.180222242152289,0.0415589617240461,0.0443755209811793,0.0047375983839444,0.0102632309745683,0.000583566099831275,0.00117192662306894,0.0144962396325767,0.0480756745328258,0.0329413598910626,0.0370184922808816,9.51424580736513e-05,6.77187290437449e-07,2.27794212921306e-06,7.46718926412681e-07,1.26424070033364e-07,4.3736174553889e-08,1.62970759945638e-16,3.21278460939143e-16,1.20370621524202e-33,7.89751647820292e-30,3.01773504837113e-30,1.76974083449913e-30
1.88574469876548,0.391607432686595,5.46171655663501,0.521825298657609,1.27611919210002,2.01815070160456,0.435359124365759,2.52909124852485,0.515693394086872,0.1055270199341,0.633078394624967,0.159205211215118,0.100061399564798,0.0968972751072848,0.074275152197725,0.587005976153464,0.0666141683424379,0.064093692316978,0.000145584214251183,0.0102649816932047,0.110411129109173,1.33922659292138,0.631553269105094,0.12233860103748,6.12952666732743,5.02728860975472,0.437412142135696,12.1473755867991,0.867402561575324,16.5778733070789,0.0236707647309479,3.56978792122885,17.8508079035918,0.00324902974265481,9.5430639552411,0.0751259464763878,0.000967855277585903,0.261725125711533,6.4151086120624,0.780384605139808,0.217261330091057,0.727891472484506,0.129942778983348,0.0359140261167622,0.000228139564569252,0.00828473317539756,0.00502765533745375,0.00463845454709905,0.0168418764489928,0.00710897878436477,8.30322066157634e-05,3.86696138586775e-08,1.24092308697182e-08,3.86652854841693e-07,3.89988009960792e-07,5.44439763973316e-09,2.57209981474439e-10,2.32178677296251e-15,7.82791555482448e-18,3.98218600265333e-29,1.35738047439226e-29,6.16472952695548e-31,1.37350884290417e-29
0.0337731989922958,0.0911074376236356,2.31079464469868,2.79221347046983,0.638822052607306,4.98760601935504,0.546424309437145,0.107993901164354,12.6479710818993,0.00653346724930018,1.60034680098679,2.12820546657821,1.7070459521442,6.74074781807951,0.447209531802294,1.36668713619748,1.9591500007564,1.61229384292361,0.345681202695344,0.613027506404429,1.24177906385085,0.379978477094939,0.727359381638055,0.00413302868466347,0.698173672171426,0.257699965559073,0.328048083696104,0.451507371040372,4.53568672723896,21.0089669198147,1.54405728042074,0.0192064191434304,2.27337488001254,2.54295705860591,9.38331362181199,0.485221146786942,2.86876391577823,3.30039861097768,4.91786563182437,0.133704154890663,0.00788164673157938,0.0161052401196544,0.0970890839447062,0.0322615409433584,0.0103440306805982,0.00761604432435979,0.0283582989662694,0.000207046343214679,0.0113636803692214,0.00291838328373387,2.26640593854556e-05,8.77769054721078e-07,2.82980133471547e-08,1.03888335268993e-06,1.39071489691766e-07,1.21482307413339e-09,1.89027916218502e-09,9.51572517960847e-16,1.69013133714398e-16,2.79435047673986e-31,1.79150229226309e-29,3.26092704907045e-29,6.4313887886309e-30
3.31276878172886,4.69791915470029,0.0205505073554678,0.668151236447956,0.421875031666779,0.00837237239573844,0.0374879039830753,0.00694821875859435,0.119420764425464,0.333139473021301,0.0319682514478579,0.138074276791426,0.128096333261578,5.8067624922439e-05,0.219357927343826,0.0119739027205598,0.203750258896619,0.167377404000626,0.00502029744904635,0.00128824954315805,0.0566266316855163,0.265954026783033,0.277977726209907,0.508635973359303,0.101365189472205,0.000847363779475854,3.86602713008305,0.0143316960158726,0.173234306662086,0.00583860802017956,3.50702072897985,1.51297356919765,0.0835228293616103,2.58147034182973,0.0651178473804498,0.83850077340918,0.645260127444705,7.9233340783563,0.443304936274136,0.227648447132602,1.189000462476,0.0329170412445949,9.44260059280783,0.00462377437364769,0.422303212174939,0.0389004017953745,0.0665776548455841,11.8319780930908,35.4274731194757,7.4966280752854,0.0176101355925445,0.396313110844645,0.000159327201279622,3.69016716908934e-05,0.000254255695208081,7.94599934822904e-07,3.23018248459908e-05,1.92576837824177e-15,1.60074776798213e-14,3.03523256384943e-28,9.15177911286452e-29,3.04068942381457e-28,2.62946284197496e-28
2.58747154356401,4.08992866598735,0.0117903170768404,1.70651368267254,0.702902346316965,0.523196341670488,0.632506908833111,0.525435356063428,0.00695659256500955,1.19334291943649,2.97201653583347,0.000336850073051553,0.311399942077147,0.182338628509348,0.00140435237632793,0.0217670064437056,0.102434532226221,0.138571166189472,0.0189463979226375,0.325228552658674,0.0203822446095589,0.101122554911976,0.176188984302769,0.000492383236772132,0.230852985672765,0.181199955907741,6.45392185154752e-05,0.048497375526719,0.812560560789103,0.00337703085676621,2.50191360734647,3.43783064492363,3.48811474880776,1.591564110585,7.04468119934987,3.57658366636513,3.09864115254068,0.204584685155077,0.0306280886037607,1.56767758882209,0.677452268121635,5.70723798094906,17.4344422520748,2.74633775799529,20.1542742302022,7.48081482857598,0.156895445386765,1.15121187926866,0.28054685528507,0.0115422554334562,0.000836370918397435,0.00128595876196356,5.39126109764523e-06,1.56890074946171e-05,5.03128351656679e-05,3.92540794440338e-09,4.0710638120194e-06,3.20928888085056e-15,6.99691491695942e-15,0.00308015642778553,0.0015254418490407,0.0209879537090091,6.15091953094839e-06
2.20235122410677,4.21546485493773,0.030114664503708,1.85616604155373,1.43275908010485,0.272524155883428,0.192082487329984,1.80128208414028,0.661177169316636,0.0481194504998869,1.51960401319961,0.707350666286358,1.06719969025051,0.0141610758202367,0.547128298091272,0.340683480733939,1.10766902383674,2.38996790433536,0.0375152303257168,0.770210446333436,0.167383867604972,0.334770218711663,0.476950390675886,2.04299618011794,0.00850395185482539,0.0339994274786829,2.86842872943754,0.00458269144985867,0.0521508463358527,0.0235046479482432,2.12023264611267,0.573842116515603,0.299696697171919,0.0698183267570552,0.0426730639520655,0.0181051516763816,0.0651826758750793,0.00222233296015416,0.128023919212519,1.09937668675486,0.211049944260419,0.307517120903877,0.0126782130737864,0.0941168453722038,0.0053538634937082,0.0102753400549736,0.246624235981306,12.9410580665372,3.24731548239591,0.255855201090028,0.00420271379938171,0.0252901341932009,0.000102357857618649,0.000123454269911704,2.37898294845617e-05,0.000253347982119582,5.54637222773039e-05,1.05242213666653e-14,2.06754936909643e-16,6.13537328603493,3.03853242178385,41.8059710711907,0.0122520359791646
0.0339238772290768,0.289256211462603,0.137316054605096,2.3299584025319,0.0417221767878614,1.02794047195699,2.03183868543965,4.83541766432169,0.0545587067286958,0.818769687950533,2.26647108753585,6.41796441108535,19.0017394878542,0.286002959821545,1.64519014276381,8.09756183529085,5.85161326399607,8.43606692148566,7.0431646229885,1.18480259165398,2.6328317886753,2.52433946413148,6.87875781369938,0.027104274134922,2.56341485937548,0.0457228654049081,0.0364180130242451,0.549022991652235,0.0306544490563712,3.10401952164664,4.96974810637611,1.36028269613116,0.0192767250881774,0.547472151037143,0.130191426145401,0.677644878641436,3.41287979506751e-05,0.663674218214009,0.0110063630488217,0.00207894313967271,0.0280715112648701,0.170489984003257,0.0117283660308767,0.921591814670739,0.252721596205284,0.00461682645210282,0.00246151696871825,0.00058818949814711,0.0021926766781975,0.000510139430192448,3.3826925573557e-05,1.71426905414987e-05,1.32130067301854e-06,6.43031953037713e-09,5.4657839584596e-08,6.93495104613238e-08,1.65323578361265e-08,1.05514169814081e-15,6.09824651902901e-19,1.92592994438724e-32,2.8900986227961e-30,1.56000325495366e-30,3.89370748766375e-32
0.494950677927393,0.909134895239923,0.204250217991653,0.0510465615350125,0.0426479158024226,0.819793579939506,7.3618281694597,0.0185563418599522,3.09884498605587,13.6763536369654,14.3269770846359,1.74577431396629,0.719709181226678,1.25030935990531,2.71526586763074e-05,0.444109233929825,0.995805243766107,0.02367725910983,0.193787206705889,0.0930278305689132,0.00310967319993675,0.439905691425677,0.00447069177443608,0.00321830014710971,0.00986446690584344,1.78392400739079,2.03273917426539,0.0390831868996819,0.653839507320912,0.0761771278673674,1.36157435761028,21.5104148414349,0.68415337759638,3.82485280834918,0.134398017011957,1.00160093779473,2.01128943537474,0.00145423385228766,2.10415404172439,0.658885929196432,0.50932717889786,0.292240119618027,2.92614174351104,5.84005503219456,5.54290043229723,0.0386693653217673,0.0125572907828499,0.00251648552322428,0.0226493048239872,0.0025873451920161,0.000598070807267466,2.75668726028311e-05,1.25016099371494e-07,3.26831383256164e-06,5.43200556247893e-06,9.79810278365562e-08,4.84448319540727e-07,3.76310177054485e-16,3.36729067973752e-16,6.90694149469718e-30,9.73648335051633e-30,1.57808894083767e-29,8.55349199059807e-32
0.151782640745227,0.29595817468151,0.976261852675487,1.57543980168243,1.60719356911264e-06,0.000243451664633906,6.51847094277078,15.3828243754547,1.06819507865626,2.09629874504495,3.82805652439282,0.928831010404587,1.59412430741225,5.68899287775415,2.12017202603856,5.84591078248445,0.000628634087800696,0.409868188818101,0.000669279070807033,0.0119951083144597,0.683157175561397,3.24837346252459,0.0142722692162358,0.0487311902238909,0.246415142258922,1.31758296743466,0.0129945098932356,2.43294734209509e-05,0.772932101027936,0.511703312308198,5.54949666726991,4.82904629799113,0.106926405713681,1.44773521077209,0.23351403603936,12.9578934967984,0.00402478058403564,1.80185127458856,0.469019210112424,0.344632358608683,0.0569685030774265,4.051457770191,0.00033360836602021,9.01236321552313,3.60478413895166,0.15487625672662,0.0033976425978332,0.00365284014318339,0.0110837013723254,0.00561682045412266,0.000410513369464968,1.59021470213408e-07,2.50805567156876e-06,1.31842131354354e-07,4.98997025436427e-07,1.75805106930513e-08,6.59822396480359e-08,2.24447852733321e-17,1.31931035094879e-16,7.51233048932546e-30,1.48642859333796e-29,1.39103299498906e-29,2.78870760652867e-30
