"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102","PC103","PC104","PC105","PC106","PC107","PC108","PC109","PC110","PC111","PC112","PC113","PC114","PC115","PC116","PC117","PC118"
1.31461291384194,3.58486958736504,0.22879105815543,0.302379448336003,0.00958240096241304,0.0171415609476511,0.186597919947342,0.000556777946870928,0.485592205383019,0.00198895908374211,0.117382147099021,0.00739734899737152,0.00439481768953278,0.0909047202140918,0.123126396707266,0.11965959143392,0.0845540058108802,0.0206583181528403,0.0302598219089919,0.266041172480081,0.00349913940017556,0.00908957862698124,0.125744773392954,0.0109775795806581,0.00157897660199937,0.00121178066883375,0.0018940083206485,0.0455044429529979,0.00324795937850327,0.187244609931245,0.00870479413571722,0.275988856662622,0.17060023589974,0.31861693870857,0.0249128387845318,0.0272110527558251,0.298489038676675,4.17232106024438e-06,0.00140839323811657,0.14034959803141,0.0239839689128165,0.457443229090342,0.0841933091601502,0.220510746457322,0.00400607323099526,0.0975504561927983,0.0647143599346763,0.0570160184432267,0.195064579760689,0.386908813514182,0.530261963351388,0.00381103922762625,0.00387018229590611,0.0101210187373307,0.21370912768995,0.0698964628478451,0.259182053457797,7.60816816461045e-06,1.25934481439248,0.230902384857664,0.48156314103356,3.75748136057485,0.244003981197938,0.0070849424521749,0.00396289773579367,0.0311386374429607,0.232368949350166,0.215953560452555,0.281816593496017,0.365999493367805,0.764530539851043,0.00913318569379747,0.0147773682040212,0.12125413609039,3.60834274341793,0.0426007727255261,0.606242378809431,0.0395281228904238,0.911659593408145,0.0374787626468609,0.0541118009703544,0.138816761339108,0.0404753452954368,0.155515144146235,0.000391469427901053,0.168764685493107,0.0629518786748673,0.000243676097213274,0.00767978051267887,0.0792158740574443,0.0154478528723243,0.0344936118270613,0.112328507626613,0.0068332910992004,0.162274525411271,0.0379971331657713,0.642446399255665,8.11861433911596,28.7429752525744,0.00240513233451038,15.6641469611532,21.1314423897922,0.00400261618285683,0.0142303009958935,5.12999308797237e-06,8.29483323841643e-07,2.66028061150332e-13,2.48490930565964e-12,1.67897302517893e-15,4.19633332236105e-13,1.58926193925513e-12,0,0,0,0,0,0,0
0.386519622816952,0.0137572365934273,0.34851028549835,1.05375714174007,2.65750046604745,1.1071710932585,4.39686231022597,3.0353080196148,4.38854595692925,0.0415998940852229,0.232278219094476,0.469139415572039,0.010804467189543,0.0108127776350554,1.99464766822595,0.461212389850135,0.362997037176939,0.0123679071511958,0.458084272679776,0.0397445140324486,0.311000561045066,0.00324659042920663,0.41484933124753,0.002810379446945,0.335900494432387,0.0762008287925743,0.231851177575988,0.000632589198337748,2.98591076112321,0.000199517842955685,1.01283142333768,0.393133343952564,1.77211738466756,0.015320541680424,2.41787574665744,0.192848169559981,0.0749731764918413,0.682018870607933,0.083348113833399,2.89974836632313,0.314157747813015,0.177381131174211,0.148344734899187,0.554720090968266,0.317345901574834,0.354413228025527,0.00685493766518646,0.175680895224482,0.788625754258163,0.188083612381548,0.688026278719107,0.141065646501075,6.58713035844434,1.23049869419515,0.862273929504565,0.893915396998279,2.05926287752286,1.38186782127096,0.364666981805924,4.66816154381277,2.23785978073611,4.22087876650984,7.91442758648896,8.7380484428094,0.376130093781021,0.15660881866613,4.69509753500175,0.225719617993835,1.33542310121701,0.00358638038321192,0.00854871256823527,3.70356645721718,2.16952809370664,3.78489060208794,0.00254137147496705,1.63707413787007,0.464193435910997,0.278161744982747,0.572616957638934,0.00163470672677446,3.53139129178964e-05,0.0186097482509907,0.0502046837451534,0.00334092531200978,0.0199700286765965,0.0357073955942517,0.00299708905165974,0.00993893855616052,0.00157732919582376,0.00125712116699881,0.000164171972942479,8.10829527195188e-06,0.000386779340899889,0.000224301935343894,5.48451349828081e-07,0.000263067958753675,0.00118808807978227,0.0029475258811018,0.0190766330760481,1.08249605439846e-05,0.00737719326273438,0.00723376435338626,7.14601685486167e-06,2.12983945633539e-05,3.95537101399365e-09,4.07558204936469e-10,1.39712400539251e-16,8.34751690972107e-21,6.62017489397442e-16,3.20655672837152e-15,6.580950738709e-16,7.47059385710292e-29,5.76321417340926e-29,2.26361868077333e-29,1.06535523212764e-30,1.36527368198288e-29,9.50458464617254e-29,7.94634181155866e-32
0.759045138785649,0.00528764011224156,2.45261257768576,0.0521793831040553,0.172618152029377,4.35485379619979,1.94299800163988,0.00542330507000915,0.341933904893522,1.10967006092945,1.06347419253429,1.34111492620666,0.0615141912941146,0.158630691428928,0.542830236523962,0.0954131295266625,0.0164013992808095,0.0229739978131416,0.0170850476643666,0.492367332373805,0.044885449794054,0.0296298775574473,0.114710784984837,2.43303486285011e-06,0.0659174032067892,0.0331175306951503,0.440076635112873,0.016301253277366,0.956294820174563,0.0262787452815426,0.754229775236076,0.213303763814256,0.00270909086328938,0.0204720178711331,1.30885829799355,0.0149510654772153,0.131797301814024,1.80987140805063,0.0732037997312142,0.718968730766574,0.446849031393251,0.398638205902001,3.16472992592149,0.315626446202068,0.130116314695097,0.129731549252387,0.359692782221416,0.388279328860482,0.322814869502542,1.39785600844723,0.0412796420929093,2.57676096793642,3.30059446770591,0.572299546196438,0.147464198020261,0.452966062207271,1.18546425242838,0.166404391070984,0.00797331760855131,3.31987899214529,25.4116861277243,5.75553497881384,0.643495754641495,0.501403115709928,0.409924705971659,0.05635857476271,1.02735255107308,0.0625187876893798,0.22599197641672,0.0237505043264086,0.559054201850665,0.223304683006802,0.794221233266894,11.7278990583207,0.533102736087698,4.10356522983158,2.67594993453826,0.577061329226217,3.40500703834888,0.0604134829261977,0.0697196315789455,0.465587165797546,4.05235338778434e-05,0.00129587609804288,0.0607809570648333,0.00287029926350946,4.41573071299028e-06,2.39821676842036e-07,0.000114788452875563,0.00144919707978827,0.00215760770442057,0.000173145368057491,8.57692875145181e-05,0.00032202480834576,5.65457399242285e-05,0.00132351406688989,0.000207813640617266,0.000524423692065362,0.00593279805475322,8.34788049800327e-07,3.1975405112411e-05,0.000247146668505942,4.87486978624996e-05,9.61327415313926e-07,2.14857863895883e-09,2.41132464452589e-12,1.46690474593553e-16,2.84176926042671e-19,1.16170228126194e-17,3.3844432012919e-15,3.41301357196539e-17,2.61243577308202e-29,7.01283296670065e-29,2.83930849496078e-31,2.10996460981001e-29,8.59203372106646e-29,2.43953590323064e-29,2.64820084842833e-30
0.107179673020112,0.0365457991467333,0.823395962093162,0.126577062848937,0.342138965943331,1.10806768933304,1.78294071806792,2.39886343708147,2.36472094510983,1.29224646142332,2.3191544677409,1.14506919106033,6.99044849234971,1.94503852648949,0.53810621130963,4.8299553563869,0.587922233692305,1.91130607166459,3.04308668990324,0.0393188862724109,0.476078053748925,0.912019691080787,2.5029799178266,0.665074030070254,0.104663938863023,0.377413422903265,0.119556162231587,0.699244457006262,0.154308623219081,0.0398255482446676,0.0745328182816944,0.00237206342898405,0.564668172165182,0.222711919407428,0.230018784180682,0.0870917927141954,0.260529484977707,0.0284837079428587,0.131296368672905,1.18698271921905,0.0288920452037795,0.293031018201864,0.408153415641948,0.00412398638748354,0.145830716908968,0.00045693660198508,0.320018754117694,0.0083389324644572,0.00896952610734759,0.333863397687347,0.219787358716574,0.373296803955995,0.272699411207988,0.0414378082538275,0.0591038541817717,0.0780878368742324,1.20591979282443e-05,0.236834008811911,0.349265287612717,3.19481726535235,0.454373276762791,1.07147091709315,0.0979681895335461,0.00270711371239227,0.165554377869741,0.61204325946852,0.0152351894018344,14.3118711705729,0.0120668397187756,0.978935412658416,10.3362218816828,0.502105276941188,6.24270566967094,1.27031185763307,7.99959200178804,1.4832545554248,1.3197328836513,2.6346982058182,1.34846731721132,0.0698531587604632,0.0478451196963835,0.00779000104115897,0.000634682801660649,0.00153378341508299,0.0094029845831764,0.0139286147517084,0.0237304661754654,0.000471945348303012,0.00115209463067724,0.000234994187515045,1.49229025021957e-06,8.96152586187797e-06,0.0053472725037647,0.000951891952552553,0.000255053368251963,0.000292499138889928,0.000641509984644457,0.00141782481125197,0.00610443598604013,3.16146077899965e-05,5.63714262382453e-07,2.00657651177541e-05,8.09442644893232e-07,7.78162170253249e-05,6.04261261787581e-09,3.30591133507754e-11,1.38926645478345e-15,3.46396586372171e-15,2.60517354565161e-16,1.14589969828641e-15,7.13409364084336e-16,2.36339898429564e-30,3.27523026747879e-29,7.958000032759e-29,2.21659583161166e-30,1.2050121127679e-31,9.8835612985198e-31,1.71937226747049e-29
0.779252255983949,4.62076269117482,0.0208410593643533,0.270997961674948,0.000836715477178841,0.022684868412036,0.173895867878505,0.00279861317305115,0.45712826453445,5.94037509770098e-08,0.0261133464826986,0.0140391275705885,0.0127288122429501,0.1943350356115,0.151466504172111,0.0495254366654144,0.0237870716356504,0.00129541927612259,0.0616088233634649,0.382289729865379,0.0770749721471647,0.0841089619328229,0.0373581645623376,0.0133735502968135,0.0113514223149854,0.00107256315542275,0.0887288324143079,0.109465304950036,0.00365888732296213,0.0658282850627457,0.0255603527359418,0.275146239852783,0.187030333909682,0.237124956619954,0.0109921416573939,0.0108670470402855,0.2923822805729,0.00831171735506686,0.00416983760236333,0.0772354323860565,0.0174966878598187,0.445066025010647,0.131380858371344,0.339864806911194,0.000579646864894922,0.0361527202564632,0.0641447962775705,0.113593719935733,0.201562736371214,0.40828401587067,0.735855181405675,0.0345067405007431,0.00332014646609077,0.00282248211297151,0.199627420988103,0.0559416612346338,0.252704616196578,0.00932850158034151,0.763480537308607,0.228747903992463,0.462693521660469,4.71304417990046,0.0468940662055789,0.00203163034552174,0.00832057915242215,0.00258370443527383,0.19650187678741,0.144982060889671,0.379264418270134,0.193772974318884,0.842179693763431,0.00843742351884464,0.0138137627506407,0.071394247011998,3.42937147387763,0.0252353246734847,0.612267358891674,0.150137104848149,1.09811634838075,0.0923611233442368,0.0637749755159743,0.389117273763647,0.128416434663376,0.0378174779342309,0.0167101304011171,2.17264718283852,0.135776890800602,0.00272107134533196,0.00029138557190495,0.0143187031411,0.0111023387055891,0.0102570746860812,0.09900509481829,0.000454104124268167,0.182295127567523,0.188612558177206,0.396797560007985,7.14430786659909,25.4571976579691,0.0124420997305959,29.8651699041299,4.83801814476648,0.60529044328931,2.80234863327124,1.68385462568213e-05,1.22545506162513e-09,3.57291821888324e-12,7.39784755221741e-15,3.71994153229762e-12,1.91284329138486e-15,5.22866775565173e-12,1.15243426699968e-26,9.69185335189477e-26,2.18204210781529e-26,4.80810257106922e-26,2.52017819153079e-28,7.41934682779622e-27,7.0283892593464e-29
0.619610658629684,3.41268148612158,0.0123155991594001,0.157784064357913,0.012591120323944,0.154268687042462,0.296561869314474,0.0900492735321388,0.320593894774106,0.7769493925498,0.0327430013057702,0.369261519888628,0.000540861946278681,2.90796749210632,1.64253711566307,0.991777945369404,0.787934263806546,0.593611736154365,0.237635417532329,0.867488499791693,0.395141145248276,0.0828301137827865,0.467615840069254,0.000208797129870187,0.319707005246412,0.364997582360831,0.11416029349762,0.221904935312673,0.479649123471956,0.0615978652601101,0.616235206367816,2.67587888249584,0.0701883028220271,0.279207872503579,0.000730550988903093,0.334878724280133,2.02960711714197,0.101522436669935,4.26521005090723e-06,1.46751213754857,0.412368161261102,1.05282121995234,0.0123225557108544,0.177208285716518,0.173368197272051,0.092946073945729,0.677076397781002,0.776342694800058,0.439161397954003,0.58281929979449,0.577934184417059,0.030614218400834,0.0064029369738114,0.110416011151464,0.394143745216195,0.0466848364161547,0.0695593076361663,0.604003143426508,0.329791396488809,0.511953749658637,0.14054383014616,2.88388815715295,2.5194487748542,2.2240539392298e-06,0.715790972331761,0.421504382779917,0.643519105049254,1.71042075567328,6.89129786826342,0.31425341342347,7.93386179333912,0.164256081386504,2.83033978307941,1.46531343230669,6.06182050596992,0.091720648151644,0.0079284371064815,10.7520064062942,0.373877855930741,0.183367158535839,0.048002677949713,0.267212475108346,0.422679144523424,0.0107276389148869,0.00173417331969765,0.832933996219398,17.4868475526583,0.18176972034316,0.0432591309627671,2.91225545012394,0.118749336816496,0.0124126377133106,0.0293955161037002,0.00337748028511284,0.00675338870593432,0.0060155587190808,1.00543815680632e-05,0.000190517276335299,0.000125273005327293,3.54764882273709e-05,0.00214564793445189,0.000145526803820081,0.0563664661991822,0.0014398778149253,4.04262865073849e-07,1.22682515208237e-09,3.62484287610085e-16,1.61055694323934e-14,3.20676355354844e-14,1.71972738742125e-13,9.66581959634921e-15,1.6681837477917e-05,0.000102738521583272,2.39476080297929e-05,0.000972761745748856,0.00101939520875213,0.00114738333934212,0.000550471296798263
0.672137960241384,3.75109185505027,0.0472230613537488,1.0631105306155,0.0209860749492518,0.912950160401275,0.0215331287744451,0.0319128652518054,1.91279011119512,0.138348304982081,0.544707880566706,0.138383587186877,0.0112837894742009,0.0339371326654948,0.0182308300942149,0.0682689791026052,0.121239558078728,0.365588626741291,0.156502027196814,0.0362755837488406,0.209098835497995,0.377705367891367,0.103928548779542,0.000307138270405965,0.000266441606212476,0.150821782786061,0.482587588090025,0.390219062434169,0.31582702939235,0.000738930554506329,0.0540722358538631,0.464626038556316,1.00774590287633,0.298358462501036,3.32137443665341e-05,0.0280508387430342,0.0116720286081449,0.371896002446555,0.00357595063068475,0.0751053917751287,5.31261227205752e-06,0.0213495801759299,0.00729698351485422,0.128679470918525,0.0279091498116837,0.194792346710923,0.248933148992299,0.00241875885478579,0.06874193481357,0.989964171149651,0.898459677874294,0.0116394091144732,0.0216878204602322,0.0939525198812594,0.243104276531091,0.0939356740696087,0.332007182918515,0.0477095513344409,0.000555083792040936,0.117934099163688,0.0144542097408988,2.06250220456185,0.0427596064547863,0.0439331123030415,0.146266307678256,0.00254599817403276,0.0023691313499985,0.27506474433905,0.0686399924623914,0.41053864915078,7.343859923058e-05,0.020865226475363,0.531308531172728,1.41510123620155,0.00185842042486031,0.737783655614799,0.377864961251476,0.996971108828276,0.130232652018404,0.0212360602569598,0.225120997709596,0.24284185237245,0.00893619096336393,0.0787051470903607,0.00411340791998391,0.0160955964867198,0.14437096210811,0.00110674850846706,0.000305821645359948,0.00028599084484719,0.000296135302812023,0.000212957145874085,0.000130224225611832,0.000207141821185335,0.000598436661004901,0.000420694092549951,0.00213845524971611,0.00186524437800289,0.0478794702405228,0.000695763914937975,0.334484507433185,0.0787833610574443,22.4967189375401,0.715052555140248,5.18021006514125e-05,7.36722465582627e-08,1.13506145449328e-12,7.52621847099531e-13,4.09342242090507e-12,2.03518150711887e-12,7.4018175092573e-12,0.219031323669635,1.34894938307152,0.314430367304807,12.7722916057497,13.3845856136741,15.0650605430239,7.2276484494041
0.0596970224181779,0.0705063866976429,0.484215882732661,2.27591036869028,0.613350625088294,0.192678733504381,0.509905612949289,1.62975012326342,0.824223606829657,0.540935294500463,0.855468332039902,0.390082734175858,7.89860654532314e-05,2.18364251916705,0.00917533488809132,0.00287024992590032,1.83286055365889,5.30539945061363,0.172525727442546,1.04980226634179,1.13123612573712,1.13057426301528,0.164438013778739,1.13400774563339,0.215591224124412,1.22127740441385,2.5886925728866,3.6182993822958,16.960238781965,1.38484643521095,8.25894059173021,10.4254332465761,0.399754934130532,1.72582358623358,1.11572872192168,3.53113729439877,0.456739925100275,0.75317003593104,1.95921632195103,4.67668212793204,0.527231444427949,0.916078035530826,0.246058933502694,1.48787493482506,0.163241095506729,0.31406508527263,3.54435295596509,1.57114589698213,0.155321208736715,0.721336992565347,0.664489377891928,2.60384387982517,0.033209152432348,0.170654161550255,0.00133619527450327,0.024782080099868,0.017236955308092,0.326474242741005,0.0674079058108234,1.08753382696945,0.43250656745826,0.0686443612218134,0.20324587036589,0.219311021897269,0.131837951171051,0.000360232880337653,0.15141275600071,0.0351621171282676,0.0460642818013325,0.153075614163014,0.268059838195194,0.0906608035034963,0.000751217308850213,0.000129853208898229,0.000488737465662844,0.000468644295434531,0.0363813606726885,0.663819061173355,0.308712181235372,0.012583349662682,0.000471563632787887,0.520594594285713,0.0419043264983726,0.0900702720774718,0.00243979550219154,0.000222032461862787,0.0185753466831287,2.67175810784415e-05,9.06665618334631e-07,0.00232458868188783,1.37235310316023e-06,3.05345936188815e-05,0.000232609842102505,0.000270173426012286,4.68131677135707e-05,4.15372592176211e-06,2.68479787560552e-05,7.16911069335275e-05,8.49069964959533e-05,1.15453119056224e-07,0.000189741489054652,0.000105892482012683,1.41208761815696e-05,3.21505217146025e-05,3.89684695612679e-09,3.23869217608484e-11,1.7699553230548e-18,1.75556494363845e-17,6.81124974152985e-17,2.08242258385957e-16,1.8710817993431e-16,1.37109661079912e-30,1.01581068430828e-28,2.03426350375902e-29,6.59149523466532e-30,6.24001301981464e-30,1.2523359463378e-29,3.47871096204944e-31
0.145512375942875,1.26034273547022,0.0219683182531642,0.451353022760786,0.107659951614774,0.0104927182234557,2.12186671338772,0.404157360289095,6.22549343066112,3.37084319003115,0.973935189266349,0.883203479687634,0.000788329275487707,2.30656005217202,1.99566858122417,0.655289316383984,0.708795097287136,1.75236345123652,0.0317894403156637,0.285205716036962,0.139924870705257,1.08408501998216,0.726371318632333,0.0056687372944636,0.167144548645336,0.747489176490852,0.414542996266928,3.23128757501291,0.823974549052758,0.347181905269998,0.112415711951587,2.950001469649,1.71222113076318,0.687598634682894,0.0365511704248137,0.00213522342698327,0.114574776739873,2.01835810570081,0.0252426515338889,0.0068234889907476,0.015351466973996,0.0211167567778195,0.739089291204431,0.267137269619881,0.059577788083688,2.50287822475228,0.0176818438166603,2.59678454719252,1.61470799615404,9.47178712042334,3.34262408324274,0.0268396862153432,0.0477238234810652,1.41528008670817,0.316974180648386,0.192110562996031,0.518883457186653,0.444869900696925,1.26852811217167,0.0988143406733995,0.360153028314102,0.0263822266173421,0.306059778424641,0.0766245818573231,0.192131167756263,0.233909597928367,0.153507521807182,3.38261030018817,1.39367792132272,2.67112040621869,6.12954256276499,0.0121954879615008,0.096273736277326,3.18776030259579,0.0169452655420048,3.35089671571117,2.47960952725057,3.06159506423211,0.790812170359865,0.0614210387662721,0.900111416446848,3.22735055682146,0.15248644281223,0.00667956700553948,0.0541264511903017,0.00135549753461738,3.52310314575569,0.0182809158082009,0.00161098018821438,5.99305669126503e-05,0.0105447947482101,0.00583721827150659,0.0581269371744683,0.00226358036143728,0.00509343035267369,0.00250766648079835,5.35320427486327e-05,0.000278118793851723,0.000103664765864505,0.000177655557534952,1.15169289916396e-05,4.7116877956757e-05,0.00067349244965539,0.000245879426894257,1.98890563247138e-08,9.58731648157585e-11,3.105093072333e-15,5.81884275037379e-15,1.17895939677587e-15,2.82615682231825e-14,3.46642383756248e-18,2.83620267700864e-29,1.7267353736743e-28,4.71138606007313e-30,1.53701246624254e-29,1.32708610230433e-31,9.10302825276781e-29,2.4104969276606e-30
0.074553938055014,0.000125977188485991,1.17490200275967,0.000126459223469514,0.182615103240058,0.26487939494649,0.0463996949846326,0.0415324989925341,0.269587780381664,10.2637359548655,0.515390735261849,4.05580626453267,1.12011667232818,0.268202458596482,2.25956993450265,4.25445686555301,0.814283875759883,0.623688771190165,0.0267388759206693,13.151567064071,0.0356125112841216,0.381344878314491,0.00808273723934986,1.04823578580923,0.274571478413596,0.198953449010763,0.237248436569307,0.0954693105901912,1.1748093485917,0.0283404221000368,0.364273294104557,1.07597188520776,0.474847939326891,0.00580734555274276,0.00241746322570969,2.52452347752238e-05,9.01808358868187e-05,0.00354007334364497,3.02572320421355,0.442167370524753,0.0434793182720219,0.438568251967894,0.231545149914454,1.50716016351073,0.00087712719568058,0.129687798561107,0.0420330384210423,0.0518500207577097,0.00390147555791196,0.20029465159593,0.288509726822117,1.49767815434814,1.52316785768278,0.418571644191734,0.142664691785312,0.00517769454918733,0.661037846886709,0.0417226974757084,0.580245799742596,0.0497113691377421,0.1701999637951,0.755851481016466,0.108690551561686,0.00786523643875904,0.314064085530333,0.00056274383345406,0.0779142046151726,2.42431557263071,2.37991573846957,6.79423351157453,0.850866069779888,0.342348946549146,0.420175795613456,0.0378159283546138,0.217502622835201,0.0197909646393687,0.350286821381809,11.1973698018347,1.94459407780238,0.351137261431281,0.0239054259156097,13.4569804087861,0.195751723239744,0.771754498311281,0.000522103116002925,0.00719364774826271,0.435898840745636,0.00884931282326889,0.00115830282441529,0.160604051313341,3.65485786814874e-05,0.000158157726645788,0.0245893417886974,6.45783613139837e-05,0.000859713941800818,0.000879651924983687,0.000618625059265635,7.29636508582191e-05,0.00026662180097042,4.95501587783627e-05,0.000281362687781741,9.98497681348106e-05,9.79017259419678e-07,0.000205199588032945,2.67023249551957e-10,9.44924599394278e-10,4.25088455441162e-17,1.73292742320505e-16,2.40605638350679e-15,5.66422822102063e-15,1.24151084243667e-15,2.25794803725025e-29,3.33392862599779e-28,2.95168053839641e-29,1.08063477789737e-29,4.54346904304687e-30,3.82990917746496e-29,8.89731674137389e-31
