"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102","PC103","PC104","PC105","PC106","PC107","PC108","PC109","PC110","PC111","PC112","PC113","PC114","PC115","PC116","PC117"
1.44465107064182,2.4713426147506,1.34233896630154,0.260931036548592,0.0933890766837682,0.340854472787397,0.00190427741112241,0.00224793230715438,0.0267490365462554,0.0115989958637522,0.0555763478860231,0.00047834266871974,0.0714686560015637,0.00512919017878076,0.0147996740455504,0.0183400140617897,0.0135009458379783,0.00172567636329897,0.000623089735670948,9.57804414551251e-05,0.00801629865532752,0.0920851237792489,0.0670877711299404,0.249084002469732,0.128606485524991,0.00247530424498071,0.0280003805827854,0.0610573641024501,0.0737975491419484,0.00673688451174205,0.146790237467058,0.41764189891217,0.312154489628152,0.0141964632536887,0.0581481141348684,0.115633547481564,0.147811325266468,0.216189721892783,0.0107645842472249,0.211633381721573,0.00693082966914599,0.077448380238677,0.0438229260308308,0.0310686942931448,0.0146086704990024,0.0224172931411983,0.00140503923319739,0.061332651832873,0.084162872065318,0.0337591344896585,0.0104089350397258,0.0847487635287275,0.509166193256526,0.3239937342518,0.00159879378148914,0.888176295066923,1.52136130978208,2.35559904045319,2.94715815975539,0.0153259002611003,9.32082153336532e-05,0.518360947662868,0.0560378455802046,0.112648687480577,0.259666053574909,2.3641074180694,1.23014821595339,2.3891741515513,0.747136082227289,0.00541433739600096,0.556209701602702,0.0968582822423167,3.21292837613854,0.183283346898984,0.0399202675249337,0.000178363821632709,0.554078370914717,1.2075396910301,1.33819502730946,0.0386472698309722,0.324924995960483,0.0871726586689388,0.00417353857914315,0.00229848333680763,0.000702492729638079,6.13516116499574e-05,0.00046577339218212,0.00568421612737126,0.0132402696528533,0.00666339080342238,0.00063973289570199,0.000175307462362427,0.0124304041424238,0.0317088436091012,0.00911986290764913,0.933153568371897,64.2414442397956,1.78601683301471,0.00998251276650266,0.0292392525972547,0.00530968013520415,0.00329047831303269,0.00132672621680925,7.00316115604046e-15,8.13698337653819e-13,1.23911104713558e-12,1.5877487964989e-25,1.90855867675222e-23,2.23728010329003e-24,0,0,0,0,0,0,0,0
0.102287754980503,0.0950676054424623,0.477528378648548,0.00320327112636644,0.647434639500728,0.584437690148844,0.830653673425417,15.9245260476575,3.07763977186642,0.297320539559702,0.34082020763551,0.809584267569566,0.00835494760881318,0.0184283678651508,0.864241383051795,1.23554607037699,0.12032366581254,0.214143951313074,0.262769116688137,0.0402987585220439,0.151956080044578,0.527984008053401,0.0756364442350739,0.00424107238813052,1.10141933432209,0.137538158947757,1.73301329531476,0.029379037786454,0.666037408694894,1.112538299806,0.171345760183179,0.0136961570278066,0.416503574454363,0.0938947856982105,0.235744025974226,0.0918664761864931,3.22550994206067,0.984711804151778,0.636416513128828,1.70875262796102,0.107239050254031,0.620988712895803,0.287497322845338,2.21247399979964,1.18257010280271,2.73484424309441,1.17676976001956,1.32708538343252,1.69124797743493,1.61007356230596,0.0210271113599614,0.0546060150570633,0.319042959460106,0.265151511030537,0.25029342022415,0.854402786320375,0.253391872067958,0.3641307392429,0.193566266779233,0.135129856426235,0.0113323676007457,3.52281152695956,28.896280070175,0.414583857854745,6.72863660467885,0.00845632114321375,0.443639936390647,4.40752780470079,0.522443923354562,0.0311855507866911,0.0156700607911919,0.00233661084854924,0.0034191682611413,0.00147300730831445,0.00400840429513338,0.00106071532454942,0.204036565946791,0.00495203434680222,0.0158957251795913,0.0036724623643149,0.00486664936803448,0.00511306957853234,0.000134357953888503,3.35024332283677e-05,2.981088958075e-05,0.00262201348621475,0.00383862286715801,0.00026599912226946,6.31343002753486e-05,1.09228949605112e-05,8.98508863366087e-06,6.49269679992911e-06,0.000104478409230821,0.000102305165770374,2.70350548803846e-05,0.000129510820385318,0.00475583261327539,0.000134533381140401,3.57699250629035e-07,1.36329997073274e-06,4.90386489682766e-07,3.62340829762277e-08,2.09871451094813e-07,6.29412375186037e-18,3.78740967831659e-15,4.93722753083332e-17,6.59182101027833e-29,6.59759833567333e-27,1.10703405636123e-27,2.29846756820556e-27,8.09372059128736e-30,3.86993606050108e-29,2.35505309091198e-29,3.35179651328087e-33,3.91865019209125e-31,1.17565965471537e-33,5.06243172570926e-31
0.530465422635723,0.4158462413662,0.14665515766553,0.00136577715958617,1.17463208421523,0.629950283162818,1.45797695024743,12.3119187625876,0.274230715681221,0.64591640946923,0.121388036142322,0.0531002833573615,0.121562827317964,0.198331815939723,2.3148480187992,0.00424887551761573,0.410725472022045,0.00433595703939537,0.0277083496799748,0.0891318168439789,0.484436562998051,1.14757187093823,0.508546026333147,0.159211734222315,1.46977911610399,0.0199688716110848,2.23226981897519,0.107096104322031,0.864585915351422,0.463352160851017,0.600162932097259,0.163947741380939,0.185094578502329,0.0091963225617986,0.425644484497936,0.0110597607426542,0.649941829587491,0.152475298054507,1.76448634674874,0.52290512226884,0.0060907980643283,0.878289158546512,0.640082092646595,0.176002728263131,4.03427340168273,1.68548378851077,2.36753380836181,0.386700305114943,2.5121209083212,3.25936441998303,2.31282352168776,0.936532739437577,0.0884886219294728,0.00222176350255011,2.7257843400268,0.173523775712733,0.102759431547494,0.137553380809932,0.00253159309137778,4.42927561581926,1.91378784024435,0.310459605370742,5.94326521169117,0.0713399843174663,23.4575230546207,1.67660562116171,0.481181385449513,5.58507632985278,0.0398064492402383,0.0377877160480374,0.0840336991120389,0.110711499455276,0.00824398588522654,0.0507678523445681,0.0713539355645485,0.00130820850082386,0.389871092068591,0.00229633320868919,0.00312307979776284,0.00630576093913589,0.00795627184367223,0.000478721903894386,0.00248777882768546,0.00604765611776586,0.00204825931659472,0.000683467784388616,0.000619749951414582,5.61911350397128e-05,6.50896488530313e-05,0.00021762638488007,0.000225557970038519,7.6990959456386e-05,1.5976152987519e-06,1.67036407755662e-07,5.7084164607241e-11,3.47077673920435e-06,0.000656219839556148,1.7816638233202e-05,3.94438000414071e-09,2.33564152691233e-08,3.90979691449599e-07,1.55931419417936e-07,9.90484507177765e-08,2.31744692587176e-16,8.27018028327276e-16,2.17037441100769e-17,2.40699495016968e-28,3.38216768967601e-26,2.064076283703e-28,2.00809822775666e-27,3.49981733487944e-28,4.87841883376899e-31,5.74251293830481e-30,2.27435539050495e-32,1.48301696769827e-30,1.43660316731494e-30,7.17350293999435e-32
0.045640027563707,0.341876881604093,0.686419972567457,0.0450840279359201,1.18961022111539,0.113237819638729,0.216391704776478,0.00121203910595778,4.63646477858345,1.78816070325048,0.465191829846432,1.52248244947719,0.430145183197611,0.185724911955453,15.173949478134,4.34536814454714,0.204295257969296,1.76379329443984,0.313060365773865,1.57886849097653,0.276890528725699,0.00572249210051399,0.214008312651375,0.0583045241531786,1.68854232019184,0.676781126703202,0.34774988209403,3.33997020477796,0.95426365129997,0.000834175942169765,1.12313633165709,0.932456969489413,0.522930585640798,0.407689620177043,1.06317131253796,0.0172440701911131,0.00935365305772791,5.60917015849712,0.0564056842515881,3.56952155705193,1.70000408487892,3.63303449744702,1.41515527746067,4.01730249180947,0.225058464836452,4.19565556845431,0.949968604989724,2.4796057213267,0.807358997740235,0.0854028345771034,0.44754870496416,0.0788092239582671,0.038146920283597,0.284476706340343,0.288989065607762,4.78418228583943,0.443231985656628,0.454079842528731,0.506631849058411,6.50267798452477,2.67664762388264,1.2174694365233,0.776297433107138,0.366067234518854,3.15622276888432,1.012301475893,0.0798922591214659,0.118696455138577,0.898100923709104,0.0210534367095317,0.0427076962449828,0.00204206608712252,0.00592722651019622,0.287971402869209,0.00326894646165992,0.00405723617208144,0.0379533548248452,0.00624761848330178,0.00184278276270555,0.00922378373850539,0.00155584448401757,0.0045500482332154,0.00162808279483882,0.00401382628250626,7.4582020666283e-06,0.000412847167268358,0.00378938472624646,0.000569995529647011,3.19333943956009e-05,0.000444021855630318,1.46763770689097e-05,2.79930722531141e-06,0.000202284967387376,3.23790959064096e-06,3.08646326014802e-05,2.59437934796175e-05,0.000274547026091841,4.66679001490402e-06,6.09363131272921e-08,2.08220591787774e-07,6.27352391345737e-08,1.86367079101813e-07,6.91524671078993e-10,2.38988758604508e-16,2.18694459974845e-17,2.68434706800502e-20,2.28211726728293e-28,9.18870704834422e-28,8.29125474080924e-28,3.32155532140499e-27,2.00384638527462e-28,3.0757510516709e-29,7.34888276987366e-29,1.58844220167517e-31,3.06677713878184e-31,2.27230593857727e-31,1.25280471997109e-30
1.32990724425723,2.73349115206981,1.24306862945258,0.278613393273852,0.100042468074217,0.385453184309659,2.1200282731028e-06,0.0142482736172053,0.0187042908488241,0.00277354482547216,0.05429189973173,0.000160842378343071,0.0809870289305349,0.00804210948874054,0.0304564471695024,0.025900490126071,0.02436658038007,0.000342143881981187,0.00247614397633065,0.00248028213242736,0.00247288144720396,0.0771689725447233,0.0847016919351933,0.243504719577804,0.115580586573247,0.00348907888289935,0.0250084534119973,0.0607592947604656,0.0685386299184627,0.00341928544298257,0.117721581739896,0.336910944292982,0.335217280379741,0.00718525648161911,0.0730692241805191,0.107120248299459,0.128321066492072,0.248510510106144,0.0112796148566106,0.183633212383098,0.00511477680366323,0.113209765191799,0.0675028112580455,0.0390977381065433,0.0116043678595806,0.0177674585680335,0.000188072694043106,0.0447856435251058,0.0598886768911089,0.0374305943696297,0.000929711451892665,0.0983384485530313,0.551236808894387,0.281301720962125,0.000351398841223028,0.949219961696461,1.70701682482393,2.25541351994258,2.99048607502672,0.0171927947214041,0.00394486618762104,0.449836428140316,0.0409090599244532,0.105295416034723,0.160292824939536,2.25908857710705,1.54389118729327,2.55028549904004,0.835166824618407,0.00803987838273519,0.659672925287538,0.0971760601626507,3.35429089140615,0.336239569529388,0.136417865126186,0.000189704332538852,0.120603720682452,1.31074845903218,1.59482701405663,0.0652915074650696,0.307269581553578,0.101714463159059,0.00445430164291737,0.0154174950321293,0.00410252602928934,0.000721371775516907,0.00289026388815258,0.0149888889933448,0.00565665576224899,0.0864413428107126,0.000182713516363022,0.000231645731846446,1.68084638074853e-08,0.0151807284694368,0.000866251140380085,0.395770705405719,22.821291550126,13.7345240747276,3.29156872916296,22.5902168135327,2.95650443698254,0.19616542881696,0.00413376325294775,8.110897975351e-11,7.03987723553773e-12,7.06148469425526e-13,3.00522081464146e-26,3.37324871038888e-23,2.87280508547266e-24,2.96842921571213e-24,3.86143754220674e-25,1.09515728960642e-25,1.27694429588862e-25,2.68467011865228e-26,3.36064355123577e-26,3.33128474392496e-26,2.89301743824817e-28
0.720840834930427,2.16510544545806,1.01130096704997,0.301813488719861,0.000128048658454129,1.18018718999955,0.00153144589207803,0.0561406015456002,0.233183299573711,0.180474981765471,2.62909943855969,0.41662588473334,1.47158883764159,0.32205137514008,1.05442257696245,1.34119904942823,0.604821098311915,1.62037236151932,0.386588991522245,0.384467266126313,0.00270621162021027,0.520568519215815,0.000550215130269155,0.0059317556927567,0.0446204664132186,0.563616122788653,0.41650028865096,0.0214665220830533,0.319790845053039,0.0869897755159434,1.81590571023006,0.132467384628536,0.797315761645384,0.360685195904423,1.06507747343519,0.265430833789397,0.473509452775897,1.27272065458197,0.0978996479509581,1.08738588026961,0.0691013371316325,1.07446016463226,0.292277760065776,2.20290600354924,1.98602585957422e-05,0.130706785389576,0.0487822018040971,0.674511181074049,0.547740878911648,0.122127946065591,0.193395305109777,0.231967027102018,0.331574834389144,0.167461959776569,1.17577168241993,2.84781148796035,0.0267861800959988,8.22147338375628,15.6136920197386,0.000818876331101448,0.102787212971419,0.0368029073671804,0.0682337339262896,2.42343075569052,1.02021888720511,4.54530101289516,0.00278857508776105,3.52380254233513,5.99830385687051,0.153004703032048,0.071981747755272,1.08535165763527,0.378402741015776,0.00281552092641278,8.09560051834405e-07,0.0121148948870007,0.00631799373955803,0.0138827334882062,0.0634306441217065,0.932421104226221,17.0887990649662,0.239548013354218,0.0547065879019895,0.0356680139565135,0.0192818140057837,0.0935732359521118,0.722311009194212,1.85000344245281,0.00129661381748297,0.0217031707063239,0.00118726574137381,0.000461213367447889,0.00192642783967951,7.36383754630695e-05,0.00030176066906905,1.22100791732423e-05,3.20989912625018e-05,0.000214039710431288,0.0116286981725449,3.00762663487161e-05,0.00930927167245571,1.82382062598478e-06,1.34172366510726e-06,6.78669448348057e-14,1.30168036206017e-15,2.68704067034821e-14,3.76146060522054e-05,4.40521899802524e-10,4.28119910549785e-07,2.86547300116402e-08,6.00281771786602e-07,6.38804856102047e-10,2.76536451315761e-05,6.40048947340632e-11,9.46708077650263e-09,1.26431330788235e-08,7.4890018514859e-09
1.18760969671241,2.46670200172539,1.48951616296438,0.312021415033874,0.363444845981038,0.0212634809334607,0.0602470947355206,0.0267509463054224,0.126377655602776,0.0302648069311957,0.374179715966525,0.000125270675686922,0.719045087262888,0.0265823209704859,0.00522480047676574,0.00205976617757275,0.238617652909787,0.000450292164700404,0.0948164819494059,0.036152991390253,0.168180092777274,0.226808494259792,0.525213587691199,1.52564691668954,0.110932978021632,0.224782174951371,0.0106113965467816,0.0104124783317001,0.203599651900064,0.0307396694819505,0.0186406934306372,1.43011899896788,0.135814298149335,0.0903972952545382,0.0280468108156987,0.140549840987514,0.089199158126205,0.0683095205570783,0.00185527895118206,0.0722982706681717,0.421317984976316,0.00536926010530448,0.0323742937078464,0.254294785447245,0.00729154288795437,0.138967299310878,0.0260488914659636,0.0248608632137785,0.0435409379203575,0.00262147580225123,0.0113006533573776,0.0101588524296832,0.298511886653047,0.210569220088226,0.128757717794481,0.35664066530249,0.088056223178726,0.101170882878009,1.43810948634699,0.00324808839404059,0.00236548043042163,0.0174387212199416,0.149125056220645,0.147461208257621,0.112071958830404,0.0948222399683594,0.363945422273068,0.540452645064361,0.158143507293907,0.05026572466682,0.267324888333785,0.188819029839069,3.93481646284398,0.580284372933415,0.029528108654298,2.87494850192282e-05,0.130182299765005,0.763278805652299,1.01717738104967,0.0788624216764024,0.489136661742133,5.60552990985606e-05,0.00319702506175691,0.00688743536731164,0.0211338280168221,0.000218571965232788,0.00812308788979357,0.0241232900633496,0.000452426183920178,0.0149991244318962,0.00197254014033045,1.43020890426428e-05,0.000960265587439816,0.00011376438620596,4.50721165897717e-05,5.89213815698932e-05,0.0115425058129277,0.0808492133787858,13.3978216143767,0.0296837933049192,10.9395774543341,0.000322727481557516,0.00145430420152662,5.03135062532942e-11,1.97281118323625e-14,6.08614154929584e-11,28.3679764213138,0.000332230375690959,0.322877116156606,0.0216106664634668,0.452717200546757,0.000481770329415316,20.8556737766046,4.82708589593878e-05,0.00713983083789278,0.00953512847002853,0.00564801417009099
0.00500110072742937,0.145533065345834,0.630255053895845,0.0279827199599005,0.243722428406728,0.0526956367572905,0.0470580421001038,1.50487675020638,2.476962332207,0.652175059384293,2.02141628537095,0.724838351418629,0.213130006601792,1.61875420973078,0.077019887602743,0.447250067867838,4.88278776730427,0.504421688866126,1.68763667360557,0.0919057540463777,17.8799926405685,4.5110754831179,2.83124439741489e-05,0.287657929830279,5.39838314429212,4.86479665944737,0.501689234426583,16.671357359261,0.131150615627962,11.8290001059012,0.375838722892244,0.121359842642754,0.812804557800447,1.83335696088394,0.0656412553951097,0.0857992643152423,1.84485722531464,0.0495468141523109,0.179270851025201,1.01274686986348,0.235381615650342,3.88815160452451,0.324852340039011,0.542318146336349,0.130650957832554,0.0887114821878348,0.146226405546341,0.0751649508772225,0.401300992898881,0.00555005707342292,0.679068383291051,0.870340882406681,0.665643677717959,0.42493073856851,0.586865722900258,1.095380873615,0.0644189477872215,0.143095487962826,0.0430467740301139,0.460958456540618,0.042610876682199,0.00583713285424573,0.030564155575592,0.0304933833973418,0.0129110584437042,0.121510158830449,1.0866690124613,0.120493720288742,0.102755416939199,0.00207149604928094,0.335738575935031,0.0490233092810689,0.000116160953386638,0.643971471979183,0.000670942089698247,0.00641704523927074,0.00962804582798063,0.000636401573347576,1.84424170498731e-05,0.000815537851067383,0.00988106457529731,0.00238130199826897,1.52939955138404e-05,0.000443922428775383,3.41005409027127e-05,4.81141280428389e-06,6.02222729322926e-06,5.58812144838432e-06,0.000155806482455355,2.66193124349479e-05,3.90019259926633e-05,3.0250392124729e-05,0.000127024689352538,1.26676134765532e-05,9.62233372799514e-06,8.18771455308907e-06,6.83615857224087e-06,2.27530258551001e-05,1.40865533972204e-07,9.66338310679591e-07,3.85302177591164e-07,5.85006859233407e-08,9.80512099340017e-10,6.45929489830695e-16,2.02303607814919e-16,1.24936775026582e-17,5.382054697278e-29,1.06390374241569e-27,3.95739725293078e-29,3.63779872345725e-29,1.61099196811267e-29,3.59757139946365e-29,8.53296051239301e-31,4.30517642819962e-32,3.85901984323243e-32,1.73279565316706e-30,1.53138559702705e-31
0.598448556920398,0.784177906004013,0.304993531376524,0.0599666596297113,0.250694801851499,0.00608901626468491,0.000248535023793961,0.147262374160612,1.1677674108354,0.69487059515426,3.69897289060481,0.944857661068046,3.92892236411708,0.496425183671282,2.00255338940415,2.10942450109785,1.13322684841775,2.86827891449927,0.0357225078949503,1.06707810180075,0.341135994678263,1.30195471618723,2.03481794709904,8.34452354044531,0.280774656817505,2.51470869040842,1.58111950647173,0.668758544837911,3.18682788935255,0.20000318275327,3.31750833542593,5.1658003612769,5.56971164457355,0.595188111532007,0.17149102980344,0.944804237332218,0.164888011758997,0.285151129728715,0.573605206040525,1.00334623653646,1.6449558095661,0.0906179725920399,0.75617272944543,0.788814910652875,0.669681240351605,0.18891850130182,0.110125138273565,1.65432192601545,1.39136907067934,2.51926889674646,0.17749501075319,0.128964968118886,0.0943375855843454,0.283940967549154,0.000170009014073012,0.424831562151469,2.48407160369811,3.8132609971724,3.26516995414639,0.302154877517073,0.00114515371545883,0.0129172862335464,0.895781866573632,0.346203386287438,0.481544778862581,0.722750686430642,0.145839391769326,2.88531606728453,0.156359334150367,0.181490927638493,0.107997206038773,0.388468646119951,4.16211316260488,0.997521813653747,0.00180215570707238,0.0261114644422848,0.000733826559161127,0.00338015032244046,0.00568542334724271,0.119286977123029,6.31030608801214,0.0960146341084405,0.00795606936860774,0.00966385156917306,0.00759132462893209,0.0216207018240028,0.167348290854029,0.38127636340329,0.000303585442229598,0.0175362281903024,0.00124980401786505,3.52854249319931e-08,0.00039342215234498,1.97918082827692e-06,1.8652838612203e-06,2.01399343265633e-06,0.000349043677512588,0.000125230401862865,0.000592061035497834,9.31691712692924e-05,0.000263505537874512,0.000115061612731637,1.51219708952715e-06,6.04214360052888e-17,8.0228441336339e-16,1.34019141434549e-15,2.27385884547812e-28,3.41390358867924e-27,3.29119067738845e-29,6.99535443714405e-29,5.17356741088213e-28,6.64420142310414e-29,1.21879956270658e-31,9.79567108012128e-30,5.97689658158967e-31,1.88656602565784e-30,9.38522723035239e-30
0.00948724570678843,0.279016415893627,1.85116576218455,0.153246399890361,0.10717859824896,4.50933904046919e-05,0.101931293724727,2.20225615009051,5.69797095108443,0.373322170507327,0.15823809004632,1.5367602649101,0.136973365927836,0.0673972142883602,0.0870016910434459,3.97659429591212,11.4254615571875,4.65480919345353,5.21286830403459,0.351812279208846,0.189200364272433,0.165748320106661,0.0668167072981538,0.0687951382222289,0.00833955809053608,0.0764366446651761,0.139461156019581,0.0676131585287497,3.81248388851362,1.6734623115708,2.15400465637413,0.0990289969523182,0.03105394212828,0.015509477622544,0.67265018948867,0.02492043179979,1.81658862852008,0.286008823506977,0.401313871540896,0.0205909695234891,0.0746636128405286,0.111217350198598,0.0729597717130151,0.139320598803136,0.473608584223708,0.304981247518684,0.324332269750965,0.00225587205825026,0.1926533148164,0.134535123927595,0.0438158386537615,0.598976905912628,0.466272685650203,0.277876544785159,1.37934914495627,0.0221580445461229,0.0150536135725767,0.00850622210212082,0.528846122488286,0.690403328310769,0.134140096762546,0.0926429334353815,0.532078752885033,0.0155378650353884,2.03916161276475,0.439060271806562,17.0234566411185,2.20801639282903,0.831854797965616,0.0255082888190182,4.91991450241659,0.875109755798591,0.0195311117686005,14.2338018192803,0.00480337144297376,0.0409638800811891,0.138685320686253,0.00500209376555402,0.0390925501629756,0.00757702471641382,0.275534050693911,0.0122285010374646,0.00293167953728846,0.0367510511789828,1.91709360695463e-09,0.000104597560062419,0.00202151868074741,0.00749302785862876,0.000646731601519675,0.000862362258709537,1.45526869890644e-05,2.84080230272266e-05,8.8189732024828e-06,5.41312822346102e-05,5.94821480048727e-06,7.7401057370908e-06,4.72964313583082e-06,5.17015769004014e-06,2.49040783582119e-06,1.9307938240156e-07,2.65300188569233e-06,2.78297752337163e-06,7.27254028041442e-09,1.33749550116543e-15,1.08538506398852e-16,3.447995197662e-17,2.61576264405197e-28,2.26683760462912e-28,6.68393452201637e-28,1.97067799856014e-29,1.26483663080903e-29,3.64967271740582e-28,2.32358980911787e-29,4.05513437308626e-31,1.47230236961603e-33,2.42392944883123e-30,1.58895476733821e-30
