"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102","PC103","PC104","PC105","PC106","PC107","PC108","PC109","PC110","PC111","PC112","PC113","PC114","PC115","PC116","PC117","PC118"
0.817869764272685,3.20096496071181,1.544415860856,0.0717547366163306,0.364591789487359,0.0144596635320303,0.0038704440616705,0.00092263339617963,0.0287629542564925,0.0401700788999401,0.0941034212314479,0.0325741971046621,0.00213114023315899,0.00664282290937216,0.00507093968930843,0.00518490203502463,0.00134763289208257,0.000816852835551385,0.121640063271914,0.0819192115813698,0.00247658793540655,0.0493996048548394,6.96964444076776e-07,0.00142060832101942,0.0300646709602895,0.0107191380185496,0.0201614042283462,5.2023090873854e-05,0.0269797665625424,0.00657660075022884,0.0117773389352581,0.00040291449687818,0.547265224792015,0.0192366226028181,0.148330909901037,0.135203247013863,0.0126939933472465,0.56546282737625,0.00551081069948042,0.824928467820314,0.640912667239935,0.0249320197649772,0.248646071461077,1.20008977542762,0.244315088192164,0.106808324365902,0.266802455695662,0.000334720782027525,0.000141580812307321,0.0105303132881942,0.0484553444421577,0.72718980874884,1.65572046361707,0.0108225137423236,0.0151435177872649,0.00331972397995435,0.00041287687649639,0.16911092277668,0.468448904971714,0.147710175858019,0.179230455896145,0.000374487917688092,1.15526072322894,0.493568812731114,0.356431501088245,0.0771435852032261,0.174233173351194,0.0827894672163543,0.17427639017069,0.672271239490002,0.0137144922195128,0.00874205742897228,1.57473647633451,0.032074367474984,0.0653306056331071,0.0342620266992175,0.0963721227473633,3.39334753265492,0.487827758809344,0.0924307702342634,0.15035467271039,0.127941971899919,0.00906981348799574,0.000889926425616419,0.000281905524520746,0.0211645467885483,0.00179553894137745,0.0369849936138647,1.04470357770058e-05,0.0282392602163195,0.0505327884290227,27.7334061268827,8.81405343576363,0.950367703939725,0.0022338126035497,12.4643042028308,0.16085120678687,2.7655037673262,21.253763243406,1.15490050493874,0.145442515528142,0.0668983160208449,0.0236704255953665,0.00360217795911159,0.020164558738597,0.000730862612265171,0.00032648968817859,0.000351643710581185,7.92197989130757e-06,1.23737076307473e-05,1.59559414606353e-12,2.65403526038222e-14,0,0,0,0,0,0
0.118958362383139,0.189826244492522,0.0320006821830167,0.00987069786031466,0.0844395467681398,1.09118274615008,15.6474202150087,1.45383906783529,0.227815249916482,0.158512176629866,0.471041667431969,0.852595685283813,0.175034279783199,0.413146645253549,0.767975876696035,0.0281550854353524,0.489427053695642,0.0887871192790604,0.701333184844617,0.123592364372464,0.00376723936198424,0.00841766774602879,0.218834494152246,0.0342109639271229,0.000867869458990232,0.0892698622879804,0.439775050179945,0.60703635983333,0.105232295275514,0.00391268194827167,4.08439617810892,0.399004998651009,0.0142585603191644,0.784378516773666,0.0269817148062108,1.91225272409159,3.33281444092425,0.00594887451800505,0.0706727211379496,0.0342449356409396,0.551929170030615,0.113764580598352,0.00553934781344887,0.211092115601278,0.338579530286202,0.380815980028478,5.68317494535545e-05,0.460481834720864,0.168261314626431,5.06767260804586,0.9766839080708,3.14587676034961,0.108030970856351,3.53463139991762,0.897167709713429,2.35717871481349,11.5320924073184,13.3368830840834,0.00849387095746188,6.8804100947728,5.59262323322328,0.231177241214295,0.360109666078535,0.94329953912535,2.64297320350065,0.090590443214931,1.75131372759194,2.51041936302764,0.0156611275126689,0.0472744844539635,0.00112367174575526,0.00164926627800479,0.00513031195899888,0.0391591832009224,0.0150828668792569,0.0616337284167527,0.0766861871747136,0.149334086908063,9.66378428420054e-06,6.17183569090066e-05,0.0116991035150257,0.00177120371632294,0.000121634559196357,0.00503428413965008,0.00193238114724941,0.00441984390083549,0.000184430812390781,7.81372768246206e-05,0.00566512052165255,0.000569240672898518,1.03477164876305e-05,0.0283739113034248,0.00759121288715132,0.00083655653547096,1.0049033480938e-05,0.00784330176770579,4.76452732169401e-05,0.00141135900797213,0.00980465470965543,0.000374706671912162,9.86990660534486e-06,1.32143816839123e-05,3.53763301281703e-06,1.96749362233325e-09,7.01509559060184e-06,1.87873061523463e-08,1.38593514606419e-07,2.41326536122039e-08,2.72892893956549e-09,3.15703401629942e-09,2.13976970468582e-16,9.960985128597e-17,4.23177966296023e-29,5.21436716969896e-29,2.49275625908962e-31,3.46880625399625e-29,8.40510904482018e-30,3.23139165261384e-30
0.311260500905844,1.17056907466758,0.114504167536243,0.000482986577228403,0.00397661511821522,3.08133320975554,9.56406213348245,0.182257321343369,0.101280672566174,0.0922570306769252,0.132084668770801,0.523274033755015,0.183455498174002,0.152155496456888,0.143089126288438,0.596048363264147,0.135819188753268,0.0225614565831494,0.437505971736391,0.0195238129067063,0.0832595397842468,0.106845877158815,0.0824739821330818,0.322440609577113,0.0166002594864077,0.769136669238606,0.07069710961011,0.311655843953768,0.0884134428219156,0.051723193465836,0.761489844372822,0.0994726655820966,0.0494751414815502,0.0357437380436166,0.0568738980671303,2.00782557201305,3.73057582866238,0.1533156371794,0.120383879427969,2.16902692892878,0.00536257738824587,0.632905068600708,0.00337590812009978,0.575412469574558,0.118370104668131,0.134691373119699,0.574912514031313,0.00372877886857533,0.462908745178373,0.820334230383461,8.3477626451701,0.443088442803314,0.73051276020555,12.0939102674798,12.5121105348864,0.00259547983890493,6.27057831364003,5.39035809594795,0.0791748026940237,1.24337545136711,0.76971740410698,3.26549739664726,0.208179423333854,3.24946387066624,7.23166198939891,0.133846045170566,2.50260178911059,2.55750033063004,0.139668624704869,0.53902047981084,0.110071593295024,0.0357614051289693,0.0442642225609301,0.137680304512144,0.00805981405467549,0.0932424991443968,0.226815478703599,0.0227597531520791,0.165167425611564,0.00858739143344625,0.00193530104956149,3.06542961199393e-05,0.000887325402060298,0.00595137071934352,0.00460647567396355,0.00452831777533191,0.00605187271418644,0.00163622875620989,0.00588379510497474,0.00634939236008292,0.000237728250249305,0.00921277218916994,0.00156434784604578,4.11108810788994e-05,4.03428885488714e-05,0.000886482834467118,4.1420616257318e-08,8.65071118633242e-05,8.56634697302514e-05,9.26958171412379e-07,4.0345158392864e-06,7.6479200382498e-06,4.33531475516843e-07,7.88954919151542e-07,3.62340761674121e-06,7.11090460524156e-11,2.68329936639134e-09,1.32451293078616e-08,2.3582921237854e-09,1.60172732923222e-10,8.30455512569602e-18,1.64448436782754e-16,1.43207056962365e-29,9.81460110947162e-30,5.64000356280549e-30,7.05962998708725e-29,4.5591269966217e-30,9.36993348328474e-32
0.0690068626470627,0.0221632749915488,0.0458522323007649,0.0427669603656572,0.0131568989336615,6.10084846125168,0.344938501226464,2.80448260333495,4.7805910089773,3.97697989835874,0.711898766898978,4.14201320602687,0.146692785707631,0.980967936547071,0.10564873310159,0.00191967418858221,1.99769812082169,0.886125921312868,2.82677484363981,1.9858276303315,0.221308194176347,0.228103924081333,1.4377489934903,1.73941160961795,0.646570956513384,0.746054951765611,0.0507761726604431,0.0472147436026236,0.608763034015626,0.00832104732100254,0.960010510078701,3.17773248445868,0.107845385730975,0.00521038850584987,0.0396970705926547,0.123815014782582,0.203039443465818,0.00210350261283963,0.0279347951687522,0.93832497073021,0.00768784704240887,0.084801942108745,0.149254690760621,0.0566203201928782,0.65708338908757,0.135724049992358,0.404328936128287,0.0219091813494017,0.166911922639278,0.135427406355354,0.217547959959383,0.00241816058992258,0.0841049377812545,3.8457340904708,2.97291965515788,0.083406495676398,0.00924994774473862,0.105111941220819,0.000173653507275072,0.968851516655689,3.79835958522496,26.0297860464642,0.000882730671846383,1.64912297118623,9.95185550467203,0.78293887106113,0.296328492647903,3.39408862884747,0.17663114827031,1.1905285301353e-05,0.0330300421617562,0.236140608295867,0.00784122565109631,0.000419536214569324,0.0151233111006304,0.0867089274171058,0.0221711557916359,0.0560691312372314,5.86316827389242e-06,0.00140780414620106,0.00296840152470181,6.83187009740115e-06,0.00758779038373206,1.93913642688484e-05,0.000372598333750577,0.0118569287611161,0.00313168208815129,7.31527499926226e-05,0.000485252922103462,0.00606418405531266,0.000304082977295598,0.0093142271342167,0.00250598268013451,5.76903072049021e-05,2.18366764748384e-06,0.000477750317067543,3.72287214955327e-06,0.000180184539910713,2.6935025114166e-06,3.42324255816283e-05,1.28180537179872e-05,1.65873802352993e-06,6.71798870086479e-07,2.54213611972376e-06,2.53298178327993e-07,2.52411927943055e-10,1.10574092919407e-08,2.80482883288816e-08,3.78809163343689e-09,7.9105806447401e-11,1.12754043688475e-17,3.04826810951375e-19,2.83226846293244e-31,8.10976405722989e-31,1.58103774149671e-29,3.84227135415334e-30,1.4893026467389e-29,3.03793594317517e-30
0.550558714789943,2.14067587142586,3.1498707181881,0.572929661712747,0.330266499125229,0.00758483597957397,0.00291361634407257,0.0100081703280292,0.0625129186531956,0.00861258288704329,0.0778939017520826,0.00711554467420253,0.137533063791124,0.0597526594644777,0.014019564791506,0.00225154999498465,0.0171458488477366,0.0283523054260961,0.157957464134807,0.0901672790832726,0.000241672760145406,0.0333429603201841,0.0148137213115562,0.0017956682761094,0.0152088953203036,0.00469026653669665,0.0466865981952348,0.000512239973840139,0.0396090956809914,0.146758811793817,0.00706162841499985,0.0289920083926119,0.743008074093242,0.0722313292191723,0.207620485427429,0.280769394207815,0.00812810376107582,0.279446718739839,0.0953509650195231,0.778173655675126,1.12740764989668,0.19712763119707,0.0603493954648776,0.899057211161982,0.207021502086261,0.0270890639551287,0.327349608311929,0.214461470989386,0.00276136012190977,0.08396005184337,0.0238001042995899,0.0448723276217114,1.67412138723811,0.13353444608505,0.207433644447246,0.168911933266058,0.149031603454374,0.0232452313455719,0.820914867496536,0.0624412714290063,0.00169256167044802,0.445809266911733,1.89196152757934,1.30738087931407,1.71966922079524,0.0852064827992675,0.363591734976216,0.0417335386096751,0.00945806267281355,0.211493088887302,0.00235211798757233,0.00354641679137829,0.53998659940213,0.197402821131538,0.563182896187722,0.000863553817209148,0.0317019829386633,8.71150475503338,0.310625274815904,0.00853021825673243,0.125685384903219,0.000361324324472067,0.34682813199502,0.00645916079535795,0.0114761261893282,0.0153267513528257,0.0235050293987873,0.420696814315382,0.000267810182131507,0.0425725977035213,0.0263327574365427,24.5051800481167,8.24242032834851,0.157538063690621,0.00442738196231407,25.1762215093517,0.773914994936123,1.10161884257942,0.465420522010278,0.36396320131333,0.580055007185558,0.0813586177907844,3.95329037481738,0.435236898734824,0.00114102045917568,0.000171417501983021,0.000852624890778602,0.00192053825490218,0.000605876086158002,1.01656880552925e-06,4.56298799794832e-14,7.139031262137e-14,6.57070939352928e-27,1.32948515388435e-28,1.66855006152989e-28,7.41531754203066e-28,1.65140530691958e-27,3.99667485286205e-27
0.344858373854358,1.64085931266879,2.57281971932555,1.5677949098688,1.17771044953184,0.0608480630420234,0.288207587310666,0.153229563194983,0.210308318413172,0.010743035870396,0.242682035474126,0.0642175930381622,0.23381776752374,0.0189958001681043,0.44133005340369,0.0241403489380258,1.87316131470189,0.323387520498442,0.0385282169311493,0.041604386120994,0.290283498138819,0.0388266178574829,0.599757034887242,0.146781892377682,0.912812667110188,0.0394597828762298,0.192770048207029,0.226411701813414,0.025995437823878,0.425478777797651,0.0876201159656446,0.531140499823215,2.67894039395731,0.0978557641162763,0.0917324955574666,1.67314158913132,0.969998514496565,0.164339747950003,0.0047269955987459,0.0764714939331726,0.411058228463862,0.157015854346591,0.0336070648623916,0.105947517747193,0.595972063606174,0.000103847749296901,0.0576000158703876,0.236222177036623,9.18528476729678e-05,0.110606678183037,0.168387418025401,0.00267020538966565,3.29162108307638,0.146228012768124,0.0218753003408727,1.97745810305103,0.258089114713221,0.339390008763323,0.0563732577973064,0.0163681147401075,0.119419461755327,0.280888455000196,0.266665563908234,0.000424177052048075,0.170818918500597,0.204740529036484,1.00186545757865,0.654851780450994,0.0785706227902712,0.595108287689842,9.77517879811449e-05,3.24214274961645e-05,0.48699542976839,0.123636723918959,0.0808370923848201,1.97116397860896,0.811737245868249,20.7975909727275,0.744524889491411,0.000177566208321309,0.0570470843004255,0.3371358540977,23.6718844585665,0.0202065191470551,0.156999939191501,13.7321263039998,4.68622149688628,0.00768648801375012,0.00446756390990638,0.0226104593132862,8.83897208654676e-05,0.00931963587808935,0.0260853057172154,9.33733326507744e-08,0.00010107136783837,1.82534820423276e-05,0.000675132131122356,0.00506595422080274,0.00367974123745871,0.0136900694604555,0.233196351492986,0.0132799746342853,0.00107794799085772,0.0056316559256763,0.000108267328813299,0.000264148189192911,7.81086999612474e-05,0.000215155242802996,0.00019016166231567,1.11731209455033e-07,2.35370263345883e-14,1.7100826043845e-13,0.00996382869737641,5.53968076668759e-07,6.07834993957559e-05,0.000133241498743594,4.82230639290826e-05,1.89877270375903e-05
0.283447459429673,1.66815173210563,2.35646425722298,1.49546924406864,1.70751650459352,0.331608803127907,0.564616646408827,0.141094027424208,0.934816534622125,0.0201672670225212,0.10738244540392,0.0194400602426607,0.436505026365069,0.0221762263759364,0.157399666389907,0.175550001270286,1.61692515304105,0.288228004970851,0.0297977170143657,0.567898869573566,0.226078570852824,0.0198470966567635,1.13302611590007,0.0203085974147335,0.897786982138474,0.474049241050027,0.0368251639553839,0.00904927782406853,0.417958576557924,0.00549296906390753,0.00101750713106461,4.4997121933812e-05,0.000442605655201223,0.00335108230350962,0.297637443597992,0.0186970369270209,0.160017875776584,0.320860352166901,0.19787744539668,1.74556899349352,0.596824377129162,0.0145752214162187,0.23650995728405,0.677898935533812,0.00227905015488672,0.430579514906301,0.00846134623500285,0.000318001382792581,0.00551585142618438,0.259642256192734,0.00916020856876631,0.0603584836478626,0.719782528468472,0.0045836536643394,0.00691315523124163,0.00537428864187025,0.227881320931858,0.0262768903287308,0.682357457333815,0.00566725246160869,0.0277701835939245,0.210642829200946,0.8446386289594,0.151699183343363,0.808035878082876,0.0107661397446244,0.181363620120743,0.0549459721832981,0.0576132950494127,0.000620047613062172,0.0154667344154848,0.000584919183533541,0.00841026660720363,0.00270519614114916,0.0481621819047289,0.0187234317511625,0.0494326659877364,0.79188852268337,0.0392801874358155,0.0027309438157049,1.44257207645746e-06,0.0322316463260711,0.311722003415829,0.000595866682048558,0.00337513792553976,0.0016101371522242,0.00280418548105499,0.0018158446551584,3.11276878300566e-06,4.28100034440743e-05,0.000290194019076971,0.00158959602301204,0.00303349640624532,0.00216484051460489,0.00361194995003498,0.252766648412777,0.01933178237325,1.4530763835777,0.320748890449992,0.5967482150898,18.1416164305851,1.58380891707536,0.0109196312198351,0.367524048032044,0.000771850444107603,0.00302690269985632,0.00441139844261754,0.000349401812887554,0.00366310845989876,0.00010754938707524,3.14837260360202e-12,1.02310742980845e-12,49.3622578544024,0.00274443849583149,0.301130304589285,0.660097781454601,0.238904078793233,0.0940679638874943
0.000215402574603419,0.135172145608894,0.336820019100922,0.0126516107745958,2.09237937458016,1.22308192869841,2.76352702358077,0.14693572392587,0.00906132910763947,0.398736105899689,1.3398292568291,0.964631844755819,0.000493975009455418,1.05729992005058,2.56239867489802,0.0742806872299836,1.44250656386578,3.32783691152531,0.00334447768927771,5.91042807824582,0.970718406288457,0.525523312732076,0.281785444669708,3.17748017048962,0.530250314713956,4.1252601069084,15.3085335298998,0.689653148522841,1.31208101789545,6.80101782549065,5.42833669378371,3.03235528033703,0.721658445823231,9.11654110540108,0.0344322799477005,5.2454991070541,0.891918327773126,0.330899484764783,0.81492910938806,0.596233890612895,1.47891517308509,2.55703069781996,0.0429928694627458,0.91818975004719,0.635089746478946,0.0318110699442231,0.179181231280913,0.0228172681505608,2.28359289004898,0.536554285162513,0.111735888249563,0.333807754694041,0.00566634727281175,0.648955176388337,1.32039966712196,0.0554664972649043,0.101832938943549,0.0335315049503413,0.0601175370896423,0.156676376055362,0.372756011649451,0.323137505774785,0.0171607182306626,1.56766374917194,0.0238525796477036,0.202369817163352,0.0205342115027882,0.595127546584598,0.205092082586769,0.0273306615784761,0.00951402222852989,0.000112097016548477,0.0975803269745012,0.0116839683018826,0.151345204821667,0.902525497546145,0.109558184884062,0.0167364013119918,0.0195636756810493,0.01110933253886,0.0294206869322411,0.000289793756425057,0.0287391028250358,2.87488178467193e-05,0.000161725399523365,1.61886371399315e-05,0.000241209429963049,0.00463082284365637,0.000103406844447903,0.000259814786095381,1.94379326470634e-05,7.63337732344667e-06,6.08573919608705e-05,6.82095462039267e-10,3.87913183076561e-06,9.15890711584488e-05,9.91024679932092e-06,4.85078925996022e-05,8.9769286862232e-07,8.0167273139587e-07,5.85922959897837e-07,4.31225499236048e-06,2.0616539846125e-06,5.53162301724133e-07,7.47718352175307e-07,2.87197750737931e-07,9.9958922221436e-09,8.12515157440399e-08,2.31277137817934e-08,1.19533835648763e-09,5.63805786537416e-18,4.91798306955308e-17,1.39148438481978e-30,1.64648231722854e-30,2.25099833097719e-29,1.1014664185849e-30,1.14745175758907e-30,1.26464384238865e-31
0.066087729857019,0.271407082659064,0.590075146843952,0.0787267149421816,0.00712113118411152,0.00241553762126472,0.605810351993287,0.399589802347981,0.658905528572646,0.000412970487593902,16.9052936150385,1.83310335435982,0.446123187388676,3.93711882236106,3.67564507955974,4.06977919914359,3.35048734133242,1.55304709290342,4.65382753785347,0.0711948614122184,0.217037161405096,0.520371831231747,0.0637716740392459,0.566376484073895,0.711161078976864,0.507309782930929,0.0443084319961226,0.231225160667996,0.313107954440013,0.83445208323453,0.781271262980396,0.716133691291205,1.37391236342002,0.231957878564504,0.00516421926370185,1.87235997399249,1.03846591741134,0.459034985393677,0.0211432716585064,0.316089535924699,0.0272140054190309,0.209113753378428,0.0663037266847016,0.121859065594342,0.0049464029248428,0.0406952459072077,0.89005752684201,0.0031239759903967,0.0466416316453136,0.00241504091100279,0.169364921635854,0.150059009646931,0.222589462316013,2.31803548196166e-06,0.0593268181823125,0.338384444538952,0.401438140047247,0.250938045118193,0.800782038875966,0.0953622617857487,0.539859420608644,1.67803176231626,0.217815747123415,3.00530085952532,0.414689133753885,1.09579608906595,0.00474407113738102,10.8008180822166,1.17583556070089,0.729265070836663,0.118096648009469,1.84203316689436,0.938851545420459,0.540927818529732,2.21767703977948,14.2285000165874,0.294831209497443,0.17906207888915,0.928989763944907,3.50176480699353e-06,0.0021782500272711,0.00246123523646943,0.46817250686224,0.384974583760468,0.0896008589963621,0.0275015968042205,0.118998834065881,0.0407001039176299,0.00144702169573875,0.000275561005780201,0.00306884510507936,0.00128326220364663,0.00440712724896705,0.000180243427145312,1.51018355552742e-05,8.27861060299291e-05,0.000319180513578175,0.000354078398884116,2.70674025182431e-06,0.000306242011981052,0.000935674795515791,1.64774535906365e-07,2.54918536825965e-07,5.84276919963596e-05,3.65777094873008e-05,6.09503085527981e-05,2.2890568299151e-07,5.43432532929425e-07,3.40718176095545e-06,3.91477130042223e-07,1.54307493285103e-16,1.12397323307808e-14,3.15900659128116e-29,5.077104760475e-30,1.83128019720394e-29,4.78177983397551e-29,7.0057582518047e-31,3.43091609642898e-29
0.0392234942738089,0.148607398783892,0.0744390647386417,0.0619458825496606,1.67906557774871,0.0452567969193453,0.161459525318057,1.12377194067689,3.10230606985745,0.177248511564426,10.3559435960435,2.55609693374972,11.0378328160865,1.88125350199587,1.15894571428654,0.017148670438131,1.62326466263067,2.99080104481605,0.295835959472306,0.0189337524664313,0.84649158314489,0.400085656820663,5.05288611127462,8.89361192830135e-06,0.0569154559757993,2.20257103176137,0.0446109270688884,0.343142190968681,0.527034136856673,0.0193633635628145,1.69307622412777,0.322905645989022,0.282187921581794,1.5614069480056,0.00271185527982439,0.808109251594663,0.0812985150393884,0.196743759959081,0.469644294429261,0.0219994178321245,0.169486895755704,0.258754567073769,0.0398564459983132,0.0766471465661996,0.187531506355157,0.0335409318477304,0.011501075633058,0.196663374842107,0.580019008069948,0.253690566650502,1.06477701226249,0.263070394981068,0.518340911784063,0.312173803637711,0.0676434075485248,0.0714011995565573,0.00100582966502296,0.292936003475476,0.764002747826483,0.255198979391643,1.45555613028977,3.78749069683443,0.125450471554257,12.8390224362219,0.219592701151358,1.61175676247627,0.281687088825294,1.75793990265463,0.934199540184876,0.526192032350653,0.288933546180203,0.671165195729115,0.9394807951498,0.3340897783011,0.912935046204411,9.83397099277604,2.28717129049768,0.489140419991146,1.0075741200394,0.103974097022614,0.226280662818008,0.013762545727766,0.341521743176097,0.0193879370080702,0.0151801743332641,0.00420448194878018,0.0195784897851607,0.0397731292899036,0.000109792609233891,0.00434419381632574,1.9826027428071e-06,0.00231905310780736,0.00508687407876951,4.69934334784296e-05,1.45234205167362e-05,8.55381377369689e-06,1.36298660843098e-05,0.000180439009152115,7.47234455173035e-06,2.30147962173599e-07,1.83102235872055e-05,7.11121199400308e-06,2.87620938141578e-06,1.20070173440658e-06,4.65952962404216e-06,3.50135065720957e-06,4.88667783976457e-08,3.80306509119721e-07,3.65534105555257e-09,5.29488443741389e-08,1.54136846498499e-16,1.80055757196339e-16,2.54704235145212e-30,5.66356116962054e-32,9.21587571044672e-34,4.04926770807416e-30,6.16165926836623e-31,1.98658545288966e-32
